intensidad,ocupacion
12.96644,2.127517
7.899654,1.013841
7.937716,1.020761
8.242214,0.9930796
7.899654,0.9031142
7.723183,1.235294
7.359861,0.8408304
7.073171,0.71777
7.024221,0.7889273
6.366782,0.6401384
6.346021,0.9653979
5.557094,1
5.363322,0.550173
4.657439,0.3425606
5.065744,0.4463668
5.055363,0.550173
4.024221,0.3391004
3.761246,0.4705882
3.657439,0.3391004
3.616725,0.3205575
3.393728,0.271777
3.072664,0.3148789
2.955017,0.2318339
2.816609,0.1453287
2.896194,0.200692
2.394464,0.1384083
2.470383,0.1637631
2.480969,0.4809689
2.519031,0.2145329
2.591696,0.1730104
2.297578,0.2145329
2.186851,0.3287197
2.148789,0.1211073
2.152249,0.1107266
2.034843,0.09756097
2.048443,0.2179931
2.048443,0.07612456
1.847751,0.05190311
1.961938,0.1384083
1.813149,0.1453287
2.017301,0.100346
2.083624,0.28223
1.965398,0.4463668
1.948097,0.3391004
2.128028,0.1072664
1.626298,0.07958478
1.743945,0.05190311
1.640138,0.05536332
1.865052,0.2595156
1.896194,0.2975779
1.747405,0.06574395
1.685121,0.1730104
2.007018,0.1087719
1.905263,0.1298246
2.262976,0.266436
2.307958,0.1176471
2.387543,0.1107266
2.387543,0.1868512
2.354386,0.2105263
2.568905,0.3710247
2.368421,0.2421053
2.487719,0.2421053
2.750877,0.1578947
3.042105,0.2070175
2.936842,0.2175439
3.301754,0.2736842
4.073684,0.3578947
4.4,0.4666667
5.181185,0.4982578
5.885813,0.6055363
5.574394,0.5882353
5.820069,0.6193771
6.506896,1
6.768966,0.9206896
7.893104,1.013793
8.910345,1.375862
9.5,1.475862
10.44138,1.568966
11.60764,1.767361
14.10035,2.363322
16.42361,2.934028
18.45329,3.252595
19.85467,3.325259
18.9481,3.16955
19.46367,3.415225
20.31944,3.767361
23.78472,4.53125
26.71034,5.358621
29.13793,5.82069
32.01035,6.975862
34.2,8.465517
37.23973,9.116438
40.66096,10.7774
42.2637,12.07877
43.77055,13.01712
43.7099,12.41638
44,12.76451
41.58703,12.06826
41.44369,10.98976
40.59727,11.28328
38.19795,10.01024
38.47099,10.21843
37.5256,9.825938
35.33447,9.97611
37.60068,10.9727
37.32764,10.62799
36.41297,11.2116
35.2901,9.846416
33.39249,9.904437
32.86348,9.518771
32.20137,8.679181
33.51194,8.542662
32.84775,8.747405
31.0512,8.12628
30.86395,7.772109
29.05442,7.421769
29.93197,7.833333
29.27304,7.740614
29.72355,7.996587
28.49488,7.74744
27.82253,7.484642
27.69283,8.061434
26.84642,7.587031
27.57877,7.565069
26.76451,7.484642
25.9488,7.341297
27.78157,7.825939
27.02721,7.595238
27.77891,7.333333
29.60884,8.363946
29.72449,8.833333
29.48639,7.955782
28.97279,8.316326
29.05442,8.551021
29.53061,8.57483
30.20408,8.32653
30.7483,8.636054
30.62585,8.840137
31.84014,9.370749
30.86395,9.462585
31.57143,9.870749
31.64966,9.819728
30.67687,9.969388
31.08503,9.806123
30.94218,8.809524
28.75593,8.349153
29.3322,8.345762
31.27986,8.996587
31.43051,8.78983
32,9.227118
31.58305,8.535593
31.11263,9.300342
31.83051,9.728813
31.87797,9.515254
32.19661,9.525424
32.90136,8.897959
31.90476,8.697279
32.40339,9.640678
33.56949,10.34576
33.99322,10.61017
34.28136,10.90847
34.1661,10.67119
35.06207,10.6931
35.38983,12.32203
36.4339,12.28136
36.63051,12.27119
37.73038,12.14334
37.25938,11.5529
37.49829,11.85666
37.95563,11.56314
41.49488,13.28328
43.15358,16.06485
43.07458,16.12881
43.74237,16.54237
42.84068,15.71864
41.52881,15.41017
43.45424,16.38305
42.57627,16.14576
41.2339,16.10847
42.07796,15.8339
40.38644,15.02034
39.8,14.50508
40.04068,14.38644
40.19322,15.50847
39.62034,15.52542
38.61356,14.07458
37.11864,12.44746
35.59322,11.20339
34.72542,11.0339
34.40678,10.49492
31.85085,9.013559
31.04068,8.60339
29.09492,8.183051
28.01356,7.054237
28.04407,7.254237
28.54915,7.847457
28.10847,7.728814
27.01356,7.118644
27.98644,7.745763
27.56655,8.979522
27.6678,8.711864
29.71186,7.715254
