intensidad,ocupacion
11.43011,1.924731
9.4,1.603571
9.467857,1.407143
9.632143,1.417857
9.110714,1.357143
8.892858,1.271429
8.335714,1.142857
8.103572,1.025
8.089286,1.017857
7.096428,1.017857
7.085714,1.021429
7,0.8
5.917857,0.6785714
5.853571,0.7357143
5.728571,0.725
5.708633,0.8309352
5.317857,0.6071429
4.882143,0.4321429
4.267857,0.3714286
4.296429,0.4392857
4.082143,0.3928571
3.792857,0.2785714
3.460714,0.4285714
3.332143,0.275
3.607914,0.352518
3.557143,0.2714286
3.164286,0.6535714
3.067857,0.3107143
2.832143,0.2928571
3.028571,0.2357143
2.639286,0.2
2.814286,0.1857143
2.567857,0.1714286
2.482143,0.25
2.357143,0.15
2.403571,0.1892857
2.121428,0.1428571
2.139286,0.1214286
2.392857,0.1357143
1.810714,0.1107143
1.867857,0.1214286
2.046429,0.1071429
2.208633,0.2482014
2.264286,0.3107143
1.842857,0.2
2.025,0.1285714
1.882143,0.1107143
1.960714,0.2107143
1.775,0.05714286
2.196429,0.4642857
1.9,0.4428571
2.129496,0.1690647
2.046429,0.09642857
2.357143,0.1857143
2.217857,0.1928571
2.414286,0.1857143
2.510714,0.1785714
2.485714,0.1857143
2.307143,0.2464286
2.439286,0.275
2.103571,0.1678571
2.278571,0.2178571
2.428571,0.2642857
2.682143,0.1214286
2.889286,0.2964286
2.914286,0.2785714
3.671429,0.4964286
3.735714,0.5607143
4.667857,0.575
4.889286,0.65
4.953571,0.7642857
5.432143,0.6964286
5.732143,0.6357143
5.557143,0.75
6.711744,0.9003559
7.735714,1.196429
8.635715,1.246429
9.585714,1.407143
11.19355,1.655914
13.30142,2.120567
15.17731,2.421986
17.91103,3.202847
17.73852,3.335689
16.96454,3.078014
16.3879,2.758007
14.66192,2.288256
15.80357,2.639286
17.42086,3.205036
18.25177,3.212766
20.40357,3.75
20.51429,4.125
21.41936,4.301075
23.70251,4.752688
25.725,5.664286
27.72954,6.27758
27.08127,5.80212
25.2305,5.482269
22.59011,5.307421
20.86879,5.868794
20.77895,5.470175
20.28772,5.589474
20.45296,5.369338
20.12892,5.696864
19.75175,5.454545
21.46479,4.96831
21.67719,4.996491
21.86667,4.912281
22.81404,5.414035
20.06316,5.694737
19.29861,6.069445
19.57986,5.819445
20.88194,6.722222
20.94464,6.567474
20.82759,6.713793
20.65517,6.355173
20.2892,4.829268
21.15331,6.240418
21.0453,6.885017
21.58042,6.895105
21.35315,7.052447
20.4021,6.342658
20.23077,7.227273
20.90559,8.975525
21.25177,7.705674
21.63475,7.539007
22.18794,9.482269
21.69338,8.738676
22.10489,8.213286
23.175,7.003572
23.11071,6.117857
24.09859,6.447183
24.00348,6.501742
