intensidad,ocupacion
6.587412,0.7867133
7.362676,0.8098592
7.679577,1.084507
7.098591,0.8873239
7.112676,0.9929578
6.080986,0.6584507
5.897887,0.6091549
5.46831,0.556338
5.348591,0.528169
4.228873,0.334507
4.179577,0.3415493
4.080986,0.2992958
3.862676,0.3028169
3.397887,0.2288732
3.045775,0.1866197
3.091549,0.2253521
3.042253,0.193662
2.771127,0.1619718
2.288732,0.1126761
2.482394,0.1338028
2.295775,0.1091549
1.96831,0.1197183
1.830986,0.1302817
1.887324,0.1760563
1.68662,0.07746479
1.96831,0.1091549
1.795775,0.08098592
1.771127,0.05985916
1.732394,0.07746479
1.764084,0.08098592
1.489437,0.1126761
1.309859,0.04577465
1.288732,0.1091549
1.450704,0.1795775
1.288732,0.03873239
1.288732,0.03169014
1.373239,0.05985916
1.014084,0.01760563
1.126761,0.1408451
1.059859,0.3521127
0.8943662,0.3873239
1.242958,0.278169
1.647887,0.2183099
1.028169,0.02816901
1.387324,0.04929578
1.352113,0.05985916
1.056338,0.04929578
1.299296,0.07394366
1.123239,0.07746479
1.18662,0.07746479
1.052817,0.03873239
1.028169,0.03521127
1.158451,0.2711267
1.457747,0.1443662
1.524648,0.08450704
1.619718,0.2007042
1.697183,0.1795775
1.464789,0.07394366
1.690141,0.09859155
1.834507,0.1021127
1.911972,0.1161972
2.211268,0.1514084
2.190141,0.1866197
2.323944,0.1619718
2.760563,0.2746479
3.102113,0.2323944
3.267606,0.2922535
4.197183,0.4225352
4.823944,0.5704225
5.225352,0.6232395
5.478873,0.5809859
5.46831,0.6760563
5.652632,0.8596491
6.213287,0.7832168
7.598567,1.02509
8.681818,1.241259
9.737762,1.486014
10.82168,1.678322
12.79371,2.181818
14.61539,2.328671
16.71329,3.041958
18.61189,3.510489
20.48601,3.646853
20.75874,3.800699
21.78322,4.199301
23.5979,4.374126
26.11189,4.965035
29,5.986014
31.92657,6.755245
34.6014,8.125875
37.63636,9.576923
40.88112,10.55245
43.53846,12.36713
46.21329,13.44755
47.0979,14.84266
47.73077,15.45105
47.59441,14.44406
45.77273,13.75525
45.45105,13.11888
44.12587,13.58042
41.26574,13.63986
42.58042,13.72378
42.58042,14.38461
42.21329,13.62238
41.73426,14.17133
43.25525,14.32518
43.41608,14.27273
42.89437,13.49296
41.84615,13.16434
39.68182,12.08741
38.4965,13.10839
39.23077,12.96154
37.72378,12.61888
36.70979,12.16434
35.80769,10.45455
34.50709,9.652482
34.78571,9.625
34.47518,9.507092
35.07801,9.471631
33.63475,9.347518
32.50709,9.319149
31.78322,8.93007
30.86364,9.076923
31.74126,8.618881
31.1993,8.751748
31.13636,7.979021
31.3042,8.153846
32.81818,8.346154
32.7063,8.545455
32.27273,8.237762
32.44056,8.632867
32.57692,7.961538
31.0035,7.79021
31.48601,8.454545
31.10489,7.902098
31.71329,7.783217
32.37063,8.594405
32.72378,8.559441
32.2063,8.594405
33.2972,8.734265
32.90559,8.77972
33.36713,8.961538
33.06643,8.597902
33.87063,8.608392
33.0979,8.388112
33.04196,8.503496
34.38462,8.905595
32.95036,8.20922
34.28724,8.166667
33.9539,8.262411
33.79787,8.106383
33.64539,8.578014
33.20567,8.677305
33.7028,8.965035
33.67482,8.797203
33.43706,8.646853
33.32867,8.325175
33.74825,8.713286
34.55594,8.898602
35.4021,8.909091
36.87762,9.444056
36.5979,9.461538
35.31119,8.856644
35.74126,9.58042
38.19231,10.36014
37.68531,10.3986
37.52797,10.52797
37.16783,10.74475
37.84615,9.867133
38.72727,9.65035
43.78671,11.6958
46.4965,13.17133
43.92308,13.34266
44.32867,13.81119
44.45454,14.1014
43.3042,13.81119
44.95454,14.23077
44.37063,13.84965
44.14336,14.43007
43.95804,14.22378
42.83916,13.4965
42.56294,12.5
43.98602,13.36014
45.20979,14.03846
42.73426,13.40909
42.8042,13.60489
40.56294,12.06993
39.25175,10.9965
39.41259,10.94755
39.03147,10.2028
36.93357,9.769231
36.49301,9.629371
34.50699,8.353147
32.08392,7.891608
31.96853,7.755245
32.23426,8.174825
32.32867,7.947553
31.5035,7.734266
31.30769,7.43007
31.79021,7.244755
31.83916,7.590909
33.06993,8.129371
34.4841,8.378092
33.82867,8.20979
32.06294,7.898602
31.7972,8.234265
31.39161,7.325175
33.90559,7.874126
34.25874,8.286714
33.12937,8.318182
33.36364,8.695805
31.97552,8.055944
32.17832,8.503496
34.61538,9.405595
33.81818,9.77972
33.08042,9.926574
34.48951,9.604895
34.5035,9.982517
37.2028,10.8042
38.04196,10.90909
38.52448,10.8007
38.92308,10.63636
36.21329,9.940559
36.66783,9.86014
36.73776,10.22028
36.56294,10.24825
38.11538,10.50699
35.93706,10.0979
35.12937,10.06643
34.93357,9.171329
35.77817,9.489436
37.1014,9.79021
37.07692,10.04545
36.82867,10.32518
35.12587,10.73077
35.11538,11.09441
35.97203,10.58042
36.2063,10.37063
36.16434,10.38461
35.66783,9.891608
34.56643,8.727273
33.93357,8.052447
34.45804,7.937063
36.18881,9.010489
35.36713,8.667832
36.46503,9.034965
33.97552,8.031468
33.64685,7.643357
34.18182,7.765734
33.1014,7.241259
33.51748,7.314685
31.45455,6.804196
29.40909,6.104895
27.93706,5.786713
28.56294,5.961538
28.4965,6.048951
28.92308,5.811189
26.79371,5.34965
24.3007,4.601398
21.9965,4.22028
22.39511,4.451049
20.61189,3.828671
18.52448,3.307692
17.80769,3.076923
16.39161,2.79021
16.08042,2.713287
16.63986,2.762238
17.4965,2.786713
16.71678,2.727273
14.83916,2.374126
13.54386,2.185965
11.91459,1.793594
11.33452,1.715302
11.86121,1.743772
11.25532,1.648936
10.12411,1.471631
9.368794,1.205674
9.726951,1.404255
9.237589,1.489362
9.517731,1.340425
8.884615,1.36014
8.909091,1.590909
7.944056,1.437063
7.608392,0.972028
7.674825,1.15035
7.388112,0.979021
7.119298,1.017544
6.853147,0.8146853
