intensidad,ocupacion
11.32042,2.401408
11.87857,1.732143
11.41071,1.6
11.12319,1.492754
10.92029,1.48913
9.982142,1.378571
9.632143,1.317857
9.478572,1.264286
9.507143,1.264286
8.873188,1.123188
8.155797,1.253623
7.721428,0.9428571
7.375,0.9142857
7.764286,1.017857
6.935714,0.8035714
7.310714,0.7857143
7.039286,0.8785715
6.485714,0.8071429
6.421429,0.7
6.017857,0.6107143
5.496428,0.675
5.182143,0.5714286
5.482143,0.8821428
5.028572,0.6535714
4.7,0.4964286
4.428571,0.7571428
4.492857,0.375
4.385714,0.325
4.275,0.3678571
4.342857,0.4142857
4.489286,0.4321429
4.010714,0.3714286
3.860714,0.2964286
3.503572,0.3107143
3.960714,0.4857143
3.760714,0.4464286
3.632143,0.5214286
3.482143,0.2714286
3.542857,0.2928571
3.557143,0.3785714
3.3,0.3178571
3.164286,0.2928571
2.939286,0.1535714
2.903571,0.1892857
3.117857,0.3035714
3.175,0.2928571
2.871428,0.4678572
3.028571,0.2642857
3.064286,0.4428571
2.953571,0.2642857
3.132143,0.2
3.075,0.3035714
2.792857,0.2428571
2.717857,0.6035714
3.075,0.4214286
2.760714,0.175
3.164286,0.2142857
3.157143,0.3535714
2.960714,0.2607143
2.975,0.2321429
2.839286,0.1392857
3.296429,0.3071429
2.914286,0.3571429
3.171429,0.3107143
3.160714,0.3178571
3.181159,0.1884058
3.626812,0.3333333
3.92029,0.3550725
3.699275,0.3224638
4.160714,0.3678571
4.321429,0.5464286
4.114286,0.375
4.753572,0.425
4.567857,0.4178571
4.530249,0.5373666
4.683274,0.4519573
4.971631,0.5496454
5.120567,0.9007092
5.453901,0.7836879
5.855634,0.6795775
6.360424,0.9540636
7.140845,0.8767605
6.46831,0.8098592
7.181495,1.042705
7.017794,0.9288256
6.665481,0.7580071
7.107143,1.164286
7.685714,1.114286
7.597865,1.056939
8.128114,1.409253
8.943262,1.230496
10.07092,1.595745
10.40493,2.612676
10.66901,2.848592
10.42958,2.838028
10.00709,2.613475
9.868794,2.400709
9.95,2.382143
9.964539,2.574468
11.07117,2.437722
11.60284,2.897163
11.92553,2.124114
11.78092,2.565371
12.40283,2.293286
13.23322,2.597173
13.62676,2.700704
14.55124,2.879859
14.26408,3.380282
14.16549,3.640845
14.64085,3.503521
14.42606,3.37676
14.16549,3.56338
15.45775,3.830986
16.43262,3.244681
16.50355,3.439716
16.4965,3.688811
17.3986,3.632867
18.1993,4.031468
19.55245,3.986014
19.25087,3.916376
18.38328,3.71777
20,4.080139
18.41754,3.610526
18.63509,3.814035
19.27018,4.175438
19.6386,4.259649
20.24126,4.241259
20.15734,4.398602
20.67832,4.465035
21.63509,4.547369
21.83158,5.02807
22.97193,5.070176
21.8807,4.463158
21.81404,4.677193
21.88811,5.56993
22.53497,6.034965
23.03147,6.234266
24.62238,5.692307
25.02098,5.692307
25.76224,6.367133
26.04895,7.048951
27.1193,7.2
27.07018,7.610526
27.25965,7.557895
26.66316,7.280702
26.8007,7.223776
27.88693,6.127209
27.28975,6.459364
27.84452,6.720848
28.87279,6.90106
27.46127,6.556338
28.29577,6.507042
29.13333,6.8
28.22105,6.877193
28.9579,7.003509
28.42807,7.017544
29.77385,7.526502
