intensidad,ocupacion
1.455,0.19
1.380208,0.1197917
1.390625,0.1614583
1.255208,0.08854166
1.286458,0.1197917
1.203125,0.09895834
1.151042,0.15625
0.8958333,0.046875
1.09375,0.09375
0.9479167,0.08333334
1.067708,0.06770834
1.088542,0.078125
1.057292,0.140625
0.9114583,0.140625
0.7604167,0.1041667
0.8148148,0.1269841
0.7916667,0.1041667
0.875,0.1979167
0.8125,0.2916667
0.921875,0.1927083
0.7291667,0.15625
0.7135417,0.1354167
0.6354167,0.078125
0.6979167,0.046875
0.59375,0.07291666
0.6510417,0.08333334
0.578125,0.109375
0.6041667,0.09895834
0.5364583,0.05208333
0.59375,0.078125
0.59375,0.078125
0.6354167,0.08854166
0.7291667,0.1302083
0.6822917,0.2083333
0.5572917,0.09895834
0.8385417,0.125
0.625,0.09375
0.5729167,0.06770834
0.859375,0.1041667
0.734375,0.08854166
0.5416667,0.046875
0.5989583,0.1770833
0.6354167,0.06770834
0.625,0.1041667
0.9895833,0.25
1,0.140625
0.7395833,0.109375
0.8489583,0.2083333
0.7864583,0.09895834
0.875,0.09375
0.8072917,0.1041667
0.9322917,0.1614583
0.9322917,0.09375
1.020833,0.1145833
1.020833,0.1770833
1.145833,0.125
1.432292,0.2083333
1.348958,0.203125
1.651042,0.328125
1.473958,0.2239583
1.604167,0.25
1.71875,0.2447917
1.828125,0.2239583
2.119792,0.4791667
2.348958,0.4010417
2.916667,0.3177083
3.432292,0.4114583
3.90625,0.4791667
4.34375,0.515625
5.427083,0.7864583
5.682292,1.182292
5.854167,0.8385417
6.051814,1
5.891753,0.8762887
6.685279,1.395939
8.945273,1.427861
9.502487,1.781095
9.395122,1.580488
11.18269,1.985577
12.79327,2.456731
15.48558,3.423077
17.56938,3.435407
18.17225,3.698565
19.18095,3.990476
19.02844,3.838863
18.86321,3.966981
22.16509,4.429245
25.25472,5.089622
28.4717,6.113207
30.5283,6.792453
33.30189,7.84434
35.5566,8.716981
38.95673,9.947115
44.22596,11.375
45.89423,11.37981
47.74519,12.5
46.61538,12.36539
43.25481,11.25961
43.09434,11.36792
39.46227,9.764151
37.86792,9.259434
39.27359,10.50472
37.57076,9.915094
37.7783,10.26887
38.36321,9.509434
38.39622,9.665094
38.09434,9.679245
38.89151,9.31132
37.06731,8.341346
34.31731,8.653846
34.3066,10.75
36.74528,9.424528
34.39622,10.99528
34.08491,10.33019
32.12736,9.457547
31.65094,9.882075
30.38679,8.542453
30.87736,8.985849
30.91981,8.976415
29.11962,7.177033
28.27273,7.105263
28.01914,7.004785
27.03349,6.578948
27.86603,6.598086
28.29665,7.287081
27.34928,6.84689
27.32057,6.535885
27.99521,6.741627
28.13397,6.68421
28.3445,6.985646
28.60287,7.129187
28.14354,6.741627
28.32536,6.971292
29.33014,7.349282
28.89952,7.129187
28.71292,7.368421
28.92344,7.382775
28.85849,7.783019
30.06604,8.698113
28.80189,8.740566
29.58491,9.358491
31.27358,9.273585
30.33019,9.235849
29.66509,9.31132
28.54717,8.825472
29.49528,9.306603
30.16038,8.646227
28.25943,8.051887
30.01887,7.839622
30.4,7.904762
29.38095,7.271429
28.36667,7.138095
30.14286,7.633333
30.50476,8.109524
29.97143,7.766667
29.88095,8.138095
30.60476,7.633333
30.37619,7.7
32.32381,8.414286
32.21905,8.342857
33.64286,9.238095
32.76667,8.319048
31.8619,9.076191
33.22857,8.447619
33.91905,8.776191
34.05238,9.461905
34.73333,9.257143
33.89524,9.628572
33.53333,9.080953
33.53809,10.30952
41.70476,12.8381
44.60952,12.84762
42.82381,12.1619
44.20952,13.04762
41.74286,12.58095
40.90952,11.88571
44.14286,12.4619
43.04286,11.90952
43.21429,13.37619
41.26667,12.81905
40.34286,12.5
39.58571,11.79524
41.21429,11.9381
44.55238,13.09048
42.3,11.47619
41.05238,11.54762
38.46667,10.3381
34.88572,8.6
36.22857,9.119047
35.28571,9.052381
34.05714,8.5
33.12381,7.790476
30.75714,7.361905
30.04286,7.361905
28.65238,6.928571
30.07619,7.066667
30.57143,7.123809
28.17619,6.876191
29.17143,7.290476
27.30952,6.961905
27.59048,7.038095
29.66667,7.542857
29.31905,7.509524
28.28095,7.114286
27.38095,6.566667
