intensidad,ocupacion
11.36525,2.138298
9.970589,1.327206
10.17883,1.507299
9.689781,1.536496
9.029197,1.189781
8.857664,1.091241
8.916059,1.058394
8.459854,1.018248
8.507299,0.9817518
8.543796,1.149635
9.291971,1.20438
8.459854,1.175182
8.529197,1.156934
8.378277,1.067416
7.786517,0.9213483
6.881295,0.9352518
6.482014,0.7338129
5.291367,0.528777
4.780576,0.5791367
4.651685,0.4531835
3.636704,0.3146068
3.043165,0.2158273
3.503597,0.2230216
3.087591,0.1824818
3.09854,0.2481752
2.988593,0.2319392
2.870723,0.2813688
2.653285,0.4051095
2.908759,0.1788321
2.715328,0.2043796
2.59854,0.1751825
2.379562,0.1131387
2.375912,0.1861314
2.543165,0.1330935
2.258993,0.1546763
2.168539,0.329588
1.920863,0.1330935
1.996377,0.1702899
1.938849,0.09352518
1.888489,0.05755396
1.681648,0.1348315
1.852518,0.08633094
1.73741,0.1294964
1.773381,0.1510791
1.899281,0.1330935
1.769784,0.1115108
1.640288,0.05395683
1.647482,0.08992806
1.561151,0.1079137
1.625468,0.1011236
1.938849,0.1330935
1.805755,0.1115108
2.064748,0.1294964
2.280576,0.2302158
2.151079,0.1834532
2.026217,0.1498127
2.233813,0.1402878
2.18705,0.1402878
2.129496,0.1726619
2.276978,0.1330935
2.40824,0.1235955
2.464029,0.1654676
2.507194,0.147482
2.388489,0.2338129
2.973783,0.3071161
3.496403,0.2446043
3.94964,0.5359712
4.122302,0.4784173
4.935252,0.4676259
5.775281,0.7378277
5.546762,0.8381295
5.748201,0.6223022
6.104693,0.8194946
6.300752,0.7857143
7.353791,0.9638989
8.275986,1.189964
9.042857,1.453571
10.10676,1.530249
11.39643,1.982143
13.43911,2.217712
15.46099,2.41844
17.21277,2.978723
18.35484,3.286738
18.42857,3.2
17.87143,3.142857
18.28253,3.453532
20.54286,3.635714
22.61429,4.45
25.70758,4.787004
26.58781,5.258065
27.83271,5.66171
30.64207,6.553505
33.47163,7.897163
35.2305,9.08156
35.92199,8.854609
36.89007,10.30851
34.70696,9.03663
32.26056,8.059859
31.93684,7.936842
31.61111,8.065972
31.81469,9.262238
32.56597,9.59375
32.08664,9.725632
31.74306,10.12153
33.89965,11.07612
33.26644,12.55709
34.18773,12.90253
33.2324,12.61268
31.70629,11.82518
31.22997,10.97909
30.23693,10.80836
29.67029,10.6413
29.91638,11.20209
28.26829,11.19861
26.73477,12.17563
28.1115,10.1115
27.45804,10.70979
28.24475,12.05245
27.32168,12.3007
26.79931,12.3391
25.2491,11.29242
25.26389,13.40278
25.69444,13.5
27.01056,13.1831
27.62324,13.56338
26.38095,12.13919
26.65328,11.15693
27.31786,10.36786
27.01418,9.524822
28.44406,9.996504
27.21107,11.53633
26.90322,11.12545
26.56631,12.07168
26.6069,11.76897
27.54839,12.56631
27.59857,11.85305
27.95862,12.52759
26.65052,13.43945
27.74483,13.3
27.47222,12.75694
28.4296,10.93141
28.92361,11.95833
29.51736,12.05208
31.18056,10.86111
31.47569,10.18403
30.91608,10.34615
31.38989,10.31408
29.86111,10.29167
30.72569,10.74306
31.73188,10.77536
30.86411,9.675959
31.59441,10.48951
32.12195,10.89199
30.70035,10.1115
32.36585,9.278746
31.19097,9.052083
31.35764,8.225695
31.03125,8.590278
31.42014,9.385417
31.67708,9.329861
31.45139,9.163195
33.75694,9.409722
32.79514,8.868055
32.52098,9.314685
32.6558,9.963768
33.6875,10.88889
33.87847,10.96181
33.80208,10.43403
34.01389,9.59375
33.97473,10.90614
36.70036,12.48014
39.82168,11.98601
39.60839,11.66783
39.99301,11.88112
38.46154,11.53147
36.49818,11.07636
39.18248,10.85036
36.98246,12.61754
37.11498,13.18118
35.93007,11.48951
34.74825,11.18182
34.71429,11.03484
35.57093,10.10035
37.42215,10.41523
37.67266,10.97842
35.20139,10.40625
33.9481,9.456747
31,8.597122
29.78893,7.972318
29.16376,7.442509
29.5,7.335766
26.7561,7.341464
25.19164,7.832753
24.35664,7.255245
24.66084,7.132867
25.45455,6.978182
24.98909,6.356364
25.32517,6.454545
24.74737,6.364913
24.69825,6.294737
25.70035,6.550523
26.44765,6.812274
26.84116,6.945848
27.20217,6.512635
26.06137,6.155235
25.61011,6.209386
26.34532,6.517986
27.35971,6.917266
27.9547,7.829268
28.68403,7.965278
28.01736,7.635417
27.72222,8.246528
28.55017,7.678201
29.72302,7.251799
29.22648,7.557491
29.00697,7.445993
29.33798,8.759582
29.4007,9.763066
30.77352,9.529616
32.27972,10.04196
33.12587,10.03147
32.55245,9.923077
31.84058,9.775362
31.92958,8.87324
31.49296,9.348592
31.21053,9.126316
29.90175,9.670176
32.04211,10.59649
30.56842,10.66316
31.18596,9.985965
30.69123,9.498245
31.631,9.380074
31.71326,10.30107
31.57801,8.939716
30.44128,8.829182
31.97509,8.86121
30.25725,9.735507
30.02174,9.887681
30.48789,8.539792
30.95139,8.951389
29.72917,10.08333
28.92657,9.993007
29.86897,11.5
29.53979,12.66436
29.6436,10.84775
30.54671,10.50173
28.78893,10.85467
27.94406,9.643356
30.38947,7.870175
30.93684,8.389474
29.95053,7.724381
30.79298,8.708772
30.34266,8.951049
28.04895,8.20979
29.16423,7.959854
28.89511,6.678322
28.21127,6.447183
27.27273,5.938182
26.64539,5.897163
24.85159,5.512368
