intensidad,ocupacion
6.053192,0.7695035
6.080702,0.7614035
6.312281,0.8105263
6.266667,0.6561403
6.207017,0.6596491
5.750877,0.6035088
5.508772,0.5438597
5.129825,0.5298246
4.922807,0.4491228
4.319298,0.3368421
4.2,0.2982456
3.877193,0.2842105
3.445614,0.2385965
3.392982,0.3157895
3.115789,0.2701754
2.964912,0.1789474
2.821053,0.2280702
2.71579,0.2
2.424562,0.5719298
2.258993,0.5071942
2.291228,0.3298246
2.235088,0.122807
2.101754,0.0877193
1.873684,0.1929825
1.891228,0.2736842
1.996491,0.1719298
1.592982,0.08070175
1.533333,0.05614035
1.561404,0.07368421
1.421053,0.07017544
1.326316,0.03859649
1.396491,0.1824561
1.392982,0.4175439
1.291228,0.3894737
1.207018,0.1017544
1.291228,0.1157895
1.091228,0.03859649
1.196491,0.08421053
1.354386,0.05263158
1.077193,0.02807018
1.150877,0.1087719
1.298246,0.4701754
1.210526,0.04561403
1.23741,0.05755396
1.326316,0.09824561
1.435088,0.08070175
1.333333,0.05964912
1.207018,0.06666667
1.077193,0.07719298
1.277193,0.06315789
1.22807,0.04561403
1.231579,0.04561403
1.508772,0.2491228
1.505263,0.154386
1.501754,0.05263158
1.494737,0.07719298
1.596491,0.09122807
1.719298,0.1508772
1.750877,0.09473684
1.785965,0.1157895
1.936842,0.1438597
2.035088,0.1684211
2.329824,0.1508772
2.322807,0.1719298
2.505263,0.2245614
3.087719,0.354386
3.705263,0.4280702
3.866906,0.4460432
4.561403,0.4596491
5.42807,0.5789474
5.592982,0.722807
5.736842,0.8210526
5.85614,0.7263158
6.336842,0.7578948
7.203509,0.9719298
8.389474,1.196491
9.663157,1.410526
10.74386,1.712281
12.50352,2.109155
14.29225,2.274648
16.88421,2.950877
18.87018,3.378947
19.90526,4.035088
20.49474,4.059649
21.66316,4.122807
22.78246,4.224561
25.43158,5.101754
29.67719,6.403509
31.3614,7.491228
34.53333,8.354386
36.75439,10.24561
40.19065,11.59712
42.51579,11.96491
45.82394,12.77817
45.94366,13.52113
46.83099,14.08099
47.61754,14.12632
45.72281,14.44561
44.97895,12.94737
43.49474,13.58947
41.98948,13.18947
42.05614,14.2
41.84912,14.13333
41.04561,13.54737
41.93684,13.11579
42.68772,13.4807
42.49474,13.27368
40.77544,12.41754
40.25614,11.75088
37.89825,10.60702
36.47018,11.57544
36.9193,12.69474
36.58993,12.53957
35.56141,11.48421
34.01754,10.62105
33.64029,9.931655
33.67719,9.333333
32.24561,8.694736
32.93684,8.803509
31.99649,7.891228
30.29123,7.968421
30.78596,8.049123
29.74558,7.55477
30.00351,7.550877
29.68772,7.670176
29.53333,7.596491
30.32631,7.91579
30.31579,7.859649
30.07692,8.479021
30.93007,8.863636
31.65734,9.115385
31.61189,8.828671
30.28671,9.321678
31.23427,9.968532
30.74126,9.702797
30.54417,9.208481
31.69014,9.179578
30.5669,9.735915
31.0493,9.56338
32.58545,9.52
33.00353,9.261484
32.21986,8.578014
32.50355,8.865249
31.71127,9.908451
31.08099,9.218309
31.80144,9.574007
32.26923,9.604895
32.63287,9.108392
33.42657,8.513986
32.97552,8.461538
31.98601,8.608392
31.3405,9.003584
32.1049,9.388112
32.37413,8.916084
32.39161,8.5
33.17482,8.412587
32.70979,8.143356
32.70527,8.687719
34.04895,8.79021
33.73776,9.003496
34.25874,9.681818
35.2028,9.594405
34.27273,9.059441
35.90909,9.29021
36.11189,9.335665
37.27622,9.573426
36.78322,9.405595
35.06993,8.454545
36.47552,9.269231
37.01398,9.465035
43.52448,11.98951
45.62937,13.59091
45.67133,14.05594
46.27622,15.10839
43.67832,13.15035
42.79211,12.94265
45.03497,13.44056
44.2972,14.39161
43.81469,14.22727
42.53497,14.35315
42.03846,12.83566
41.65734,12.40559
43.11538,14.03846
43.48951,14.35664
42.59091,13.77622
40.66783,12.87063
39.25887,10.99291
36.24126,10.97203
36.09091,9.832168
36.51049,9.835665
34.36364,9.34965
33.98252,8.454545
31.87234,7.195035
29.88652,7.322695
30.15603,6.925532
31.03901,6.971631
31.85461,7.312057
30.81915,7.329787
29.86879,7.085106
30.52727,7.203636
30.37943,7.060284
33.78322,8.038462
32.9529,7.663043
31.74825,7.800699
31.68531,7.517482
30.36713,7.93007
32.31818,8.342657
34.34615,9.216784
35.53846,8.972028
33.7937,8.797203
33.31469,8.479021
32.66783,8.58042
33.41608,8.615385
34.61888,9.003496
35.12587,9.541958
34.76574,8.93007
32.60839,8.230769
33.48602,8.664335
36.31119,9.146853
36.67832,9.384615
37.03497,9.674825
36.79226,9.676056
34.30986,8.926056
34.96831,9.172535
34.93662,9.471831
35.70774,10.8838
36.32852,11.02527
34.69014,10.51056
34.65141,11.03521
33.35211,10.67958
34.2324,9.957747
34.31818,9.688811
34.68182,9.475525
35.2063,8.702797
33.15734,8.052447
33.45454,8.388112
32.68182,8.370629
32.86713,7.91958
33.22727,8.251748
32.8986,8.027972
31.38112,7.094406
31.71329,6.769231
33.13636,7.58042
33.78322,7.132867
33.33916,7.402098
32.41608,7.388112
30.59441,6.891608
29.43369,6.207885
29.86014,6.164336
29.46154,6.129371
28.70629,5.776224
27.91608,5.531468
26.5,5.265734
25.43357,4.961538
26.36713,5.244755
27.08392,5.597902
25.77273,4.940559
23.90909,4.510489
22.87413,4.321678
19.46154,3.458042
19.78322,3.493007
19.06643,3.611888
17.25874,2.898601
16.57343,2.881119
15.18532,2.646853
15.13986,2.479021
15.6993,2.772727
15.68182,2.632867
15.71678,2.923077
14.4021,2.517483
12.75525,1.825175
11.07885,1.655914
10.13636,1.479021
10.84965,1.671329
10.05245,1.444056
8.828671,1.143357
8.255245,1.101399
8.227273,1.27972
8.674825,1.181818
8.409091,1.108392
8.458042,1.202797
7.482518,1.024476
6.496503,0.7517483
6.143357,0.7412587
6.189474,0.7929825
6.301754,0.7333333
5.902098,0.7657343
5.825175,0.6748252
