time,intensidad,ocupacion
00:01:00,9.255245,2.611888
00:06:00,7.758364,0.9256505
00:11:00,7.832714,1.144981
00:16:00,7.94052,1.01487
00:21:00,7.553904,0.9814126
00:26:00,7.081784,0.7620818
00:31:00,6.434944,0.7843866
00:36:00,6.431227,0.8401487
00:41:00,6.442379,0.8066915
00:46:00,5.784387,0.5501859
00:51:00,5.159851,0.4460967
00:56:00,5.018797,0.3609022
01:01:00,4.840149,0.4275093
01:06:00,4.479554,0.3457249
01:11:00,4.364312,0.3680297
01:16:00,3.754647,0.2862453
01:21:00,3.892193,0.2825279
01:26:00,3.605948,0.2639405
01:31:00,3.130111,0.1672862
01:36:00,3.167286,0.5204461
01:41:00,3.104089,0.2713755
01:46:00,2.892193,0.6319703
01:51:00,2.858736,0.6988848
01:56:00,2.345725,0.7211896
02:01:00,2.249071,0.1152416
02:06:00,2.115242,0.07806692
02:11:00,2.133829,0.3531598
02:16:00,2.04461,0.1003717
02:21:00,2.033457,0.2565056
02:26:00,1.799257,0.1115242
02:31:00,1.758364,0.1040892
02:36:00,1.650558,0.05576208
02:41:00,1.780669,0.0669145
02:46:00,1.405204,0.03345725
02:51:00,1.605948,0.08550186
02:56:00,1.63197,0.07806692
03:01:00,1.330855,0.03717472
03:06:00,1.375465,0.04089219
03:11:00,1.401487,0.02230483
03:16:00,1.312268,0.04089219
03:21:00,1.118959,0.02973978
03:26:00,1.096654,0.04089219
03:31:00,1.04461,0.0669145
03:36:00,1.118959,0.02230483
03:41:00,1.289963,0.04089219
03:46:00,1.185874,0.2007435
03:51:00,1.055762,0.02973978
03:56:00,1.089219,0.01858736
04:01:00,1.312268,0.04089219
04:06:00,1.174721,0.04832714
04:11:00,1.334572,0.05947955
04:16:00,1.271375,0.3234201
04:21:00,1.289963,0.1412639
04:26:00,1.364312,0.04832714
04:31:00,1.539033,0.08550186
04:36:00,1.568773,0.1226766
04:41:00,1.728625,0.05576208
04:46:00,1.936803,0.3680297
04:51:00,1.947955,0.4349442
04:56:00,2.070632,0.1226766
05:01:00,2.040892,0.1189591
05:06:00,2.059479,0.1003717
05:11:00,2.416357,0.1598513
05:16:00,2.821561,0.197026
05:21:00,3.182156,0.2118959
05:26:00,3.301115,0.2565056
05:31:00,3.505576,0.2936803
05:36:00,4.159851,0.3531598
05:41:00,4.98513,0.4237918
05:46:00,5.118959,0.5204461
05:51:00,5.349442,0.5092937
05:56:00,5.810409,0.5873606
06:01:00,6.532374,0.7733813
06:06:00,6.729242,0.7942238
06:11:00,7.818519,0.9333333
06:16:00,9.311828,1.193548
06:21:00,10.28148,1.455556
06:26:00,11.40143,1.681004
06:31:00,13.7491,2.197133
06:36:00,16.26882,2.756272
06:41:00,17.93333,3.1
06:46:00,20.89568,3.690647
06:51:00,21.8705,4.021583
06:56:00,22.70504,4.622302
07:01:00,22.57348,4.777778
07:06:00,23.29032,4.921147
07:11:00,23.98155,5.273063
07:16:00,27.68571,6.3
07:21:00,30.87143,7.675
07:26:00,33.60424,8.823321
07:31:00,35.17253,10.09155
07:36:00,36.34982,10.90106
07:41:00,37.83636,12.61455
07:46:00,40.72887,14.09507
07:51:00,40.90493,15.48944
07:56:00,41.10211,15.76408
08:01:00,39.81338,15.55986
08:06:00,39.34859,15.88732
08:11:00,40.37455,15.44364
08:16:00,38.56491,14.74035
08:21:00,38.3587,13.49638
08:26:00,38.35315,14.10489
08:31:00,36.91958,14.61539
08:36:00,38.44561,15.11579
08:41:00,38.76087,15.21014
08:46:00,39.54737,14.88421
08:51:00,39.86909,14.53091
08:56:00,40.3838,14.95775
09:01:00,38.62868,13.17647
09:06:00,38.59431,11.87544
09:11:00,36.58088,11.63235
09:16:00,36.88612,12.53381
09:21:00,36.42647,12.58823
09:26:00,35.42491,11.6337
09:31:00,34.66788,11.59489
09:36:00,32.52364,10.69091
09:41:00,33.29348,10.9058
09:46:00,32.73551,11.0942
09:51:00,32.14182,11.24364
09:56:00,31.69928,10.7971
10:01:00,29.95956,9.419118
10:06:00,28.77007,10.09124
10:11:00,28.26277,8.916059
10:16:00,28.47842,8.377698
10:21:00,27.25899,7.859712
10:26:00,26.19424,7.226619
10:31:00,27.84532,7.622302
10:36:00,29.88849,8.5
10:41:00,28.78182,7.756364
10:46:00,30.07273,8.050909
10:51:00,29.75899,7.931654
10:56:00,28.82014,7.953238
11:01:00,28.65468,7.982014
11:06:00,28.73022,7.982014
11:11:00,28.79856,8.827338
11:16:00,30.32404,9.372823
11:21:00,30.83972,8.303136
11:26:00,30.54007,8.111498
11:31:00,30.67247,8.236934
11:36:00,30.64112,8.299651
11:41:00,29.80488,8.574913
11:46:00,31.00707,9.833922
11:51:00,31.51636,9.385454
11:56:00,31.64364,8.523637
12:01:00,30.90614,8.31047
12:06:00,31.44406,9.300699
12:11:00,31.14685,8.615385
12:16:00,30.25175,8.636364
12:21:00,31.64437,8.693662
12:26:00,31.22378,7.758741
12:31:00,30.1324,7.494773
12:36:00,30.43554,7.358885
12:41:00,30.51916,8.296167
12:46:00,29.5331,8.860627
12:51:00,30.1777,8.477352
12:56:00,29.56794,8.445993
13:01:00,30.54704,8.74216
13:06:00,30.10489,8.814685
13:11:00,32.03136,8.832752
13:16:00,31.45423,7.75
13:21:00,31.85916,8.031691
13:26:00,33.27622,8.84965
13:31:00,32.25436,8.895471
13:36:00,33.37631,9.533101
13:41:00,34.14286,9.63763
13:46:00,34.34495,9.240418
13:51:00,34.08014,9.23345
13:56:00,34.16901,9.859155
14:01:00,34.31579,9.814035
14:06:00,35.01748,9.982517
14:11:00,39.70979,11.75175
14:16:00,42.58392,12.99301
14:21:00,40.83217,13.64336
14:26:00,42.69611,13.12368
14:31:00,40.62544,12.85159
14:36:00,39.5477,12.4629
14:41:00,42.57092,13.85106
14:46:00,39.96809,13.55674
14:51:00,39.28014,13.53191
14:56:00,40.30851,12.92553
15:01:00,39.67021,12.83333
15:06:00,38.58451,14.00352
15:11:00,39.24296,14.3838
15:16:00,40.57747,15.48944
15:21:00,39.0424,14.78799
15:26:00,38.17315,14.5159
15:31:00,36.69965,13.08127
15:36:00,35.48763,12.19435
15:41:00,35.81272,11.68905
15:46:00,34.90813,10.54417
15:51:00,33.43509,10.24561
15:56:00,31.37193,8.663157
16:01:00,29.73077,8.968532
16:06:00,28.32753,8.620209
16:11:00,27.3101,8.191638
16:16:00,28.16434,8.020979
16:21:00,27.37413,7.325175
16:26:00,25.95455,6.867133
16:31:00,25.65505,7.191638
16:36:00,24.95819,8.310104
16:41:00,25.58099,6.964789
16:46:00,26.4216,6.986063
16:51:00,27.93007,6.909091
16:56:00,26.40559,6.912588
17:01:00,26.31818,7.003497
17:06:00,25.57244,6.85159
17:11:00,25.80351,6.582456
17:16:00,26.92982,7.0
17:21:00,26.7028,7.164336
17:26:00,27.69258,6.272085
17:31:00,28.07421,6.480566
17:36:00,27.51943,6.335689
17:41:00,28.30357,6.535714
17:46:00,28.94306,6.683274
17:51:00,29.50178,6.967971
17:56:00,28.94306,6.697509
18:01:00,28.4306,6.50178
18:06:00,28.74377,7.064057
18:11:00,29.7324,7.647887
18:16:00,30.4507,8.517606
18:21:00,31.15141,9.341549
18:26:00,30.96127,8.62676
18:31:00,30.46071,8.514286
18:36:00,29.72535,8.609155
18:41:00,31.10916,9.285212
18:46:00,32.03214,7.785714
18:51:00,31.325,8.078571
18:56:00,31.02143,7.789286
19:01:00,30.20714,7.525
19:06:00,29.91103,7.743772
19:11:00,31.14591,8.032028
19:16:00,32.85053,8.27758
19:21:00,32.13523,7.754448
19:26:00,31.5089,7.743772
19:31:00,31.5922,8.634751
19:36:00,30.72085,8.526502
19:41:00,31.16961,8.508834
19:46:00,31.39223,9.561837
19:51:00,31.30986,9.394366
19:56:00,31.75525,9.342657
20:01:00,31.41135,9.251773
20:06:00,30.80851,9.134751
20:11:00,31.98936,9.351064
20:16:00,31.18881,9.059441
20:21:00,31.97213,9.296167
20:26:00,31.78521,9.204226
20:31:00,30.88461,9.178322
20:36:00,30.09091,9.258741
20:41:00,30.35664,8.839161
20:46:00,29.47368,8.6
20:51:00,29.50526,8.340351
20:56:00,29.41404,7.852632
21:01:00,28.5193,7.035088
21:06:00,27.36842,6.385965
21:11:00,27.64685,7.597902
21:16:00,28.58246,7.789474
21:21:00,27.63509,7.298245
21:26:00,27.07018,7.235088
21:31:00,26.71678,7.090909
21:36:00,24.13937,7.512195
21:41:00,22.51916,7.334495
21:46:00,22.65854,6.334495
21:51:00,21.90141,4.658451
21:56:00,21.27113,4.609155
22:01:00,19.80634,4.253521
22:06:00,18.77465,3.753521
22:11:00,19.5053,3.915194
22:16:00,19.50883,4.0
22:21:00,18.80565,3.657244
22:26:00,17.38516,3.144876
22:31:00,15.75887,2.925532
22:36:00,15.41281,2.800712
22:41:00,13.5694,2.362989
22:46:00,14.19573,2.434164
22:51:00,13.76786,2.3
22:56:00,12.56429,2.221429
23:01:00,12.08214,2.235714
23:06:00,11.56989,1.903226
23:11:00,11.92115,2.265233
23:16:00,11.48029,2.387097
23:21:00,11.02837,2.77305
23:26:00,11.73145,2.858657
23:31:00,10.68198,2.883392
23:36:00,10.09507,2.788732
23:41:00,10.05944,2.975524
23:46:00,9.48772,2.77193
23:51:00,9.321678,2.685315
23:56:00,9.195805,2.559441
