time,intensidad,ocupacion
00:01:00,14.03584,2.967742
00:06:00,6.84058,0.7608696
00:11:00,6.463768,0.6050724
00:16:00,6.057971,0.6376812
00:21:00,6.039855,0.5181159
00:26:00,5.619565,0.5507246
00:31:00,5.492754,0.5724638
00:36:00,5.07971,0.4456522
00:41:00,5.065217,0.4275362
00:46:00,4.123188,0.365942
00:51:00,3.971014,0.2971014
00:56:00,3.717391,0.2173913
01:01:00,3.391304,0.192029
01:06:00,3.492754,0.2898551
01:11:00,3.206522,0.2536232
01:16:00,2.811594,0.2065217
01:21:00,2.684783,0.1376812
01:26:00,2.242754,0.1376812
01:31:00,2.108696,0.1123188
01:36:00,2.166667,0.1304348
01:41:00,1.978261,0.06884058
01:46:00,1.985507,0.1630435
01:51:00,1.952899,0.07246377
01:56:00,1.873188,0.08695652
02:01:00,1.612319,0.134058
02:06:00,1.612319,0.06884058
02:11:00,1.565217,0.03985507
02:16:00,1.684783,0.05797102
02:21:00,1.59058,0.05072464
02:26:00,1.391304,0.04710145
02:31:00,1.402174,0.03623188
02:36:00,1.423913,0.07971015
02:41:00,1.278986,0.07246377
02:46:00,1.423913,0.06521739
02:51:00,1.268116,0.06521739
02:56:00,1.336957,0.2463768
03:01:00,1.336957,0.02898551
03:06:00,1.065217,0.02898551
03:11:00,1.217391,0.0326087
03:16:00,1.231884,0.07971015
03:21:00,1.184783,0.04347826
03:26:00,1.057971,0.03623188
03:31:00,0.9673913,0.01811594
03:36:00,1.268116,0.1195652
03:41:00,1.275362,0.07971015
03:46:00,1.181159,0.04710145
03:51:00,1.293478,0.05797102
03:56:00,1.365942,0.1630435
04:01:00,1.351449,0.05434782
04:06:00,1.086957,0.04347826
04:11:00,1.467391,0.03985507
04:16:00,1.427536,0.25
04:21:00,1.378676,0.125
04:26:00,1.422794,0.09558824
04:31:00,1.514706,0.05514706
04:36:00,1.621324,0.06617647
04:41:00,1.882353,0.1470588
04:46:00,1.761029,0.06617647
04:51:00,1.783088,0.2058824
04:56:00,1.900735,0.1507353
05:01:00,1.797794,0.06617647
05:06:00,1.805147,0.1580882
05:11:00,2.25,0.1360294
05:16:00,2.511029,0.1397059
05:21:00,2.481884,0.2246377
05:26:00,3.137681,0.2427536
05:31:00,3.503623,0.3224638
05:36:00,4.315217,0.4166667
05:41:00,4.431159,0.3514493
05:46:00,5.521739,0.5615942
05:51:00,5.155797,0.6449276
05:56:00,5.82971,0.5869565
06:01:00,6.112319,0.6775362
06:06:00,6.538182,0.7745454
06:11:00,7.781818,1.363636
06:16:00,8.619565,1.173913
06:21:00,9.278986,1.369565
06:26:00,10.64621,1.490975
06:31:00,12.46209,1.99639
06:36:00,13.53791,1.978339
06:41:00,14.85971,2.356115
06:46:00,17.6295,2.913669
06:51:00,18.67266,2.931655
06:56:00,20.93502,3.570397
07:01:00,20.80866,3.570397
07:06:00,21.40794,3.848376
07:11:00,24.94245,4.633093
07:16:00,27.6295,5.158273
07:21:00,31.21223,6.489209
07:26:00,33.85252,7.539568
07:31:00,34.71583,8.276978
07:36:00,37.03226,9.620071
07:41:00,38.70609,10.87455
07:46:00,42.08664,12.76895
07:51:00,43.76534,12.90253
07:56:00,43.73285,13.64621
08:01:00,45.07554,13.47482
08:06:00,42.95324,13.1295
08:11:00,42.55755,12.53597
08:16:00,42.76619,12.82374
08:21:00,41.1295,12.78058
08:26:00,42.33094,12.3813
08:31:00,39.94604,12.55755
08:36:00,40.46403,12.08633
08:41:00,40.29643,11.83929
08:46:00,41.925,12.86786
08:51:00,41.9,12.60357
08:56:00,40.82143,11.98571
09:01:00,39.51255,11.22939
09:06:00,39.33333,11.30466
09:11:00,38.32975,10.78853
09:16:00,38.4086,10.49821
09:21:00,37.43369,9.996416
09:26:00,37.41392,9.457875
09:31:00,34.9562,9.434306
09:36:00,33.42336,9.010949
09:41:00,33.18248,8.237226
09:46:00,33.0438,9.087591
09:51:00,32.64598,8.452555
09:56:00,32.16788,8.040146
10:01:00,30.16423,7.832117
10:06:00,30.52015,7.399267
10:11:00,29.31502,7.29304
10:16:00,29.81648,7.220974
10:21:00,29.86861,7.036496
10:26:00,29.60215,6.81362
10:31:00,28.55,6.946429
10:36:00,27.98929,7.032143
10:41:00,28.67143,6.907143
10:46:00,29.81429,7.346428
10:51:00,30.11429,7.703571
10:56:00,30.28572,7.521429
11:01:00,29.03214,7.321429
11:06:00,29.49281,7.320144
11:11:00,28.825,6.967857
11:16:00,29.70357,7.360714
11:21:00,29.98929,7.521429
11:26:00,30.20357,7.460714
11:31:00,30.68459,7.634408
11:36:00,30.24286,7.514286
11:41:00,30.69643,7.553571
11:46:00,31.47857,7.828571
11:51:00,32.16418,8.839552
11:56:00,32.24254,9.417911
12:01:00,31.46642,9.201492
