time,intensidad,ocupacion
00:01:00,1.370892,0.286385
00:06:00,1.59633,0.1559633
00:11:00,1.449541,0.3302752
00:16:00,1.261468,0.266055
00:21:00,1.09633,0.06880734
00:26:00,1.03211,0.07339449
00:31:00,0.9449542,0.1146789
00:36:00,0.9908257,0.09174312
00:41:00,0.7431192,0.05504587
00:46:00,0.6559633,0.0412844
00:51:00,0.7247707,0.02293578
00:56:00,0.6972477,0.02752294
01:01:00,0.6238532,0.01376147
01:06:00,0.6330275,0.06422018
01:11:00,0.6513761,0.01376147
01:16:00,0.7018349,0.1330275
01:21:00,0.646789,0.07339449
01:26:00,0.6743119,0.1513761
01:31:00,0.6376147,0.07339449
01:36:00,0.706422,0.06880734
01:41:00,0.7201835,0.08256881
01:46:00,0.6788991,0.07339449
01:51:00,1.119266,0.3165137
01:56:00,1.018349,0.1880734
02:01:00,0.5779817,0.1284404
02:06:00,0.9082569,0.1697248
02:11:00,0.7018349,0.1422018
02:16:00,0.6605505,0.08715596
02:21:00,0.6146789,0.1100917
02:26:00,0.5321101,0.02752294
02:31:00,0.5366973,0.08256881
02:36:00,0.5275229,0.06422018
02:41:00,0.5321101,0.1009174
02:46:00,0.6972477,0.1651376
02:51:00,0.7568808,0.2110092
02:56:00,0.6055046,0.2018349
03:01:00,0.6238532,0.2522936
03:06:00,0.6513761,0.1880734
03:11:00,0.8715596,0.2477064
03:16:00,0.6100917,0.07798165
03:21:00,0.5321101,0.03669725
03:26:00,0.5733945,0.0412844
03:31:00,0.559633,0.1100917
03:36:00,0.5091743,0.1009174
03:41:00,0.7155963,0.1009174
03:46:00,0.7752293,0.1651376
03:51:00,0.7201835,0.1788991
03:56:00,0.7522936,0.353211
04:01:00,0.8577982,0.1330275
04:06:00,0.7201835,0.146789
04:11:00,0.6743119,0.1376147
04:16:00,0.6880734,0.1192661
04:21:00,0.706422,0.1284404
04:26:00,0.940367,0.1880734
04:31:00,0.9770642,0.1834862
04:36:00,0.7889909,0.4633028
04:41:00,0.8440367,0.146789
04:46:00,0.9495413,0.1972477
04:51:00,1.105505,0.07798165
04:56:00,0.7614679,0.05045871
05:01:00,0.6788991,0.08715596
05:06:00,0.8715596,0.06422018
05:11:00,0.8944954,0.1284404
05:16:00,1.261468,0.09633028
05:21:00,1.169725,0.1055046
05:26:00,1.744186,0.3395349
05:31:00,1.446512,0.1023256
05:36:00,1.743119,0.2155963
05:41:00,2.146789,0.3256881
05:46:00,2.454129,0.440367
05:51:00,2.610092,0.3348624
05:56:00,2.5,0.2752294
06:01:00,2.474654,0.3179724
06:06:00,2.90367,0.4082569
06:11:00,3.013762,0.4266055
06:16:00,3.35849,0.5141509
06:21:00,3.553991,0.4272301
06:26:00,3.14554,0.3943662
06:31:00,3.898148,0.5416667
06:36:00,3.967592,0.6111111
06:41:00,4.733945,0.8623853
06:46:00,5.347032,0.9680365
06:51:00,5.140909,0.8045455
06:56:00,4.828054,0.6153846
07:01:00,5.091324,0.8219178
07:06:00,4.861111,0.8287037
07:11:00,5.285714,0.8156682
07:16:00,5.923077,1.307692
07:21:00,6.515837,1.334842
07:26:00,7.259091,1.659091
07:31:00,7.195455,1.681818
07:36:00,8.518182,1.554545
07:41:00,8.918552,1.588235
07:46:00,8.841629,1.493213
07:51:00,9.036036,1.684685
07:56:00,7.809091,1.477273
08:01:00,7.390909,1.181818
08:06:00,7.910714,1.401786
08:11:00,7.705357,1.178571
08:16:00,7.702222,1.613333
08:21:00,8.453333,1.697778
08:26:00,8.542601,2.273543
08:31:00,9.058558,2.076576
08:36:00,10.02691,1.950673
08:41:00,10.00448,1.932735
08:46:00,11.34821,2.125
08:51:00,12.18304,2.196429
08:56:00,12.65625,2.459821
09:01:00,11.4823,2.084071
09:06:00,11.61504,2.274336
09:11:00,10.83628,2.132743
09:16:00,11.65929,2.238938
09:21:00,11.93805,2.247788
09:26:00,12.80973,2.38938
09:31:00,12.0354,2.168142
09:36:00,12.76106,2.575221
09:41:00,13.89381,2.725664
09:46:00,14.81416,2.778761
09:51:00,15.15929,2.969027
09:56:00,15.13274,2.884956
10:01:00,14.49115,2.668142
10:06:00,14.15044,2.884956
10:11:00,14.37168,2.924779
10:16:00,15.48673,3.053097
10:21:00,15.20354,3.079646
