time,intensidad,ocupacion
00:01:00,8.229838,1.201613
00:06:00,10.12346,1.90535
00:11:00,10.2716,1.679012
00:16:00,9.843621,1.567901
00:21:00,9.274261,1.438819
00:26:00,8.329114,1.240506
00:31:00,7.552742,1.042194
00:36:00,7.016878,0.8945147
00:41:00,6.139241,0.8101266
00:46:00,5.548523,0.8312236
00:51:00,5.21097,0.7172996
00:56:00,4.654008,0.7974684
01:01:00,4.367089,0.5232068
01:06:00,3.805907,0.4345992
01:11:00,3.822785,0.4303797
01:16:00,3.122363,0.3248945
01:21:00,2.881856,0.4008439
01:26:00,2.797468,0.2911392
01:31:00,2.692308,0.3675214
01:36:00,2.464135,0.2616034
01:41:00,2.244726,0.2362869
01:46:00,2.202532,0.2236287
01:51:00,2.308017,0.2447257
01:56:00,1.932489,0.1940928
02:01:00,2.101266,0.1603376
02:06:00,1.877637,0.1434599
02:11:00,1.949367,0.1265823
02:16:00,1.696203,0.206751
02:21:00,1.624473,0.113924
02:26:00,1.64557,0.08016878
02:31:00,1.582278,0.1181435
02:36:00,1.417722,0.1012658
02:41:00,1.544304,0.1265823
02:46:00,1.367089,0.08016878
02:51:00,1.417722,0.1223629
02:56:00,1.443038,0.08438819
03:01:00,1.312236,0.06329114
03:06:00,1.209877,0.1028807
03:11:00,1.226337,0.06995885
03:16:00,1.037037,0.05761317
03:21:00,1.152263,0.0781893
03:26:00,1.156379,0.1234568
03:31:00,1.148148,0.08641975
03:36:00,0.8600823,0.06995885
03:41:00,1.218107,0.1316872
03:46:00,1.139918,0.1399177
03:51:00,1.18107,0.07407407
03:56:00,1.325103,0.09053498
04:01:00,1.102881,0.07407407
04:06:00,1.115226,0.1152263
04:11:00,1.041152,0.09053498
04:16:00,1.020576,0.04115226
04:21:00,1.032922,0.09053498
04:26:00,1.320988,0.1316872
04:31:00,1.395062,0.1604938
04:36:00,1.489712,0.2469136
04:41:00,1.436214,0.1563786
04:46:00,1.600823,0.1728395
04:51:00,1.744856,0.1934156
04:56:00,1.761317,0.1646091
05:01:00,2.061728,0.2345679
05:06:00,2.032922,0.255144
05:11:00,2.049383,0.2139918
05:16:00,2.320988,0.3127572
05:21:00,2.740741,0.399177
05:26:00,2.876543,0.5061728
05:31:00,3.609054,0.563786
05:36:00,4.078189,0.654321
05:41:00,5.27572,0.7983539
05:46:00,5.526749,0.8395061
05:51:00,5.82716,1.065844
05:56:00,6.633745,1.197531
06:01:00,6.617284,1.004115
06:06:00,6.572016,1.08642
06:11:00,7.814815,1.436214
06:16:00,9.469136,1.831276
06:21:00,9.99177,2.057613
06:26:00,11.15289,2.289256
06:31:00,13.38272,2.827161
06:36:00,15.49383,3.325103
06:41:00,18.37037,4.366255
06:46:00,21.1893,4.835391
06:51:00,22.79339,5.285124
06:56:00,24.46091,5.934156
07:01:00,25.46914,6.08642
07:06:00,26.53498,6.666667
07:11:00,28.68724,7.263374
07:16:00,30.86831,7.942387
07:21:00,33.95473,9.106996
07:26:00,37.01234,10.03704
07:31:00,38.46914,10.62551
07:36:00,40.02058,10.94239
07:41:00,41.23457,12.15638
07:46:00,44.64198,13.76132
07:51:00,45.97531,14.04527
07:56:00,45.06996,13.96708
08:01:00,45.22634,12.55967
08:06:00,42.65021,12.52675
08:11:00,42.22222,12.65432
08:16:00,42.06996,12.62551
08:21:00,41.7037,12.56379
08:26:00,42.92437,11.92857
08:31:00,41.2479,11.30252
08:36:00,41.99582,12.32218
08:41:00,43.25105,12.65272
08:46:00,42.82427,12.91632
08:51:00,43.0251,13.18828
08:56:00,41.94561,12.74895
09:01:00,40.65272,11.51883
09:06:00,39.85597,10.84774
09:11:00,40.06585,11.21399
09:16:00,39.79836,11.04527
09:21:00,39.0,10.35391
09:26:00,37.63374,10.32099
09:31:00,36.95062,10.02881
09:36:00,34.72428,9.452675
09:41:00,35.42387,9.288066
09:46:00,35.1358,9.078189
09:51:00,35.19342,9.493827
09:56:00,34.30453,9.666667
10:01:00,33.19342,8.666667
10:06:00,34.51852,8.950617
