time,intensidad,ocupacion
00:01:00,5.52669,0.7793595
00:06:00,10.0,1.431579
00:11:00,8.614035,1.101754
00:16:00,7.975439,0.968421
00:21:00,8.017544,0.9333333
00:26:00,7.185965,0.8105263
00:31:00,6.34629,0.6325088
00:36:00,5.579505,0.6183746
00:41:00,5.501767,0.5936396
00:46:00,4.551237,0.5583039
00:51:00,4.169611,0.3780919
00:56:00,3.749117,0.2968198
01:01:00,3.674741,0.3114187
01:06:00,3.252595,0.3010381
01:11:00,3.228374,0.2906574
01:16:00,2.899654,0.2975779
01:21:00,2.446367,0.3183391
01:26:00,2.823529,0.1626298
01:31:00,2.429066,0.1245675
01:36:00,2.287197,0.3425606
01:41:00,1.968858,0.650519
01:46:00,2.044983,0.3806228
01:51:00,1.906574,0.0899654
01:56:00,1.965398,0.09688582
02:01:00,1.906574,0.1107266
02:06:00,1.705882,0.1211073
02:11:00,1.802768,0.1453287
02:16:00,1.795848,0.09688582
02:21:00,1.484429,0.06228374
02:26:00,1.512111,0.05536332
02:31:00,1.373702,0.0449827
02:36:00,1.373702,0.04844291
02:41:00,1.15917,0.08304498
02:46:00,1.121107,0.06920415
02:51:00,1.207613,0.03806228
02:56:00,1.110727,0.04152249
03:01:00,1.16263,0.0449827
03:06:00,1.259516,0.04844291
03:11:00,1.359862,0.06228374
03:16:00,1.131488,0.02768166
03:21:00,1.228374,0.1626298
03:26:00,1.065744,0.03460208
03:31:00,1.093426,0.1141869
03:36:00,1.235294,0.05882353
03:41:00,1.245675,0.06920415
03:46:00,1.487889,0.1349481
03:51:00,1.200692,0.04844291
03:56:00,1.114187,0.0449827
04:01:00,1.065744,0.06920415
04:06:00,1.370242,0.07958478
04:11:00,1.193772,0.05190311
04:16:00,1.408304,0.05190311
04:21:00,1.307958,0.05882353
04:26:00,1.366782,0.04152249
04:31:00,1.588235,0.1038062
04:36:00,1.446367,0.06574395
04:41:00,1.418685,0.03806228
04:46:00,1.757785,0.1176471
04:51:00,1.982456,0.1122807
04:56:00,1.810526,0.1473684
05:01:00,1.814035,0.1859649
05:06:00,2.14386,0.1298246
05:11:00,2.262976,0.1799308
05:16:00,2.475524,0.1573427
05:21:00,2.647059,0.283737
05:26:00,3.010381,0.2491349
05:31:00,3.624561,0.2877193
05:36:00,3.933333,0.354386
05:41:00,4.659649,0.4526316
05:46:00,5.147368,0.4736842
05:51:00,5.477509,0.5674741
05:56:00,5.733564,0.7058824
06:01:00,5.83391,0.6539792
06:06:00,5.924138,0.6793103
06:11:00,7.241379,0.9896552
06:16:00,8.186207,1.193103
06:21:00,9.16609,1.287197
06:26:00,10.40484,1.688581
06:31:00,11.96853,1.923077
06:36:00,14.39931,2.420139
06:41:00,15.80903,2.663194
06:46:00,18.83681,3.381944
06:51:00,19.72917,3.541667
06:56:00,21.23345,3.874564
07:01:00,21.52613,4.247387
07:06:00,22.13194,3.989583
