time,intensidad,ocupacion
00:01:00,12.5,2.40625
00:06:00,10.9881,1.825397
00:11:00,11.85317,1.853175
00:16:00,11.43254,1.825397
00:21:00,11.0119,1.873016
00:26:00,10.49603,1.626984
00:31:00,10.12698,1.646825
00:36:00,9.18254,1.484127
00:41:00,8.448413,1.186508
00:46:00,7.626984,1.0
00:51:00,6.734127,0.8571429
00:56:00,6.337302,0.75
01:01:00,5.916667,0.75
01:06:00,5.265873,0.5952381
01:11:00,4.638889,0.6428571
01:16:00,4.337302,0.4404762
01:21:00,4.416667,0.5079365
01:26:00,4.095238,0.5555556
01:31:00,3.476191,0.484127
01:36:00,3.198413,0.3928571
01:41:00,3.126984,0.3412699
01:46:00,2.765873,0.3055556
01:51:00,2.833333,0.281746
01:56:00,2.666667,0.3055556
02:01:00,2.68254,0.297619
02:06:00,2.984127,0.281746
02:11:00,3.019841,0.2857143
02:16:00,3.055556,0.4126984
02:21:00,3.059524,0.3373016
02:26:00,2.900794,0.4325397
02:31:00,2.444444,0.3690476
02:36:00,2.607143,0.2301587
02:41:00,2.654762,0.2857143
02:46:00,2.015873,0.1349206
02:51:00,1.845238,0.1388889
02:56:00,1.757936,0.1309524
03:01:00,1.666667,0.1944444
03:06:00,1.52381,0.1071429
03:11:00,1.615079,0.1269841
03:16:00,1.246032,0.07936508
03:21:00,1.337302,0.1071429
03:26:00,1.309524,0.06746032
03:31:00,1.31746,0.09920635
03:36:00,1.242064,0.1230159
03:41:00,1.376984,0.1706349
03:46:00,1.277778,0.07936508
03:51:00,1.253968,0.09920635
03:56:00,1.210317,0.07936508
04:01:00,1.202381,0.1666667
04:06:00,1.218254,0.1150794
04:11:00,1.301587,0.07936508
04:16:00,1.079365,0.1071429
04:21:00,1.170635,0.1031746
04:26:00,1.43254,0.4166667
04:31:00,1.416667,0.25
04:36:00,1.47619,0.1031746
04:41:00,1.428571,0.0952381
04:46:00,1.916667,0.2063492
04:51:00,1.861111,0.3730159
04:56:00,1.972222,0.3611111
05:01:00,2.222222,0.2420635
05:06:00,2.157258,0.2620968
05:11:00,2.169355,0.2419355
05:16:00,2.451613,0.3629032
05:21:00,2.858871,0.3508064
05:26:00,3.266129,0.4153226
05:31:00,4.0,0.7258065
05:36:00,4.075397,0.5714286
05:41:00,4.873016,0.6706349
05:46:00,5.492064,0.8809524
05:51:00,5.865079,0.9801587
05:56:00,6.067461,0.9761904
06:01:00,6.470356,1.126482
06:06:00,7.055336,1.29249
06:11:00,8.503968,1.77381
06:16:00,9.952381,1.81746
06:21:00,10.71825,2.09127
06:26:00,12.16599,2.37247
06:31:00,14.2561,3.113821
06:36:00,16.42041,3.530612
06:41:00,18.83333,4.321138
06:46:00,21.54251,4.906883
06:51:00,21.9879,5.447581
06:56:00,22.03629,5.21371
07:01:00,22.05221,4.911646
07:06:00,22.53414,4.706827
07:11:00,24.19679,5.232932
07:16:00,26.1004,5.586345
07:21:00,27.44578,5.654618
07:26:00,29.67871,6.819277
07:31:00,31.33735,6.975904
07:36:00,32.87352,7.794466
07:41:00,35.90514,9.264822
07:46:00,38.06719,10.21344
07:51:00,38.82214,9.711462
07:56:00,38.49807,10.55212
08:01:00,37.66406,11.14453
08:06:00,35.79297,12.46094
08:11:00,33.85156,12.85156
08:16:00,34.73438,12.89063
08:21:00,35.01953,12.86328
08:26:00,37.30859,11.375
08:31:00,36.91829,10.74708
08:36:00,38.22568,10.92218
08:41:00,39.07004,10.97276
