intensidad,ocupacion
11.61455,2.290909
11.43706,2.632867
11.18532,2.055944
11.7972,2.171329
12.03846,2.318182
11.14909,2.12
11.05091,1.923636
10.70545,1.810909
10.55636,1.843636
9.712728,1.6
9.243636,1.538182
9.141818,1.392727
8.796364,1.403636
8.04,1.225455
7.341818,0.9890909
7.243636,0.9418182
7.069091,0.9781818
6.970588,1.044118
7.290909,1.061818
6.835664,1.048951
6.748252,0.993007
6.423077,0.9440559
5.961538,0.7202797
5.776224,0.8146853
4.957597,1.409894
5.391608,0.6433566
4.961538,0.6398602
4.751748,0.9755245
4.982518,0.8391609
5.173145,0.6749117
5.017482,0.5769231
4.622377,0.8951049
4.314685,0.8216783
4.968532,0.7762238
4.996503,0.8601398
4.240283,0.7314488
4.286713,0.8706294
4.954545,0.9265735
4.884615,0.9090909
4.587412,1.195804
5.153846,1.136364
4.181818,0.9160839
4.975524,1.017483
4.185315,0.5769231
4.744755,0.8426573
5.272727,1.339161
5.094406,1.461538
4.597902,0.9440559
4.041958,0.7797203
3.730769,0.6888112
3.678445,0.7385159
3.786713,0.5839161
3.314685,0.7587413
3.031802,0.5830389
2.944056,0.5874126
3.367133,0.6013986
3.916084,0.9475524
3.188811,0.6713287
3.314685,0.8321678
3.085106,0.4574468
3.22695,0.5638298
2.843972,0.4432624
3.060932,0.516129
3.046099,0.6134752
2.897163,0.5283688
3.099291,0.9042553
2.90681,0.781362
2.825175,0.8601398
2.713781,0.9858657
2.70979,1.15035
2.576923,1.15035
2.846154,0.4020979
2.678322,0.3636364
3.055944,0.5874126
3.025455,0.56
2.856631,0.7634408
3.050179,0.3584229
3.402214,0.4760148
3.475177,0.4361702
3.5,0.4361702
3.309963,0.4870849
3.382979,0.4787234
3.496454,0.4397163
3.606383,0.5212766
3.192308,0.3951049
3.489511,0.4755245
3.332168,0.5909091
3.576642,0.4489051
3.791519,0.4487633
3.706093,0.4301075
4.158671,0.5092251
4.298933,0.5338078
5.074627,0.7910448
5.13879,0.7864769
5.225,0.7285714
5.505263,0.7087719
5.178322,0.7132867
5.74386,0.8701754
