intensidad,ocupacion
1.475962,0.1346154
1.242718,0.1019417
1.315534,0.0776699
1.223301,0.1213592
0.9174757,0.01941748
0.7427185,0.01456311
0.7961165,0.03398058
1.160194,0.1699029
1.18932,0.2815534
0.9902912,0.1407767
0.8252427,0.09223301
0.8883495,0.1213592
0.7864078,0.05339806
0.6213592,0.02912621
0.5728155,0.08252427
0.5776699,0.08737864
0.5825243,0.004854369
0.5048544,0.03883495
0.6019418,0.05339806
0.6262136,0.03398058
0.5728155,0.04368932
0.5388349,0.131068
0.5582525,0.0631068
0.5582525,0.04368932
0.6116505,0.0631068
0.5825243,0.03398058
0.6504855,0.05339806
0.5631068,0.01941748
0.6310679,0.02912621
0.4902913,0.02912621
0.5194175,0.04368932
0.5582525,0.04854369
0.5873786,0.05825243
0.5485437,0.1116505
0.7038835,0.0776699
0.6941748,0.08252427
0.6990291,0.131068
0.4902913,0.02912621
0.5582525,0.06796116
0.4563107,0.02912621
0.5582525,0.1165049
0.7038835,0.1213592
0.5728155,0.2184466
0.6553398,0.1456311
0.907767,0.0631068
0.7281553,0.0631068
0.8058252,0.09223301
0.7135922,0.0776699
0.8058252,0.1359223
0.7524272,0.03398058
0.7281553,0.04854369
0.7524272,0.05339806
0.7912621,0.04854369
0.8883495,0.2718447
1.092233,0.5728155
0.8786408,0.4368932
1.271845,0.1019417
1.349515,0.1213592
1.616505,0.1893204
1.315534,0.08252427
1.373786,0.2184466
1.485437,0.2087379
1.752427,0.1359223
1.970874,1.131068
1.975728,1.135922
2.378641,1.199029
3.174757,1.063107
3.800971,0.5097088
4.310679,0.4805825
4.76699,0.5970874
5.165049,0.7864078
5.203884,0.7281553
5.633333,0.8380952
5.938389,0.8909953
7.771429,1.195238
8.341232,1.383886
8.560748,1.401869
9.356482,1.555556
11.24651,2.088372
12.66204,2.425926
15.67281,2.981567
17.58257,3.197248
18.14155,3.840183
19.3105,3.662101
19.23182,3.736364
19.70455,3.909091
22.30769,4.723982
24.91403,4.895927
27.36199,5.633484
30.70588,6.914027
34.11765,8.049774
36.51131,9.212669
40.66516,10.33937
43.54751,11.63801
45.09955,11.76923
45.95023,12.77376
43.02262,11.30769
40.69231,10.52941
40.36364,10.45933
39.65049,10.12621
37.95146,9.883495
38.75728,9.88835
36.87864,9.592233
36.47573,9.121359
37.90291,9.932039
38.68447,10.68932
37.5534,9.660194
36.98058,9.61165
35.83495,10.09709
33.89806,9.03398
34.93204,10.64078
35.77184,9.752427
34.53883,8.461165
31.92719,8.165049
31.27861,7.925373
30.01942,7.165049
30.58738,8.097087
28.83495,7.631068
28.24757,8.597087
27.67476,7.271845
27.1165,6.665049
27.88835,7.393204
25.07281,6.592233
26.26699,7.029126
26.37864,7.53398
26.00485,6.5
