intensidad,ocupacion
10.4717,1.716981
9.092526,1.256228
9.429603,1.202166
9.429603,1.245487
9.815885,1.285199
9.169675,1.133574
8.33935,0.9314079
7.613719,0.8519856
7.67148,0.8772563
6.98917,0.6931408
6.673835,0.8243728
6.117438,0.5373666
5.729537,0.5587189
5.736655,0.5480427
5.288256,0.4839858
5.046263,0.4982207
4.97153,0.4875445
4.398577,0.3629893
3.814947,0.3024911
3.779359,0.3024911
3.483986,0.2491103
3.209965,0.2206406
3.074733,0.2135231
2.814947,0.2099644
2.733096,0.1601423
2.661922,0.1708185
2.483986,0.1957295
2.13879,0.1316726
2.320285,0.1423488
2.291815,0.1352313
2.035587,0.09608541
2.035842,0.1218638
1.903915,0.1103203
1.818505,0.1352313
1.686833,0.09252669
1.683274,0.07473309
1.508897,0.1067616
1.24911,0.3274021
1.661922,0.1708185
1.551601,0.1423488
1.224199,0.05338078
1.355872,0.0569395
1.430605,0.04626334
1.519573,0.06405694
1.209964,0.04626334
1.355872,0.0569395
1.373665,0.04982206
1.604982,0.1423488
1.512455,0.07117438
1.341637,0.04982206
1.355872,0.04626334
1.358423,0.06451613
1.551601,0.06049822
1.683274,0.07473309
1.701068,0.1245552
1.857651,0.1103203
1.896797,0.1067616
2.106761,0.1032028
2.02509,0.6487455
2.05694,0.2562278
1.989324,0.1209964
2.113879,0.1281139
2.437722,0.1565836
2.676157,0.2669039
2.978648,0.2491103
3.377224,0.3096085
3.651246,0.2846975
3.992831,0.3512545
4.868328,0.455516
5.281139,0.5373666
5.569395,0.544484
5.875445,0.6334519
6.295373,0.6761566
6.039146,0.7295374
7.590747,0.9288256
8.804271,1.206406
10.47101,1.75
11.27437,1.541516
12.96377,2.021739
15.8172,2.598566
19.03214,3.175
20.44681,3.549645
22.6548,4.053381
21.30742,3.879859
19.81272,3.706714
19.60777,3.989399
20.40283,4.321555
22.71831,5.088028
25.42509,6.393728
26.10489,6.870629
28.60489,7.734266
29.9824,8.274648
33.25442,8.975265
34.44014,9.542253
36.20351,10.50526
36.40283,9.568905
34.65591,8.462365
31.65603,8.088653
30.94718,7.517606
31.14084,7.341549
31.73333,7.778947
32.77739,8.491166
31.58304,8.413427
31.12721,7.766785
31.98233,8.424028
33.37809,8.614841
33.20774,8.739436
32.8838,8.264085
32.57042,8.422535
30.25352,7.908451
29.61754,8.4
30.5035,9.013986
29.85211,8.700705
30.10839,8.356644
29.27875,8.02439
28.09441,8.961538
29.25965,9.091228
29.78322,9.538462
28.75694,9.0625
28.67708,9.15625
27.84375,9.857639
27.24651,10.08837
27.55556,8.920139
27.82747,7.190141
26.66319,8.111111
27.37153,7.239583
28.07692,7.520979
27.53472,7.753472
28.223,8.268292
28.66899,7.585366
29.05923,7.700348
27.69338,7.45993
28.84375,8.003472
28.27875,8.003485
28.3345,8.15331
29.40418,8.874564
29.27178,8.533101
29.10839,7.625874
28.99652,8.358885
28.24126,8.297203
30.04895,8.517483
30.13028,7.676056
30.07665,7.320558
28.78397,7.477352
29.08711,7.745645
29.57747,9.137324
28.47183,9.137324
29.92958,8.816901
29.79577,8.485915
29.28521,8.514085
29.48944,8.676056
30.37276,7.691756
28.70318,7.374558
28.23675,7.275619
29.08803,7.859155
28.35664,7.723776
28.62238,6.811189
29.49653,7.104167
28.78819,7.010417
29.38542,7.267361
28.55556,7.229167
29.14931,8.309028
29.98958,8.194445
29.95486,8.496528
30.77083,7.611111
30.62847,7.451389
31.56597,7.579861
31.04514,7.309028
32.13542,8.263889
36.23693,9.487804
38.65278,10.51042
38.49123,10.92632
38.16376,9.993032
35.97917,10.36806
36.38194,10.14931
35.87847,9.861111
35.69444,9.902778
34.337,10.01099
33.45421,9.714286
33.24542,9.164835
33.42007,8.174721
35.73978,8.959107
38.11152,9.379182
36.94007,9.752809
36.56226,9.309434
33.72659,8.269663
29.93208,7.207547
29.04528,6.498113
27.03773,5.618868
25.90114,5.806084
23.05283,4.841509
21.68302,4.890566
20.66541,4.838346
20.45318,4.11985
20.80524,4.41573
20.50189,5.475471
19.75564,5.413534
19.58889,5.218519
19.98155,5.188192
19.36981,4.011321
20.72453,4.890566
19.98155,5.586716
19.76015,5.542436
19.83395,5.357934
19.66791,5.160448
19.23134,5.160448
20.33209,5.895523
20.79924,4.32197
21.57795,4.828897
21.09506,4.634981
21.63258,4.791667
20.90909,4.371212
22.53208,4.607547
22.33208,4.664151
22.33962,5.422641
22.02264,5.026415
22.26692,5.383459
22.67416,4.850187
23.0412,5.146068
23.603,5.116105
23.85926,6.111111
22.39114,5.169742
22.93382,5.621324
23.19853,5.602941
23.37132,5.540441
23.08519,6.618518
23.34317,6.734317
23.14391,6.671587
23.63333,6.940741
24.1791,7.634328
25.42379,7.434944
24.92481,6.827068
24.93182,5.768939
25.49814,6.189591
25.26394,6.297398
24.67286,6.02974
24.61481,6.359259
24.5963,5.959259
25.1963,6.177778
24.17472,5.58736
25.01873,5.666667
25.11152,6.449814
25.68402,6.557621
26.8839,6.76779
25.4291,6.369403
25.13433,5.660448
24.43284,5.865672
25.53731,6.921642
26.09738,6.344569
25.4403,5.794776
25.28731,6.309701
23.81041,5.780669
24.62082,5.799256
24.62082,6.081784
26.05204,5.95539
25.88015,5.775281
24.53532,5.475836
24.25651,5.449814
22.92193,5.197026
22.19331,5.063197
22.42379,4.869888
21.23134,5.429104
21.02612,5.977612
19.06691,5.457249
19.22388,5.287313
19.82836,5.100746
19.80224,5.048508
19.9403,4.828358
18.69057,3.366038
17.32076,3.067924
15.83774,3.290566
14.78868,2.728302
14.90909,2.689394
13.64639,2.596958
13.28897,2.114069
12.07576,2.056818
11.92045,2.113636
11.45833,2.136364
10.81061,1.912879
11.35472,1.898113
10.64906,1.70566
10.93962,1.792453
10.9771,1.805344
10.87121,1.814394
10.40602,1.650376
11.14286,2.195489
10.93585,1.950943
