intensidad,ocupacion
9.971014,1.547101
10.29348,1.916667
10.85145,1.826087
10.34783,1.503623
10.68116,1.637681
9.905797,1.51087
10.10507,1.380435
10.47826,1.48913
10.18478,1.572464
9.811594,1.387681
10.05797,1.402174
9.231884,1.246377
9.137681,1.17029
8.789855,1.210145
8.028986,1.188406
8.054348,1.376812
7.934783,1.061594
7.713768,1.003623
7.101449,0.8876812
6.550725,0.9528986
6.141304,0.7826087
5.706522,0.6449276
5.394928,0.5869565
5.199275,0.5724638
5.068841,0.5
4.699275,0.4927536
4.67029,0.5253623
4.971014,0.6811594
4.959707,0.6520147
4.942029,0.5797101
4.485507,0.4021739
3.746324,0.3235294
3.897059,0.3235294
3.433824,0.2904412
3.341912,0.2683823
3.043478,0.2681159
2.807971,0.2463768
2.477273,0.155303
2.25,0.1212121
2.208333,0.2727273
1.943182,0.1363636
1.728261,0.0942029
1.793478,0.1485507
1.676471,0.0625
2.033088,0.1029412
1.852941,0.1029412
1.632353,0.05882353
1.474265,0.1544118
1.742647,0.2058824
1.724265,0.3419118
1.613971,0.125
1.761029,0.1066176
1.606618,0.1066176
1.887681,0.1376812
1.884058,0.1376812
1.717391,0.1413043
1.876812,0.1231884
1.592727,0.04363636
1.669091,0.2981818
1.536765,0.8198529
1.459559,0.2132353
1.650735,0.09191176
1.913043,0.1485507
1.98913,0.1449275
2.050725,0.1376812
2.086957,0.1376812
2.130435,0.192029
2.591912,0.2169118
2.639706,0.2352941
2.643382,0.2316176
2.507353,0.2757353
2.827206,0.2830882
3.077206,0.2573529
2.919118,0.3051471
2.992647,0.4411765
3.616788,0.3613139
3.563636,0.4472727
3.807273,0.4618182
4.025641,0.4615385
4.571429,0.6043956
5.281481,1.037037
5.278389,1.150183
5.323637,0.6690909
5.352941,0.7683824
5.340659,0.8058608
5.102564,0.996337
5.556777,0.9084249
6.271062,1.043956
6.786765,1.198529
6.70696,1.663004
7.358974,2.692308
7.770073,2.726277
8.036496,2.631387
8.534546,2.72
8.44,3.545455
8.225454,3.752727
8.191176,3.334559
8.102942,3.636029
7.99262,4.391144
9.04059,3.147601
9.442804,4.468635
9.885609,5.889299
10.50922,3.446495
10.62362,3.785978
11.33948,2.745388
11.52768,3.01845
12.18819,3.225092
11.93358,3.210332
11.39338,3.3125
12.52206,2.650735
12.12088,2.615385
13.04396,2.776557
13.2674,2.761905
13.72161,2.754579
13.90843,3.175824
14.4652,3.241758
14.93407,3.912088
15.32601,3.391941
16.60806,3.553113
16.45055,3.802198
15.17949,3.351648
16.39561,3.758242
15.87912,3.717949
16.07692,3.776557
16.91575,3.96337
16.42125,3.776557
17.16483,3.897436
16.9707,3.78022
17.64103,3.835165
