intensidad,ocupacion
2.32636,0.209205
2.294606,0.2074689
2.390042,0.1742739
2.257262,0.1991701
2.058091,0.1452282
1.721992,0.06224066
1.510373,0.0746888
1.315353,0.07883818
1.340249,0.07883818
1.319502,0.1078838
1.161826,0.1410788
1.145228,0.07883818
0.966805,0.09543569
1.095436,0.09958506
1.165975,0.1244813
0.8589212,0.04149378
0.966805,0.07053942
1.182573,0.1161826
1.058091,0.1161826
0.9543568,0.08298755
0.93361,0.04979253
0.7302905,0.09543569
0.8049793,0.1120332
0.8340249,0.0746888
0.5352697,0.06224066
0.746888,0.02904564
0.7593361,0.0746888
0.6721992,0.0373444
0.626556,0.2074689
0.6141079,0.04979253
0.593361,0.04149378
0.6721992,0.1120332
0.5435685,0.04564315
0.6514523,0.04149378
0.5975104,0.09958506
0.6099585,0.02489627
0.5186722,0.05809129
0.4896266,0.04564315
0.4937759,0.02074689
0.6514523,0.03319502
0.5103735,0.05809129
0.4232365,0.0373444
0.4771784,0.0746888
0.4647303,0.02074689
0.8506224,0.04979253
0.6887967,0.1286307
0.8506224,0.09543569
0.7759336,0.08298755
0.6721992,0.1244813
0.7883818,0.120332
0.6846473,0.1078838
0.8298755,0.153527
0.7095436,0.05809129
0.6224067,0.1078838
0.5767635,0.03319502
0.7385892,0.3195021
0.5975104,0.06639004
0.8340249,0.07053942
0.8423237,0.05394191
0.7551867,0.04979253
0.7302905,0.05809129
0.8838174,0.0373444
0.9626556,0.04149378
0.8921162,0.07883818
0.966805,0.1493776
1.170125,0.2572614
1.705394,0.09958506
1.904564,0.1784232
2.058091,0.253112
2.315353,0.3236515
2.659751,0.3941909
2.452282,0.2157676
2.427386,0.3692946
2.381743,0.406639
2.891667,0.35
2.857143,0.3277311
3.117155,0.3305439
3.191667,0.3833333
3.42616,0.5358649
3.687764,0.6075949
4.083682,0.4518828
4.25523,0.7154812
4.654167,0.7791666
4.359833,0.4811715
3.970833,0.5
4.091667,0.5333334
4.4,0.5291666
5.349794,0.909465
5.995918,1.061224
6.012195,0.9878049
6.728745,1.080972
6.737903,1.237903
6.943548,1.512097
7.657258,1.217742
7.080972,1.271255
6.642276,1.060976
6.466942,1.049587
6.50813,1.186992
6.737903,1.153226
7.242915,1.368421
7.044534,2.404858
7.600806,2.431452
7.822581,2.830645
8.649194,2.842742
9.024194,2.850806
10.25806,3.072581
10.15102,1.910204
9.737904,2.024194
9.979757,2.174089
9.58871,1.846774
9.67742,1.935484
10.33065,2.024194
10.16129,1.842742
10.79839,2.125
10.82258,1.927419
11.57258,2.229839
11.82661,2.258065
12.22177,2.633065
13.13306,2.681452
13.09677,2.899194
12.67339,2.358871
13.12903,2.770161
12.52419,2.487903
13.29032,2.580645
13.67742,2.754032
14.43145,3.048387
14.79839,2.915323
14.61694,2.919355
14.78629,3.129032
15.39516,3.217742
17.03629,3.520161
16.89516,3.717742
16.35484,3.46371
17.125,3.71371
17.43145,4.068548
17.81048,3.649194
18.65322,4.044355
18.16393,4.094262
17.72541,3.905738
19.69672,4.077869
20.89344,4.25
20.84426,4.340164
21.36065,4.340164
22.58197,4.72541
21.86475,4.622951
21.64344,4.782787
22.61885,4.922131
21.97541,4.795082
23.22131,5.073771
23.45902,4.991803
22.83607,4.864754
23.48361,5.229508
23.62705,5.319672
23.51639,4.852459
23.82787,5.086066
23.90574,4.946721
23.68852,4.836066
23.83197,5.045082
24.81557,5.254098
24.85246,5.659836
26.07787,5.532787
25.76639,5.553279
25.26639,5.368853
26.18443,5.717213
