intensidad,ocupacion
6.361204,0.9698997
5.423333,0.62
5.57,0.5033333
5.286667,0.4766667
5.331081,0.5777027
5.304054,0.5371622
4.949324,0.4290541
4.307433,0.4527027
4.168919,0.3378378
4.058419,0.3745705
3.591216,0.3108108
3.391892,0.2601351
3.304054,0.2466216
2.945946,0.4189189
2.956081,0.2060811
2.746622,0.222973
2.442177,0.1292517
2.129252,0.1088435
1.888514,0.06081081
1.85473,0.08783784
1.817568,0.1047297
1.662162,0.09121621
1.702703,0.09121621
1.540541,0.08108108
1.415541,0.2837838
1.449324,0.1452703
1.496622,0.06756756
1.503401,0.1020408
1.601351,0.06081081
1.347973,0.08108108
1.228669,0.2559727
1.351351,0.05067568
1.185811,0.07094595
1.172297,0.04054054
1.095238,0.04421769
1.030612,0.1836735
1.095563,0.09556314
1.27027,0.08783784
1.167235,0.03412969
0.8412162,0.02027027
1.027027,0.04391892
0.9898649,0.1452703
0.9831081,0.03716216
0.9054054,0.01689189
0.8716216,0.03040541
1.202703,0.03716216
1.14527,0.05743243
0.9932432,0.08108108
1.081081,0.1047297
1.081081,0.03378378
1.296667,0.5166667
1.076667,0.06333333
1.313333,0.08333334
1.296667,0.04666667
1.483333,0.2
1.493289,0.1375839
1.557047,0.1174497
1.843333,0.1133333
1.798658,0.238255
1.751678,0.1543624
1.796667,0.08
1.98,0.18
2.183333,0.18
2.906667,0.2366667
2.577181,0.2516778
2.926174,0.2114094
3.376667,0.35
3.64,0.4533333
4.293334,0.6566667
5.243333,0.5466667
5.366667,0.6033334
5.443333,0.65
6.030201,0.8657718
6.046667,0.82
7.816667,1.076667
9.458194,1.578595
10.43144,1.578595
10.67,1.74
12.22333,1.836667
13.95254,2.311864
16.44068,2.667797
18.43289,3.157718
19.83612,3.846154
20.15719,3.501672
20.6689,3.702341
21.26087,3.625418
24.26333,4.49
27.14286,5.425249
29.6711,5.913621
33.46689,7.417219
34.15667,8.206667
37.55298,9.572847
40.85714,10.95017
43.59934,12.33444
45.50993,13.4106
44.35762,13.42053
44.35431,14.10927
43.23841,13.00331
42.72093,13.06977
42.50993,12.60265
