intensidad,ocupacion
8.953405,1.44086
10.19858,1.691489
10.25887,1.578014
10.30496,1.464539
9.765958,1.333333
9.124113,1.251773
8.670213,1.131206
8.592198,1.450355
8.670213,1.485816
7.890071,1.074468
7.783688,0.9326241
6.758865,0.7092199
6.166667,0.6453901
6.553192,0.680851
6.191489,0.5886525
5.634752,0.6453901
5.968085,0.7943262
5.546099,0.5567376
4.794326,0.5177305
4.840425,0.464539
4.414894,0.4078014
4.152482,0.4432624
3.971631,0.3191489
3.503546,0.3510638
3.280142,0.5957447
3.407801,0.2907801
2.975177,0.1843972
2.801419,0.1666667
2.546099,0.1737589
2.205674,0.1241135
2.329787,0.1170213
2.191489,0.2411347
2.319149,0.1312057
2.20922,0.09574468
1.992908,0.06737588
2.06383,0.09574468
1.943262,0.1134752
1.882143,0.06428572
1.943262,0.1631206
1.620567,0.05319149
1.5,0.07801419
1.648936,0.2411347
1.539007,0.2304965
1.56383,0.06382979
1.439716,0.1312057
1.546099,0.08510638
1.503546,0.04255319
1.546099,0.07446808
1.546099,0.08865248
1.719858,0.08510638
1.609929,0.08156028
1.783688,0.106383
1.702128,0.05319149
1.865248,0.08865248
1.677305,0.07446808
1.858156,0.09219858
2.326241,0.1312057
1.890071,0.1134752
2.141844,0.1312057
2.265957,0.3794326
2.219858,0.1276596
2.092199,0.1347518
2.673759,0.1843972
3.102837,0.3156028
3.075,0.3392857
3.585106,0.2943262
4.046762,0.3093525
4.615108,0.4280576
5.093525,0.4820144
5.381295,0.5179856
5.702127,0.5815603
6.265957,0.893617
5.790036,0.7117438
7.21147,0.9426523
8.238434,1.120996
9.103203,1.199288
10.4484,1.437722
12.05357,1.814286
13.93141,2.184115
16.32143,2.592857
18.31071,3.053571
19.72857,3.353571
21.42806,3.672662
20.49645,4.280142
18.7305,3.43617
18.7234,3.624114
20.38516,4.240283
23.02473,5.116608
24.5053,5.491166
26.46996,6.236749
27.16608,6.547703
30.97872,7.184397
32.59717,7.773851
34.75618,8.420495
35.97173,8.646643
34.90459,8.558304
34.07394,8.732394
30.66316,9.2
30.78521,9.489436
29.33099,9.531691
29.45423,8.524648
31.04225,8.820422
30.51418,8.780142
30.88693,9.791519
32.32258,9.082438
32.65493,9.281691
33.16901,9.929578
33.42403,9.537103
31.98233,9.19788
31.1637,8.637011
30.85409,7.846975
32.32394,9.070422
30.5579,8.375439
31.40702,8.217544
29.44561,9.477193
28.12937,9.356644
28.83217,9.534965
29.4421,9.252631
29.90244,10.54704
28.14286,8.912892
28.54417,7.780919
27.51773,7.358156
26.65493,6.992958
27.35211,7.080986
27.90141,7.71831
27.0662,6.989547
28.33101,7.857143
28.17073,7.773519
27.96853,7.314685
29.23427,8.244755
28.20629,7.755245
28.25784,8.487804
27.94444,8.256945
28.32639,7.826389
28.61111,7.986111
28.83681,7.993055
29.47569,8.3125
29.29861,7.802083
29.69686,8.205575
28.76655,7.763066
29.68683,7.715302
30.43772,9.27758
30.17021,9.216312
29.92908,8.230496
29.86713,7.972028
29.45105,8.734265
29.55245,8.538462
29.74296,8.788733
29.51049,8.926574
29.44755,8.63986
29.53125,9.013889
29.60069,8.739583
30.19097,8.951389
28.73264,9.131945
29.25175,8.93007
29.54861,8.722222
28.09375,7.920139
30.44366,8.542253
29.91197,8.883802
30.09859,9.080986
30.36655,8.049822
30.32982,7.670176
29.69474,7.207017
31.08772,7.414035
32.01403,7.578948
31.83039,7.855124
31.31579,7.649123
31.60702,8.62807
30.78671,8.227273
31.61403,8.6
36.81053,10.26667
38.72982,11.0386
39.12676,12.10563
38.87063,10.96853
36.85866,9.14841
35.52297,8.579505
37.74558,9.173145
38.37809,9.462897
35.27915,8.685513
34.6726,8.47331
34.36299,8.355872
33.68683,8.548042
35.60143,9.046264
37.61566,10.25623
38.33451,10.56338
35.85366,10.72474
33.81185,9.41115
30.99652,8.285714
30.36585,8.379791
28.54355,8.195122
27.07042,7.711267
24.40351,6.51579
21.85614,5.989474
21.32281,5.680702
20.96842,5.757895
21.41608,5.43007
21.08042,6.468532
19.96864,5.777003
20.51748,5.454545
20.74386,5.68421
19.46875,5.902778
20.87153,6.402778
21.56944,6.430555
21.07042,4.971831
20.92958,4.96831
20.20141,4.925795
20.45552,4.266904
21.35943,4.455516
22.09712,4.92446
21.11071,4.257143
21.19286,4.557143
20.74286,4.7
21.26148,4.837456
22.85765,5.145907
23.12367,5.406361
22.15141,4.894366
23.12632,5.287719
21.29021,5.157342
22.47872,6.053192
23.72727,6.863636
24.5331,6.567944
24.33217,6.006993
23.6014,6.087412
24.57343,6.958042
24.57343,7.916084
24.09859,7.665493
25.89824,9.035088
25.12937,8.692307
24.06294,8.251748
23.49301,7.258741
25.10601,6.756184
24.65018,6.151944
26.43816,6.374558
27.01056,6.485916
25.10563,6.31338
26.41135,6.365248
25.5669,6.640845
27.04912,6.8
27.52281,6.814035
25.87457,6.623693
24.78049,6.184669
24.54704,6.369338
25.13542,6.8125
25.57639,7.159722
26.14236,7.354167
25.35417,7.364583
24.0814,6.899225
23.92218,6.821012
24.36576,6.245136
24.82879,6.715953
23.80934,6.455253
23.64591,6.2607
23.4358,6.513618
21.89453,6.039063
22.66016,6.277344
24.6993,6.825175
24.95053,5.922262
24.07942,5.552347
23.33688,5.329787
22.65603,4.982269
21.63121,4.907802
20.76344,4.415771
20.67626,4.402878
19.92171,4.224199
18.95374,4.185053
18.15248,3.698581
18.81754,3.684211
19.25263,3.480702
18.85263,3.410526
17.19649,3.052632
15.71579,2.554386
14.28269,2.583039
13.28873,2.288732
13.16197,2.116197
12.32979,1.914894
12.13121,2
11.08511,1.638298
11.16014,2.039146
11.53929,2.242857
11.32143,2.392857
11.78214,2.471429
10.58929,2.15
10.26449,1.807971
9.555555,1.928315
9.021505,1.845878
8.659498,1.498208
8.784946,1.476702
8.727598,1.426523
