intensidad,ocupacion
9.527273,1.552727
8.981818,1.469091
9.301818,1.254545
8.829091,1.08
9.101818,1.167273
8.723637,1.029091
7.963636,1.032727
8.243636,0.9272727
8.24,0.9309091
8.094545,1
8.098182,1.061818
8.210909,1.156364
8.418181,1.287273
9.054545,1.512727
9.152727,1.72
9.53091,1.774545
9.407272,2.309091
8.898182,1.970909
9.403636,1.745455
9.025455,1.701818
8.134545,1.414545
8.203636,1.283636
7.392727,0.9672727
6.047273,0.5745454
5.44,0.4690909
5.163636,0.4872727
4.654545,0.5454546
4.24,0.3381818
3.952727,0.28
3.803636,0.2836364
3.647273,0.36
3.450909,0.3236364
3.392727,0.2363636
2.872727,0.2
2.665455,0.2654545
2.883636,0.1636364
2.981818,0.2109091
2.698182,0.1418182
2.585454,0.1745455
2.301818,0.16
2,0.1127273
2.149091,0.1563636
2.163636,0.12
1.883636,0.1309091
2.036364,0.07636364
2.305454,0.1381818
1.723636,0.09090909
1.808118,0.07749078
1.767528,0.05904059
1.770909,0.06181818
1.618182,0.06181818
1.705455,0.1927273
1.734545,0.2181818
1.803636,0.09454545
2.054545,0.1054545
1.967273,0.05818182
2.134546,0.09818182
2.199262,0.1180812
2.185455,0.1163636
2.349091,0.1127273
2.541818,0.1490909
2.374545,0.1345455
2.690909,0.16
2.859779,0.1771218
3.228782,0.2103321
3.811808,0.2841328
4.092251,0.3247232
4.557196,0.3800738
5.284133,0.5424354
5.4,0.4727273
5.927273,0.6181818
6.221818,0.8436363
6.989362,1.024823
6.937956,0.8248175
8.116608,1.190813
9.273723,1.116788
10.79505,1.466431
10.89455,1.450909
13.74205,2.257951
15.43431,2.379562
16.73592,2.764085
19.03285,3.211679
19.61837,3.459364
19.42701,3.507299
20.31338,4.028169
21.00362,4.34058
23.6993,4.975524
25.67148,5.440433
28.08042,6.286713
31.31769,7.729242
31.43617,9.205674
35.29242,10.19495
37.34737,11.25614
39.31522,12.07971
39.45018,13.88561
39.63572,14.07143
40.44674,13.95533
36.66312,14.71277
37.08591,15.70103
36.6773,15.46454
36.60284,14.77305
37.92419,14.49459
37.57914,14.46763
38.96,13.32727
38.55556,14.44792
38.75627,13.7957
40.58333,14.52083
38.46909,12.56364
37.29578,12.79577
35.15217,12.48913
35.07267,11.74048
36.225,12.55357
35.46021,13.87197
34.99286,13.625
31.97586,12.81724
30.84043,12.24113
32.0756,11.16495
30.15194,12.89753
31.42466,12.32192
29.88339,9.946997
30.94406,9.402098
29.26619,9.52518
28.49129,8.104529
28.15357,8.853572
29.63103,9.024137
28.51418,10.18794
29.51546,8.810997
28.71277,8.58156
28.69655,8.841379
29.53381,8.199288
28.77241,8.562069
28.76241,8.329787
28.56055,9.186852
28.79433,8.875887
29.93793,7.886207
30.25,8.017858
30.72414,8.041379
30.34164,8.793594
30.40972,8.895833
30.66192,8.177936
30.89655,8.3
30.65125,8.455516
31.32759,8.944828
31.56228,8.683274
30.97938,8.04811
30.37589,8.329787
30.84828,8.341379
30.00356,8.177936
30.85417,8.461805
30.02135,8.430605
30.78472,8.402778
29.56429,9.042857
30.06873,8.972508
29.51064,8.265958
30.95189,7.927835
30.37366,8.47331
30.22069,8.617241
30.81851,8.597865
31.42069,9.527586
30.43416,9.480427
32.58076,9.247422
33.15957,9.985816
32.89199,8.529616
32.47122,8.611511
34.70732,8.961673
34.48921,9.625899
35.77003,8.989547
34.8172,8.942653
33.4375,8.461805
34.0681,9.827957
39.58333,11.72569
41.02868,12.16846
41.10069,12.26736
