intensidad,ocupacion
9.769784,1.471223
10.12143,1.453571
10.41281,1.572954
10.86833,1.786477
11.96085,1.871886
12.17037,2.162963
11.42593,2.007407
12,1.971429
12.21864,2.060932
12.57463,2.320895
12.49821,2.16129
11.71786,1.896429
12.72119,2.126394
13.02509,2.275986
13.69039,2.160142
12.88256,2.199288
14.6383,2.691489
15.02465,2.62324
17.45956,3.165441
18.23675,3.310954
18.37809,3.872792
17.56228,3.124555
17.75089,3.516014
18.71747,3.561338
20.2974,3.977695
21.01434,4.043011
22.13523,4.41637
22.93617,4.868794
24.02135,4.846975
26.89259,5.818519
27.15185,6.159259
28.72954,6.419929
29.01068,6.291815
28.66904,7.177936
27.95714,7.078571
28.95539,7.479554
30.47955,7.977695
30.38571,7.932143
31.23571,8.392858
29.81004,9.175628
29.75899,8.971223
30.9176,10.02247
31.13483,8.509363
31.50362,8.880435
31.8524,9.804428
31.2,10.88772
30.16842,10.2386
30.0386,10.3614
31.38028,10.99296
31.23509,10.92632
30.91228,9.947369
31.13669,9.241007
32.33088,8.533089
31.48897,9.816176
31.97794,9.363971
31.06642,9.479705
30.91241,8.587591
30.1193,8.350877
28.67153,7.846715
28.91273,7.861818
29.79585,9.044983
29.75433,8.892734
29.68166,8.820069
29.54325,8.543253
29.53957,9.928058
30.96043,10.28777
31.84173,9.345324
31.29856,8.802158
30.00722,8.891697
29.18403,9.097222
28.70397,8.916967
28.21014,8.097826
28.5122,6.954704
28.65343,7.624549
28.92058,7.34657
27.35764,7.163195
27.30903,6.645833
27.80505,7.068592
28.42215,7.754325
27.56897,7.751724
26.6129,6.935484
24.52595,6.124568
24.85145,6.67029
25.65398,6.972318
26.01038,7.577855
26.61649,7.888889
26.71528,7.201389
25.69565,7.427536
25.86182,7.301818
25.6993,6.716783
26.72822,7.188153
27.35439,7.424562
27.04844,7.404844
26.92446,7.266187
27.13669,7.07554
27.60072,7.651079
29.14801,9.617329
31.05172,10.38276
30.92832,10.15054
31.89655,10.64483
32.04167,10.17014
34.09319,11.17204
36.50537,11.46595
36.82796,11.1362
37.17818,10.60364
36.88,10.58909
35.19188,9.571956
35.62963,10.26296
35.62222,10.15926
37.11111,10.83333
38.54445,10.7037
39.06667,10.83704
38.28148,10.5037
39.49822,10.92527
40.12177,11.74908
39.7234,12.51418
41.1362,11.88889
36.57836,11.99627
32.30435,11.61232
33.17073,10.48084
33.47735,10.99303
32.31359,11.1777
32.89896,11.65854
32.18966,13.25172
31.11034,10.82759
31.20139,10.39931
32.47902,10.25175
32.33916,10.67133
31.50694,10.73264
30.20761,11.02076
29.00719,9.895683
29.34708,8.841925
29.54639,9.127148
29.52234,9.158075
29.52921,9.099656
30.18996,9.096774
29.89347,9.683848
29.54296,9.532646
29.57785,9.33218
30.17301,8.903114
29.56401,7.896194
30.32872,8.401384
28.89273,8.567474
29.45993,10.33449
31.53658,9.84669
30.33333,8.75
30.41176,8.640139
29.54317,8.820144
29.84532,8.802158
28.95848,8.50173
29.70588,8.525951
30.65744,9.33218
28.48789,8.581315
28.06475,9.248201
26.36101,8.747293
26.90345,8.682758
27.9827,8.847751
27.91003,9.00346
27.23529,8.352942
26.86014,8.447553
26.93796,8.664233
26.77895,9.22807
26.71228,8.543859
26.34375,10.62153
26.07292,11.03472
25.8638,10.30824
26.07586,10.31379
27.17241,9.189655
29.04138,10.03793
29.16263,10.28374
29.9827,9.124567
29.34602,8.695501
29.21453,8.799308
30.06574,9.539792
30.46367,9.816609
30.97578,9.930796
31.22648,9.592335
30.83972,9.682927
31.81185,8.790941
32.89965,9.487889
34.45329,9.948097
35.10104,10.5122
34.68512,11.3391
34.40625,10.52083
32.09722,10.62847
32.72126,10.5784
32.20702,9.431579
32.82332,9.134275
32.5493,8.419014
32.65371,8.010601
33.07774,8.519435
34.92933,9.293286
37.89399,10.01767
36.52128,9.322695
35.9894,9.561837
34.25978,8.202847
31.96441,6.850534
29.46263,6.234876
27.43416,5.761566
26.08897,5.13879
23.825,4.607143
20.42806,3.733813
18.87636,2.992727
19.05054,3.212996
19.01799,3.442446
19.21739,3.369565
17.6259,3.032374
16.05735,2.770609
13.25448,2.526882
11.82437,1.896057
10.575,1.639286
8.767858,1.571429
7.953901,1.124113
7.339222,1.04947
5.929328,0.7773852
5.796491,0.6807017
4.940351,0.7754386
5.322807,1.122807
5.073684,0.9087719
4.701755,0.4315789
4.231579,0.4350877
3.477193,0.3473684
3.133333,0.3052632
2.803509,0.2350877
2.70073,0.1934307
2.245614,0.2070175
2.157895,0.1859649
1.921708,0.09608541
1.83274,0.1494662
1.743772,0.07473309
1.975089,0.1281139
1.811388,0.1850534
1.597865,0.1601423
1.765125,0.1174377
1.708185,0.1779359
1.637011,0.1316726
1.676157,0.1067616
1.512455,0.2064057
1.405694,0.08540925
1.644128,0.2419929
1.512455,0.1103203
1.491039,0.4050179
1.483986,0.4590747
1.451957,0.09252669
1.288256,0.03558719
1.42807,0.04561403
1.322807,0.1052632
1.424561,0.1052632
1.65614,0.1719298
1.768421,0.1122807
1.694737,0.04912281
1.680702,0.1263158
1.842105,0.1859649
1.880702,0.1894737
1.94386,0.3368421
2.024561,0.1052632
1.934307,0.1021898
2.150877,0.1578947
2.231579,0.09473684
2.448763,0.1342756
2.368421,0.1192982
2.385965,0.2385965
2.4,0.1263158
2.403509,0.1964912
2.631579,0.3052632
2.950877,0.3859649
3.010526,0.2280702
3.312281,0.2842105
3.237226,0.2664233
3.038596,0.3824562
3.361403,0.2421053
3.663158,0.2701754
3.785965,0.4421053
4.638597,0.445614
5.263158,0.4912281
5.003509,0.5438597
5.667883,0.729927
6.466431,0.7173145
6.31579,0.7719298
7.677193,0.9438596
7.711679,0.9671533
7.950877,0.9087719
8.122807,1.070175
9.221052,1.315789
9.526316,1.445614
9.322807,1.392982
9.859649,1.452632
9.97482,1.428058
