intensidad,ocupacion
7.101167,0.8404669
7.369004,0.9557195
7.675277,1.04428
7.284133,0.8302583
7.756457,0.9409594
8.202899,1.021739
7.851449,1.130435
8.164874,1.55914
8.214286,1.535714
8.475,1.482143
8.682143,1.1
8.539286,1.260714
9.603572,1.489286
10.22143,1.442857
11.04286,1.707143
10.68214,1.721429
11.36786,1.821429
11.77857,1.546429
12.64516,1.784946
13.59712,2.089928
13.78136,2.541219
14.26523,2.290323
14.49821,2.308244
14.42294,2.659498
15.91039,2.65233
15.87455,2.408602
17.82079,2.949821
18.91398,3.078853
18.58928,3.253572
21.14286,3.903571
21.74643,4.228571
22.24643,4.314286
23.04643,4.721428
23.85,5.425
25.09286,6.160714
23.80357,5.839286
25.28214,6.621428
25.83214,6.225
27.49643,6.6
28.56429,5.685714
26.63214,5.378572
26.51429,4.982143
26.55357,5.371428
24.825,4.546429
24.94286,4.828571
23.98929,4.867857
24.73571,5.103571
24.49821,4.810036
25.00717,4.946237
26.27957,5.336917
25.17857,5.025
25.77857,5.289286
25.40714,5.171429
25.75,5.403572
27.025,5.925
25.25714,5.678571
25.58571,5.414286
25.51429,5.660714
24.10714,5.35
25.27143,5.403572
25.63571,5.553571
26.54286,5.507143
25.32971,5.673913
25.82246,5.782609
26.50182,5.923636
25.12681,5.822464
26.6558,5.851449
26.46071,6.557143
25.07143,5.792857
26.21428,6.032143
25.75714,8.485714
25.77857,7.45
26.68116,5.539855
27.24638,6.884058
26.66667,6.289377
28.2967,7.714286
28.59341,7.307693
27.77978,7.855596
27.68953,8.050542
28.83032,7.895307
27.39711,7.711191
26.86643,7.33574
26.31408,7.104693
25.90975,7.238267
25.10714,8.017858
24.47143,8.296429
24.39568,9.111511
22.08214,8.132143
22.20714,6.878572
22.31541,6.53405
20.83571,5.628572
21.91429,5.371428
20.63929,4.610714
18.91072,4.260714
18.95,4.242857
17.75899,3.607914
18.14286,3.892857
17.7,3.989286
17.33214,3.953571
18.40357,4.307143
17.65357,4.060714
17.98571,3.875
19.10714,4.128572
19.82796,4.437276
21.10753,4.322581
20.59498,4.412186
20.67742,4.530466
21.78572,4.867857
21.80714,5.232143
22.22857,4.928571
24.00714,5.571429
25.46071,5.589286
24.80714,5.546429
26.82734,5.809352
27.78214,6.175
27.31429,5.975
28.85,6.732143
27.96071,6.928571
27.50357,6.867857
29.25714,7.607143
28.37143,6.864286
29.11786,7.15
29.87857,7.35
29.33214,7.367857
29.50714,7.571429
28.6,7.117857
29.17857,7.503572
27.68571,7.332143
27.44643,7.232143
27.85,7.725
27.53572,7.103571
27.86071,6.875
27.77143,7.253572
27.14286,7.028572
26.97482,7.05036
26.47143,6.671429
26.12857,6.542857
25.31786,6.053571
25.55,6.592857
25.46071,6.360714
24.78986,6.025362
25.32971,6.061594
23.71739,5.648551
23.43116,5.144928
24.80435,5.572464
23.63406,5.224638
23.8913,5.347826
