Y(hoy),Y(ayer)
5.773744831829596,11.340705343845052
5.6411981529720805,11.340705343845052
4.978464758684531,11.406978683273806
4.514551382683237,12.069712077561363
4.580824722111998,13.06381216899269
4.580824722111998,12.53362545356265
4.05063800668195,14.521825636425312
3.5204512912519093,13.859092242137756
3.5204512912519093,13.461452205565223
3.3879046123944008,15.847292425000418
3.1228112546793767,15.184559030712869
2.5926245392493286,17.106485874146777
2.3275311815343116,16.510025819287975
2.3275311815343116,17.570399250148064
2.0624378238192946,17.968039286720597
1.664797787246755,17.968039286720597
1.3334310901029767,18.498226002150638
1.2671577506742295,18.630772681008153
1.2671577506742295,18.16685930500686
1.2671577506742295,17.63667258957682
1.2008844112454682,17.17275921357553
1.1346110718167068,16.775119177003
0.47187767752916443,16.311205801001712
0.20678431981413326,15.781019085571664
0.20678431981413326,15.515925727856647
0.20678431981413326,14.919465672997845
0.20678431981413326,14.256732278710288
0.20678431981413326,13.593998884422739
0.14051098038538612,13.130085508421452
0.07423764095662477,12.599898792991404
-0.5884957533309318,12.003438738132608
-0.8535891110459488,11.539525362131315
-0.45594907447342337,10.94306530727252
0.07423764095662477,10.280331912984963
-0.45594907447342337,9.750145197554922
-0.8535891110459488,9.396687387268223
-0.8535891110459488,9.88269187641243
-0.8535891110459488,9.485051839839898
-0.8535891110459488,9.02113846383861
-0.8535891110459488,8.822318445552341
-0.8535891110459488,8.2921317301223
-0.8535891110459488,7.894491693549767
-0.9861357899034573,7.761945014692259
-1.648869184191014,7.099211620404702
-2.1127825601923007,6.834118262689678
-1.648869184191014,6.834118262689678
-2.179055899621062,6.834118262689678
-0.9861357899034573,6.436478226117146
-1.5163225053335054,5.972564850115859
-1.9802358813347922,5.773744831829596
-1.7814158630485224,5.773744831829596
-2.179055899621062,5.508651474114572
-1.11868246876098,4.91219141925577
-0.9861357899034573,4.713371400969507
-1.450049165904744,4.183184685539466
-1.8476892024772837,3.719271309538172
-1.2512291476184885,4.315731364396974
-0.9861357899034573,3.8518179883956876
-1.648869184191014,3.5204512912519093
-2.1127825601923007,3.5204512912519093
-1.5163225053335054,3.3879046123944008
-1.913962541906045,2.7914445575355984
-0.9861357899034573,3.1228112546793767
-1.5163225053335054,2.5926245392493286
-1.9802358813347922,2.990264575821868
-2.0465092207635536,2.5263511998205814
-1.5163225053335054,2.3275311815343116
-1.913962541906045,2.3275311815343116
-0.9861357899034573,2.3275311815343116
-1.5163225053335054,2.194984502676803
-1.8476892024772837,1.664797787246755
-1.2070469213326476,2.0624378238192946
-0.9198624504747102,1.3334310901029767
-0.8535891110459488,1.2671577506742295
-0.8535891110459488,1.2671577506742295
-0.5884957533309318,1.2671577506742295
0.07423764095662477,1.2671577506742295
-0.25712905618715354,1.2671577506742295
-0.7210424321884403,1.2671577506742295
-0.8535891110459488,1.2671577506742295
-0.654769092759679,1.2671577506742295
-0.05830903790088371,1.2671577506742295
0.20678431981413326,1.2671577506742295
0.20678431981413326,1.2671577506742295
0.4056043381004031,1.2671577506742295
0.9357910535304512,1.2671577506742295
1.7310711266755163,1.2671577506742295
2.23916672896263,1.2671577506742295
2.46007786039182,1.2671577506742295
3.0565379152506154,1.2671577506742295
3.5204512912519093,1.2671577506742295
3.5204512912519093,1.2671577506742295
3.5204512912519093,1.2671577506742295
4.183184685539466,1.2671577506742295
3.6529979701094177,1.2671577506742295
4.845918079827015,1.2671577506742295
5.3761047952570635,1.664797787246755
6.038838189544613,2.2612578421055503
6.70157158383217,2.3275311815343116
7.298031638690972,2.3275311815343116
7.761945014692259,2.3938045209630587
8.336313956408134,3.1228112546793767
7.894491693549767,2.5926245392493286
9.617598518697413,2.990264575821868
9.15368514269612,2.5263511998205814
10.722154175843329,2.3938045209630587
10.147785234127454,2.3275311815343116
12.047620964418442,2.5263511998205814
11.47325202270256,2.990264575821868
13.328905526707715,3.3879046123944008
12.798718811277674,3.5204512912519093
14.433461183853638,3.7855446489669333
13.859092242137756,4.448278043254483
15.184559030712869,4.713371400969507
15.781019085571664,4.713371400969507
16.377479140430466,4.713371400969507
17.040212534718023,4.448278043254483
17.702945929005573,4.05063800668195
18.100585965578105,3.5867246306806635
17.702945929005573,3.5867246306806635
19.160959396438194,4.183184685539466
18.697046020436908,4.713371400969507
20.265515053584117,4.713371400969507
19.691146111868235,4.713371400969507
21.590981842159223,4.713371400969507
21.01661290044335,4.91219141925577
22.916448630734337,5.508651474114572
22.342079689018455,5.773744831829596
24.19773319302361,6.237658207830883
23.733819817022322,6.569024904974661
25.302288850169532,5.972564850115859
24.72791990845365,5.84001817125835
26.583573412458804,6.70157158383217
26.053386697028763,6.303931547259637
28.704320274178976,6.171384868402129
28.10786021932018,5.773744831829596
27.643946843318894,5.972564850115859
27.113760127888845,6.569024904974661
30.02978706275409,6.834118262689678
29.49960034732404,6.834118262689678
30.626247117612884,7.099211620404702
32.15053392447426,7.894491693549767
31.554073869615465,7.894491693549767
31.090160493614178,7.894491693549767
34.006187428479414,7.960765032978522
33.40972737362062,8.888591784981102
32.945813997619325,8.424678408979808
35.86184093248457,8.954865124409856
35.26538087762577,9.15368514269612
34.80146750162448,9.617598518697413
37.717494436489716,10.0815118946987
37.25358106048843,10.147785234127454
36.657121005629634,10.147785234127454
38.247681151919764,10.280331912984963
38.77786786734981,11.075611986130028
38.115134473062255,10.545425270699987
37.65122109706097,11.340705343845052
37.717494436489716,11.804618719846339
37.717494436489716,12.33480543527638
37.187307721059675,12.401078774705141
36.657121005629634,12.401078774705141
36.126934290199586,12.864992150706428
35.596747574769545,12.401078774705141
35.464200895912036,13.395178866136469
35.19910753819701,13.660272223851493
34.80146750162448,14.12418559985278
34.40382746505195,14.985739012426599
35.464200895912036,14.521825636425312
34.80146750162448,15.515925727856647
36.657121005629634,15.582199067285401
36.19320762962835,15.71474574614291
37.717494436489716,16.244932461572958
37.187307721059675,16.708845837574245
36.7454854582013,16.775119177003
36.657121005629634,16.775119177003
36.657121005629634,16.775119177003
37.717494436489716,16.775119177003
37.25358106048843,16.841392516431753
38.77786786734981,17.437852571290556
38.247681151919764,17.835492607863088
38.77786786734981,17.17275921357553
38.31395449134852,16.907665855860508
37.58494775763221,17.702945929005573
37.054761042202166,17.968039286720597
36.59084766620087,17.968039286720597
36.657121005629634,17.968039286720597
36.19320762962835,17.968039286720597
35.596747574769545,18.03431262614935
35.72929425362706,18.674954907293987
36.39202764791461,18.23313264443562
35.79556759305581,18.36567932329313
36.39202764791461,17.968039286720597
35.33165421705452,18.630772681008153
34.80146750162448,19.028412717580686
34.13873410733692,19.028412717580686
33.873640749621906,19.028412717580686
33.34345403419186,19.028412717580686
32.68072063990431,19.22723273586695
32.15053392447426,19.691146111868235
31.62034720904422,19.160959396438194
31.156433833042932,18.630772681008153
30.957613814756662,18.03431262614935
30.42742709932662,17.968039286720597
29.764693705039065,17.835492607863088
29.234506989609024,17.17275921357553
28.83686695303649,17.570399250148064
29.89724038389658,17.17275921357553
29.234506989609024,17.084394761003857
30.02978706275409,17.570399250148064
29.89724038389658,17.17275921357553
29.632147026181556,16.775119177003
29.101960310751508,16.311205801001712
28.505500255892713,15.781019085571664
27.90904020103391,15.515925727856647
27.24630680674636,14.985739012426599
26.782393430745074,14.521825636425312
26.981213449031337,14.389278957567804
27.643946843318894,13.726545563280247
27.180033467317607,13.06381216899269
27.643946843318894,12.599898792991404
26.782393430745074,12.401078774705141
26.84866677017383,12.401078774705141
27.423035711889703,12.268532095847625
27.643946843318894,11.738345380417584
27.113760127888845,11.274432004416298
26.716120091316313,10.94306530727252
27.643946843318894,10.479151931271232
27.113760127888845,10.147785234127454
27.776493522176402,10.280331912984963
27.975313540462672,11.075611986130028
28.505500255892713,10.545425270699987
28.969413631894,11.340705343845052
28.969413631894,11.208158664987543
28.969413631894,10.677971949557495
28.306680237606443,10.280331912984963
27.842766861605156,10.214058573556208
28.041586879891426,10.74424528898625
28.704320274178976,11.274432004416298
29.300780329037778,11.738345380417584
29.89724038389658,12.33480543527638
30.02978706275409,12.401078774705141
29.367053668466532,12.003438738132608
28.969413631894,11.517434248988394
29.013595858179833,12.135985416990117
29.89724038389658,11.738345380417584
29.367053668466532,11.340705343845052
30.02978706275409,11.804618719846339
29.565873686752802,11.340705343845052
28.83686695303649,12.33480543527638
28.306680237606443,12.798718811277674
27.842766861605156,13.196358847850206
28.174133558748935,12.599898792991404
27.776493522176402,13.06381216899269
28.748502500464816,12.666172132420158
28.969413631894,13.461452205565223
29.565873686752802,13.527725544993984
30.02978706275409,14.256732278710288
30.02978706275409,13.726545563280247
29.367053668466532,14.521825636425312
29.101960310751508,14.521825636425312
28.704320274178976,14.521825636425312
28.174133558748935,14.521825636425312
27.776493522176402,14.985739012426599
27.90904020103391,15.515925727856647
28.483409142749792,15.582199067285401
29.013595858179833,15.317105709570377
29.764693705039065,14.742736767854502
29.234506989609024,15.515925727856647
29.49960034732404,15.052012351855353
28.83686695303649,15.582199067285401
28.24040689817769,15.71474574614291
27.842766861605156,16.57629915871673
28.483409142749792,16.112385782715442
27.90904020103391,16.64257249814549
29.8088759313249,16.024021330143768
29.234506989609024,16.64257249814549
30.55997377818413,17.106485874146777
31.090160493614178,17.702945929005573
31.090160493614178,17.968039286720597
30.957613814756662,18.431952662721883
30.692520457041645,18.763319359865662
30.294880420469113,18.100585965578105
31.090160493614178,18.03431262614935
30.55997377818413,18.630772681008153
31.752893887901728,19.028412717580686
32.415627282189284,19.09468605700944
32.98999622390516,19.691146111868235
33.21090735533435,19.293506075295703
32.54817396104679,20.088786148440768
32.283080603331776,19.691146111868235
32.283080603331776,19.09468605700944
32.415627282189284,19.22723273586695
32.98999622390516,19.691146111868235
34.27128078619444,20.088786148440768
33.74109407076439,20.088786148440768
36.126934290199586,20.088786148440768
35.596747574769545,20.088786148440768
35.0665608593395,20.088786148440768
38.51277450963478,20.088786148440768
37.916314454775986,20.088786148440768
37.4524010787747,20.221332827298284
36.92221436334465,21.01661290044335
40.898614729069976,20.552699524442062
40.36842801363994,20.022512809012014
39.838241298209894,19.42605275415322
39.37432792220861,19.028412717580686
40.10333465592491,19.22723273586695
39.57314794049488,19.82369279072575
39.04296122506483,19.42605275415322
38.71159452792105,18.962139378151925
38.77786786734981,18.630772681008153
38.115134473062255,18.16685930500686
37.717494436489716,18.03431262614935
38.02677002049058,18.630772681008153
37.58494775763221,18.23313264443562
38.77786786734981,18.36567932329313
39.838241298209894,17.968039286720597
39.308054582779846,17.968039286720597
38.77786786734981,17.968039286720597
38.31395449134852,17.968039286720597
37.78376777591848,18.23313264443562
37.717494436489716,18.962139378151925
37.187307721059675,19.028412717580686
36.72339434505839,19.160959396438194
35.99438761134208,19.95623946958326
35.72929425362706,19.492326093581973
35.19910753819701,18.763319359865662
34.93401418048199,18.100585965578105
34.536374143909455,17.63667258957682
35.11074308562534,17.106485874146777
35.596747574769545,17.570399250148064
36.17111651648543,17.106485874146777
37.49658330506054,16.775119177003
36.92221436334465,16.244932461572958
37.717494436489716,15.781019085571664
37.25358106048843,15.582199067285401
36.657121005629634,15.582199067285401
36.126934290199586,15.449652388427886
35.596747574769545,14.919465672997845
35.0665608593395,14.389278957567804
34.40382746505195,13.925365581566517
34.13873410733692,13.461452205565223
33.60854739190688,13.06381216899269
32.81326731876182,12.599898792991404
32.54817396104679,11.870892059275093
32.15053392447426,11.208158664987543
31.62034720904422,10.545425270699987
31.156433833042932,10.015238555269946
30.626247117612884,9.352505160982389
30.096060402182843,8.954865124409856
30.55997377818413,8.954865124409856
31.090160493614178,
30.42742709932662,
29.764693705039065,
29.101960310751508,
28.83686695303649,
28.43922691646396,
27.90904020103391,
27.37885348560387,
26.84866677017383,
26.31848005474378,
25.78829333931374,
25.125559945026183,
24.72791990845365,
25.258106623883698,
24.72791990845365,
25.854566678742493,
26.451026733601296,
26.583573412458804,
26.119660036457518,
25.722019999884985,
26.362662281029614,
26.64984675188756,
26.84866677017383,
27.90904020103391,
27.445126825032624,
28.969413631894,
28.43922691646396,
29.49960034732404,
29.89724038389658,
29.234506989609024,
28.571773595321467,
27.90904020103391,
27.24630680674636,
26.782393430745074,
27.423035711889703,
27.90904020103391,
28.969413631894,
28.43922691646396,
30.825067135899154,
30.22860708104035,
29.764693705039065,
30.55997377818413,
30.02978706275409,
29.49960034732404,
28.83686695303649,
28.571773595321467,
28.041586879891426,
27.776493522176402,
28.174133558748935,
27.776493522176402,
28.748502500464816,
28.969413631894,
28.969413631894,
28.83686695303649,
28.571773595321467,
28.041586879891426,
27.953222427319744,
29.764693705039065,
29.300780329037778,
28.704320274178976,
31.39943607761503,
30.825067135899154,
30.294880420469113,
32.68072063990431,
32.15053392447426,
33.21090735533435,
33.07836067647684,
32.81326731876182,
32.283080603331776,
31.62034720904422,
31.156433833042932,
31.355253851329195,
30.957613814756662,
31.929622793045077,
31.752893887901728,
31.28898051190044,
32.15053392447426,
31.62034720904422,
31.222707172471686,
30.957613814756662,
30.957613814756662,
30.692520457041645,
30.294880420469113,
31.090160493614178,
32.15053392447426,
31.62034720904422,
31.62034720904422,
31.222707172471686,
32.15053392447426,
32.216807263903014,
32.15053392447426,
31.62034720904422,
30.957613814756662,
30.294880420469113,
29.963513723325335,
30.02978706275409,
30.02978706275409,
29.367053668466532,
28.770593613607737,
28.174133558748935,
