Y(hoy),Y(ayer)
5.773744831829596,6.237658207830883
5.707471492400835,6.767844923260924
5.508651474114572,6.834118262689678
5.243558116399548,6.834118262689678
4.713371400969507,6.303931547259637
4.580824722111998,5.773744831829596
4.580824722111998,5.773744831829596
4.580824722111998,5.773744831829596
4.580824722111998,5.773744831829596
4.05063800668195,5.3761047952570635
3.3879046123944008,4.91219141925577
2.7914445575355984,4.382004703825729
2.3938045209630587,3.719271309538172
2.8577178969643597,3.3879046123944008
2.3275311815343116,2.7914445575355984
2.990264575821868,3.1228112546793767
2.3275311815343116,2.5926245392493286
1.664797787246755,2.990264575821868
1.9961644843905333,2.3275311815343116
1.5322511083892465,2.3275311815343116
2.3938045209630587,1.929891144961772
1.929891144961772,1.399704429531738
1.399704429531738,1.2671577506742295
1.2671577506742295,1.2671577506742295
0.9357910535304512,1.2008844112454682
0.38351322495748263,0.8695177141016899
0.8695177141016899,0.33933099867164174
0.47187767752916443,0.20678431981413326
0.20678431981413326,0.20678431981413326
0.20678431981413326,0.20678431981413326
-0.12458237732964506,0.20678431981413326
-0.7210424321884403,0.20678431981413326
-0.8535891110459488,0.14051098038538612
-0.8535891110459488,-0.1908557167583922
-0.8535891110459488,-0.654769092759679
-0.8535891110459488,-0.1466734904725655
-1.1849558081897271,-0.45594907447342337
-1.5163225053335054,-0.8535891110459488
-1.913962541906045,-0.8535891110459488
-1.2512291476184885,-0.8535891110459488
-1.7151425236197753,-0.8535891110459488
-1.5163225053335054,-0.8535891110459488
-2.0465092207635536,-0.8535891110459488
-1.383775826475997,-0.8535891110459488
-1.7814158630485224,-0.8535891110459488
-2.0023269944777127,-0.8535891110459488
-1.2512291476184885,-0.8535891110459488
-1.7814158630485224,-0.8535891110459488
-1.383775826475997,-0.8535891110459488
-1.8476892024772837,-0.8535891110459488
-1.1849558081897271,-0.8535891110459488
-1.648869184191014,-0.8535891110459488
-0.8535891110459488,-0.8535891110459488
-0.8535891110459488,-0.8535891110459488
-0.8535891110459488,-0.45594907447342337
-0.8535891110459488,0.14051098038538612
-0.6768602059025994,0.07423764095662477
-0.12458237732964506,-0.45594907447342337
0.20678431981413326,-0.05830903790088371
0.6486065826724996,-0.3234023956159007
1.0020643929591984,-0.654769092759679
1.399704429531738,-0.05830903790088371
1.9961644843905333,0.20678431981413326
3.3879046123944008,0.20678431981413326
3.918091327824442,0.20678431981413326
4.580824722111998,0.8695177141016899
5.773744831829596,1.2671577506742295
5.243558116399548,1.664797787246755
6.303931547259637,2.2612578421055503
5.773744831829596,2.5926245392493286
7.496851656977235,3.1228112546793767
6.966664941547194,4.05063800668195
8.822318445552341,5.1110114375420395
8.2921317301223,4.580824722111998
10.147785234127454,6.569024904974661
9.617598518697413,5.906291510687105
13.593998884422739,6.966664941547194
14.12418559985278,8.027038372407276
15.184559030712869,7.496851656977235
14.65437231528282,9.352505160982389
16.775119177003,8.822318445552341
16.244932461572958,8.424678408979808
15.847292425000418,10.147785234127454
15.449652388427886,9.750145197554922
14.786918994140336,11.208158664987543
14.521825636425312,12.53362545356265
14.65437231528282,13.925365581566517
15.317105709570377,14.389278957567804
15.979839103857934,15.71474574614291
16.55420804557381,15.184559030712869
17.437852571290556,16.510025819287975
18.100585965578105,16.046112443286688
19.558599433010727,15.582199067285401
18.89586603872317,15.184559030712869
20.221332827298284,14.65437231528282
20.751519542728325,18.630772681008153
24.860466587311166,17.968039286720597
26.185933375886272,17.50412591071931
25.523199981598715,17.040212534718023
26.892848996459662,16.510025819287975
28.174133558748935,17.570399250148064
27.643946843318894,17.040212534718023
28.770593613607737,16.510025819287975
28.505500255892713,15.71474574614291
27.90904020103391,16.311205801001712
23.932639835308585,15.847292425000418
23.534999798736052,16.775119177003
24.59537322959614,17.570399250148064
23.13735976216352,17.17275921357553
22.474626367875963,18.630772681008153
21.944439652445922,18.100585965578105
21.41425293701588,19.691146111868235
22.12116855758927,19.160959396438194
21.54679961587339,20.552699524442062
22.342079689018455,20.088786148440768
23.402453119878544,21.082886239872103
23.269906441021035,21.41425293701588
23.00481308330601,23.13735976216352
22.60717304673348,22.60717304673348
24.462826550738633,25.390653302741207
24.0651865141661,24.72791990845365
24.993013266168674,24.330279871881118
25.523199981598715,26.31848005474378
24.860466587311166,25.78829333931374
24.19773319302361,27.710220182747648
23.534999798736052,27.113760127888845
22.938539743877257,26.716120091316313
23.402453119878544,28.704320274178976
22.739719725590987,28.174133558748935
22.872266404448496,29.632147026181556
23.402453119878544,29.101960310751508
23.733819817022322,29.49960034732404
24.19773319302361,28.770593613607737
24.19773319302361,28.174133558748935
23.800093156451076,27.643946843318894
23.33617978044979,26.053386697028763
23.402453119878544,25.523199981598715
22.739719725590987,25.125559945026183
22.2758063495897,24.59537322959614
22.938539743877257,24.0651865141661
22.342079689018455,23.468726459307298
24.19773319302361,23.402453119878544
23.800093156451076,23.13735976216352
23.932639835308585,22.673446386162233
24.993013266168674,23.800093156451076
24.462826550738633,23.13735976216352
26.31848005474378,24.462826550738633
25.78829333931374,24.19773319302361
26.31848005474378,23.800093156451076
25.722019999884985,22.872266404448496
27.643946843318894,22.474626367875963
27.113760127888845,23.534999798736052
26.583573412458804,24.19773319302361
27.113760127888845,23.800093156451076
26.716120091316313,23.402453119878544
27.643946843318894,22.872266404448496
27.113760127888845,22.40835302844721
27.113760127888845,22.739719725590987
28.704320274178976,23.269906441021035
28.174133558748935,22.739719725590987
28.174133558748935,22.40835302844721
27.643946843318894,23.00481308330601
27.113760127888845,23.33617978044979
29.035686971322754,23.667546477593568
28.704320274178976,24.19773319302361
28.306680237606443,23.733819817022322
27.445126825032624,23.402453119878544
26.892848996459662,23.269906441021035
29.764693705039065,23.534999798736052
29.16823365018027,24.462826550738633
28.83686695303649,23.932639835308585
27.643946843318894,25.125559945026183
29.764693705039065,24.661646569024896
29.234506989609024,25.258106623883698
28.704320274178976,24.993013266168674
30.02978706275409,24.59537322959614
29.49960034732404,26.119660036457518
30.162333741611597,25.523199981598715
29.632147026181556,26.583573412458804
30.02978706275409,26.053386697028763
28.83686695303649,27.37885348560387
29.300780329037778,26.981213449031337
30.294880420469113,26.782393430745074
29.764693705039065,26.84866677017383
29.234506989609024,27.90904020103391
28.704320274178976,28.704320274178976
27.37885348560387,28.174133558748935
26.84866677017383,27.776493522176402
27.643946843318894,28.306680237606443
27.24630680674636,28.704320274178976
27.511400164461378,27.90904020103391
26.892848996459662,27.37885348560387
27.90904020103391,26.914940109602583
27.37885348560387,29.764693705039065
28.483409142749792,29.300780329037778
28.969413631894,28.704320274178976
28.63804693475022,28.704320274178976
28.041586879891426,28.174133558748935
27.776493522176402,27.776493522176402
27.643946843318894,29.300780329037778
27.180033467317607,29.764693705039065
26.583573412458804,29.234506989609024
26.053386697028763,29.632147026181556
25.65574666045623,30.294880420469113
27.180033467317607,30.825067135899154
26.583573412458804,30.294880420469113
26.053386697028763,29.89724038389658
27.643946843318894,29.367053668466532
27.643946843318894,30.825067135899154
27.113760127888845,30.294880420469113
26.583573412458804,31.885440566759243
26.053386697028763,31.222707172471686
25.65574666045623,30.692520457041645
29.764693705039065,29.49960034732404
29.101960310751508,28.83686695303649
28.571773595321467,28.306680237606443
28.041586879891426,28.041586879891426
27.511400164461378,30.825067135899154
27.113760127888845,30.294880420469113
26.583573412458804,29.89724038389658
28.704320274178976,31.222707172471686
28.174133558748935,30.825067135899154
27.643946843318894,30.162333741611597
27.113760127888845,29.89724038389658
26.583573412458804,29.49960034732404
26.053386697028763,28.83686695303649
25.722019999884985,28.306680237606443
27.643946843318894,27.90904020103391
27.113760127888845,29.89724038389658
26.583573412458804,29.234506989609024
26.053386697028763,28.83686695303649
25.65574666045623,30.02978706275409
28.704320274178976,29.632147026181556
28.174133558748935,29.035686971322754
27.511400164461378,28.83686695303649
27.24630680674636,28.969413631894
26.84866677017383,28.505500255892713
27.113760127888845,27.90904020103391
26.716120091316313,27.37885348560387
27.643946843318894,26.84866677017383
27.180033467317607,30.604156004469964
26.782393430745074,30.02978706275409
27.511400164461378,29.49960034732404
29.764693705039065,28.969413631894
29.101960310751508,28.43922691646396
28.63804693475022,28.041586879891426
28.174133558748935,30.55997377818413
31.090160493614178,30.096060402182843
30.55997377818413,30.361153759897867
32.945813997619325,29.89724038389658
32.415627282189284,31.39943607761503
31.885440566759243,30.825067135899154
34.27128078619444,32.15053392447426
33.74109407076439,31.355253851329195
33.21090735533435,30.825067135899154
32.415627282189284,30.294880420469113
34.006187428479414,29.83096704446782
33.34345403419186,29.101960310751508
32.87954065819057,28.83686695303649
33.21090735533435,30.162333741611597
