Y(hoy),Y(ayer)
4.647098061540753,3.5204512912519093
4.580824722111998,3.454177951823155
4.580824722111998,2.990264575821868
4.580824722111998,2.5263511998205814
4.1169113461107045,2.2612578421055503
3.5204512912519093,1.7310711266755163
2.990264575821868,2.0624378238192946
2.46007786039182,1.5322511083892465
2.5263511998205814,1.929891144961772
2.3275311815343116,1.4659777689604852
2.0624378238192946,1.0020643929591984
1.5322511083892465,0.6044243563866729
1.2671577506742295,0.20678431981413326
0.2730576592428946,0.9357910535304512
0.20678431981413326,-0.1908557167583922
0.20678431981413326,-0.654769092759679
0.20678431981413326,-0.1908557167583922
0.20678431981413326,-0.5884957533309318
0.20678431981413326,0.20678431981413326
0.20678431981413326,-0.1908557167583922
0.07423764095662477,-0.654769092759679
-0.5222224139021705,-0.8535891110459488
-0.8535891110459488,-0.8535891110459488
-0.8535891110459488,-0.8535891110459488
-0.8535891110459488,-0.8535891110459488
-0.8535891110459488,-0.8535891110459488
-0.8535891110459488,-1.383775826475997
-0.8535891110459488,-1.9802358813347922
-0.9861357899034573,-1.913962541906045
-1.5825958447622668,-1.2512291476184885
-1.5825958447622668,-0.8535891110459488
-0.9861357899034573,-0.9861357899034573
-0.9861357899034573,-1.5163225053335054
-1.5163225053335054,-1.913962541906045
-1.648869184191014,-1.9802358813347922
-1.2070469213326476,-1.913962541906045
-0.9861357899034573,-1.383775826475997
-1.4279580527618378,-0.8535891110459488
-1.648869184191014,-0.8535891110459488
-1.5825958447622668,-0.8535891110459488
-0.9861357899034573,-0.8535891110459488
-1.5163225053335054,-0.8535891110459488
-1.5163225053335054,-0.8535891110459488
-0.9861357899034573,-0.8535891110459488
-1.5163225053335054,-0.45594907447342337
-0.9861357899034573,0.07423764095662477
-1.5163225053335054,0.20678431981413326
-0.8535891110459488,0.7369710352441814
-0.8535891110459488,0.20678431981413326
-0.8535891110459488,2.0624378238192946
-0.8535891110459488,1.5322511083892465
-0.8535891110459488,2.5926245392493286
-0.5222224139021705,3.255357933536885
0.14051098038538612,4.05063800668195
-0.3234023956159007,4.448278043254483
0.6044243563866729,5.1110114375420395
1.1346110718167068,6.171384868402129
1.4659777689604852,6.834118262689678
1.9961644843905333,9.087411803267365
2.3275311815343116,8.557225087837324
3.6529979701094177,8.027038372407276
8.557225087837324,10.677971949557495
8.159585051264791,10.147785234127454
10.147785234127454,9.750145197554922
9.617598518697413,12.003438738132608
11.47325202270256,11.47325202270256
10.94306530727252,11.075611986130028
13.593998884422739,12.401078774705141
13.06381216899269,13.593998884422739
12.003438738132608,13.06381216899269
15.847292425000418,12.666172132420158
16.377479140430466,15.184559030712869
17.040212534718023,14.786918994140336
17.702945929005573,15.648472406714156
18.36567932329313,16.244932461572958
18.89586603872317,17.106485874146777
19.492326093581973,16.64257249814549
20.4864261850133,17.702945929005573
19.95623946958326,18.630772681008153
22.60717304673348,18.100585965578105
22.07698633130343,19.95623946958326
21.679346294730898,19.42605275415322
24.462826550738633,22.342079689018455
23.932639835308585,21.811892973588414
26.31848005474378,21.281706258158366
25.78829333931374,20.751519542728325
28.969413631894,24.19773319302361
28.571773595321467,23.667546477593568
30.55997377818413,23.13735976216352
36.78966768448714,26.31848005474378
38.6453211884923,25.78829333931374
36.524574326772125,25.258106623883698
41.16370808678501,24.860466587311166
40.63352137135496,29.764693705039065
44.411101718794015,29.234506989609024
43.81464166393522,28.704320274178976
43.28445494850518,28.174133558748935
42.75426823307514,30.55997377818413
42.3566281965026,31.885440566759243
46.46557524108544,31.48780053018671
45.9353885256554,34.27128078619444
45.40520181022535,33.74109407076439
44.87501509479531,33.34345403419186
45.670295167940374,36.39202764791461
48.188682066233085,35.86184093248457
47.65849535080304,37.187307721059675
47.19458197480175,36.78966768448714
46.73066859880046,39.04296122506483
46.200481883370415,38.51277450963478
47.260855314230504,40.898614729069976
46.73066859880046,40.36842801363994
45.9353885256554,43.019361590790155
45.27265513136784,42.48917487536011
44.74246841593779,41.95898815993007
44.079735021650244,41.56134812335753
43.48327496679144,46.99576195651548
43.15190826964766,45.670295167940374
46.200481883370415,45.14010845251033
45.670295167940374,44.609921737080285
47.52594867194553,44.079735021650244
46.99576195651548,43.5495483062202
46.46557524108544,48.58632210280561
45.9353885256554,48.05613538737557
45.40520181022535,47.52594867194553
44.94128843422406,48.718868781663126
44.411101718794015,48.188682066233085
44.34482837936527,47.52594867194553
43.81464166393522,47.12830863537299
45.14010845251033,46.46557524108544
44.74246841593779,45.9353885256554
46.244664109656256,45.14010845251033
45.670295167940374,44.54364839765153
46.73066859880046,44.079735021650244
47.30503754051634,43.61582164564895
