intensidad,ocupacion
6.652632,0.7438596
6.475524,1.020979
7.036232,1.173913
7.177536,1.148551
6.786232,1.253623
7.402174,0.9202899
8.065217,1.286232
8.402174,1.123188
8.886861,1.076642
8.574546,1.101818
8.356363,1.316364
8.774546,1.123636
9.300725,1.199275
10.05072,1.438406
10.31522,1.344203
10.33574,1.451264
11.78755,1.479854
12.88278,1.666667
13.4697,1.962121
15.37722,2.530249
15.35336,2.434629
14.80212,2.190813
14.85866,2.233216
14.9364,2.371025
16.83624,2.97561
16.51568,2.752613
18.67596,3.146342
19.09756,3.198606
20.05575,3.421603
21.88542,3.913194
22.72917,4.444445
24.64583,4.729167
25.72222,4.756945
25.45353,4.780669
25.14236,4.770833
26.45486,5.5625
29.18531,6.094406
29.66084,6.716783
30.53846,7.384615
30.74475,8.132867
30.36713,7.905594
32.04226,8.133802
33.34155,8.992958
33.22887,8.588028
34.48944,9.559859
33.71181,11.19792
31.71875,10.30903
31.39236,9.392361
33.30556,10.25347
34.75694,10.59028
34.13194,10.73958
34.42014,10.64931
33.20833,10.33333
31.52083,10.6875
32.21181,10.18403
33.45833,9.885417
31.46528,10.45486
31.375,11.57639
30.02431,10.47569
30.64236,11.05903
31.99306,13.77083
32.29167,12.85764
32.27083,10.91319
32.82986,9.027778
33.05903,8.659722
34.15625,9.284722
36.52083,9.913195
35.98611,9.798611
35.39236,9.454861
34.13889,8.923611
32.76224,8.758741
32.75,8.684028
32.78472,8.642361
36.12153,9.399305
34.125,8.826389
34.27778,8.739583
32.75,8.649305
33.46528,8.899305
34.44444,9.017361
33.80903,9.298611
33.44097,8.597222
31.71875,7.149305
30.24306,7.128472
30.92708,7.020833
33.4824,7.809859
34.59507,8
33.4824,7.588028
31.55282,6.869718
30.65493,6.721831
30.41549,6.545774
30.93056,6.836805
30.70139,6.708333
30.01389,7.020833
29.68403,7.197917
30.16667,6.930555
31.69792,7.253472
33.19097,7.444445
34.55208,7.916667
34.51736,8.211805
34.77083,8.364583
35.50694,8.732639
36.55944,9.888112
39.45105,10.55944
39.95774,10.48239
40.58042,10.82518
38.86364,10.13636
38.44755,9.632867
39.01742,9.898954
39.4216,10.44599
40.6446,10.76655
40.63415,11.50523
42.0662,11.83972
39.44599,11.64808
41.63636,11.96853
42.53497,12.31468
42.78811,12.55019
43.62456,12.36491
39.20702,10.92982
36.15789,9.203508
34.7614,8.957894
34.53333,8.989473
36.97173,9.356891
36.47059,9.091911
34.67491,8.918728
33.96085,8.291815
33.17153,8.10219
33.11744,7.818505
32.47528,8.703422
32.8839,7.756554
31.81655,8.726619
30.26978,8.104317
30.89855,7.851449
30.83396,8.098113
30.73913,7.525362
29.9964,7.507194
30.45683,7.870503
30.14388,7.773381
30.06452,7.874552
30.04412,8.191176
30.87132,8.386029
29.55914,7.81362
30.64982,8.927798
29.1444,7.844765
29.08961,7.369175
29.96774,9.154121
29.81362,9.422939
29.84698,9.483986
29.33453,8.942446
29.75092,8.959707
29.03521,8.440141
29.46667,8.494737
29.97193,8.989473
28.46316,7.498246
28.67369,7.519298
28.43403,9.649305
29.25,10.42361
29.03125,9.982639
28.95139,8.944445
28.61458,8.711805
28.37153,8.895833
28.67014,8.197917
28.95122,7.623693
28.61458,7.288195
29.23611,7.71875
30.09722,8.006945
29.79861,7.534722
31.30208,8.569445
32.02778,8.986111
34.04181,9.804878
34.45645,10.6899
34.89085,10.57747
34.63763,10.75261
34.92632,11.75789
36.95486,12.55556
37.21528,13.23264
37.88542,13.47222
38.90972,13.67014
37.85764,12.875
37.93056,12.77778
40.09408,12.80488
41.71329,13.73427
40.83624,14.23345
41.00697,14.12892
40.73145,14.24735
39.65725,13.37809
40.33569,13.01767
40.99293,12.93993
40.64664,12.84452
39.99648,13.53169
39.89085,13.36268
41.49648,14.59859
43.21201,14.87986
43.35417,14.26736
42.54861,14.21528
41.54861,12.63542
38.59375,10.31944
36.38889,9.392361
34.62021,8.45993
32.44523,7.194346
29.74205,6.070672
27.34615,5.34965
24.37413,4.839161
22.31818,4.265734
21.72438,3.678445
20.70318,3.416961
20.08834,3.321555
18.49823,2.975265
16.61484,2.699647
14.08481,2.314488
12.29433,1.87234
10.7695,1.723404
9.318021,1.261484
8.063829,1.109929
7.124114,0.9539007
6.024823,0.819149
5.872791,0.6183746
5.309859,0.5598592
5.116197,0.556338
4.908451,0.5633803
4.397887,0.4119718
3.87676,0.4260563
3.098592,0.278169
2.823944,0.2535211
2.535211,0.2007042
2.327465,0.221831
2.15493,0.1478873
1.90493,0.1725352
1.785211,0.1056338
1.693662,0.1760563
1.605634,0.08802817
1.549296,0.1161972
1.577465,0.08450704
1.415493,0.1373239
1.25,0.1091549
1.045775,0.1619718
1.03169,0.0528169
1.038732,0.05985916
1.007042,0.04225352
0.9542254,0.04225352
1.242958,0.2992958
1.077465,0.1338028
1.014084,0.0528169
0.9577465,0.1021127
0.8873239,0.07746479
0.7992958,0.02464789
0.9647887,0.08450704
0.834507,0.02112676
0.9119718,0.1795775
0.9084507,0.02112676
0.9542254,0.05633803
0.9295775,0.02464789
0.9295775,0.1056338
1.028169,0.04225352
1,0.03169014
1.137324,0.04225352
1.207747,0.1161972
1.017606,0.03521127
1.158451,0.08450704
1.161972,0.1091549
1.21831,0.05985916
1.161972,0.01760563
1.285211,0.05633803
1.232394,0.04929578
1.271127,0.05633803
1.355634,0.04225352
1.207747,0.06690141
1.440141,0.02816901
1.306338,0.3274648
1.711268,0.6795775
1.669014,0.1373239
1.728873,0.07394366
2.021127,0.08450704
2.242958,0.09859155
2.524648,0.1267606
2.690141,0.2253521
2.640845,0.1197183
2.87676,0.2077465
2.760563,0.1690141
3.137324,0.2147887
3.792253,0.2253521
3.809859,0.2323944
3.901408,0.3133803
4.507042,0.3978873
5.105634,0.4542254
5.003521,0.4190141
5.285211,0.4612676
5.570423,0.5633803
6.2,0.6350877
