intensidad,ocupacion
4.774809,0.538168
4.91603,0.4389313
5.391635,0.4752852
5.35249,0.5517241
5.625954,0.5954198
6.057252,0.6946565
6.729008,0.7137405
7.452107,0.8812261
7.60687,0.8587787
7.301527,0.8587787
7.163498,0.7452471
7.505703,0.8365019
8.121673,0.8631179
8.570342,0.946768
9.114068,1.155894
8.305344,1.049618
9.576336,1.251908
10.41379,1.363985
11.84615,1.788462
13.95769,2.180769
13.78516,2.019531
12.5625,2.007813
11.95385,1.776923
12.81923,2.123077
14.18462,2.111538
14.19011,2.197719
15.1711,2.463878
16.02662,2.855513
15.88213,2.581749
18.23574,3.319392
19.61977,3.558935
21.1635,3.714829
22.14231,3.853846
20.83077,3.769231
20.54962,3.629771
21.27099,3.843511
23.30534,4.362596
24.22137,4.343512
25.29008,4.790076
25.82955,5.045455
24.78788,4.507576
26.24242,5.238636
28.49049,5.387833
29.17871,5.817491
28.35361,5.680608
27.44487,5.593156
26.09848,5.166667
27.07576,5.257576
28.60985,5.924242
30.25095,6.406844
29.19011,6.076046
29.63118,6.136882
29.22814,5.969582
29.61364,6.477273
31.75379,6.901515
31.96578,7.178707
31.71103,6.577947
29.3308,6.209126
28.14068,5.78327
28.95455,6.200758
29.17803,6.564394
31.37121,7.587121
30.75285,7.756654
31.42205,7.912548
31.32319,7.790874
30.80303,7.844697
32.19084,8.625955
32.27481,8.263359
31.44657,7.973282
31.38168,7.652672
29.4771,7.507634
29.43678,7.283525
30.04598,7.126437
30.5249,7.440613
31.88846,8.096154
29.43893,7.225191
30.28244,7.60687
31.42366,7.896946
31.04182,7.562737
31.77947,7.889734
30.90494,7.574144
29.72243,7.490494
28.8365,6.95057
29.77947,7.102662
30.21212,7.306818
29.96591,7.060606
29.72727,6.856061
28.67803,6.314394
27.8566,6.075472
27.36981,6.128302
27.68679,6.083019
28.30502,5.849421
28.54826,6.057915
27.90347,6.189189
28.36742,6.318182
28.25758,6.238636
30.39773,6.784091
31.29924,7.306818
31.25,7.276515
32.52273,7.496212
32.21212,7.943182
35.8447,8.492424
37.04924,8.867424
37.54167,9.045455
39.42046,9.522727
37.31439,9.125
36.23106,9.056818
37.40909,9.242424
38.15152,9.897727
39.58712,9.814394
39.79546,10.34091
39.96198,10.58175
38.94297,10.09506
39.28137,10.80228
41.34221,11.39924
41.38783,10.87072
42.1635,11.20152
37.70943,10.26415
33.62879,8.136364
31.86038,7.815094
31.60075,8.30597
33.04105,7.847015
32.77612,8.496268
32.60448,7.917911
31.46642,7.63806
30.15672,7.548508
31.13433,7.75
30.90672,8.123135
31.55639,7.932331
32.05639,8.323308
29.65543,7.483146
29.89513,7.921348
30.15038,8.06015
30.31955,7.733083
30.68061,7.74905
30.09886,7.897338
30.4943,7.547529
29.39544,7.456274
30.73408,8.05618
30.54307,8.573033
28.64794,7.400749
30.09738,7.966292
29.25746,7.988806
30.444,7.84
30.92126,8.15748
30.26378,7.948819
31.66535,8.098425
31.4585,8.193676
30.90514,8.252964
30.33333,7.753968
30.54762,7.626984
30.6255,8.250996
29.08468,7.491935
28.66936,7.266129
29.23108,7.661355
29.251,7.864542
28.49801,6.992032
29.01594,7.115538
29.19368,7.039526
27.99213,6.740158
28.01606,6.526104
28.27711,6.995984
26.8373,6.587302
27.02756,6.165354
27.83465,6.622047
28.41502,6.853755
29.25896,6.988048
28.83858,6.830709
30.64173,7.38189
29.51321,7.064151
29.24528,7.177359
