intensidad,ocupacion
10.50181,3.317689
10.19713,3.172043
10.26165,3.243728
10.51971,3.383512
11.20504,3.395684
10.34643,3.253572
10.12811,3.007118
10.50719,2.255396
10.1637,2.078292
11.16014,2.327402
10.68327,2.27758
11.13121,2.599291
11.41489,2.234043
11.71986,2.624114
12.27305,2.617021
12.0427,2.380783
12.69039,2.736655
12.82857,2.717857
13.84838,2.945848
14.59352,3.014389
15.22222,3.46595
15.69176,3.365591
15.63214,3.45
15.60071,3.222615
16.01767,3.60424
16.10247,3.777385
16.48057,4.738516
16.79859,4.837456
16.35336,4.643109
17.66548,5.039146
17.60357,5.196429
18.55,5.675
17.43772,5.690392
17.08834,6.378092
16.70318,6.113074
16.07421,7.85159
15.45455,10.56643
16.17832,10.59091
16.5979,8.073426
16.47387,5.104529
16.63763,5.337979
17.93007,5.702797
17.69474,5.389474
17.03136,5.205575
17.15331,4.442509
15.41259,4.129371
15.75,5.102113
15.54417,5.293286
15.57597,4.353357
16.28269,4.964664
15.03546,4.549645
15.57447,4.521276
14.61347,4.826241
14.62766,4.27305
15.20285,3.86121
13.60777,3.982332
13.82624,4.308511
13.28369,4.276596
12.60498,4.576512
12.03214,5.128572
11.86926,6.219081
11.93238,6.505338
11.875,6.042857
11.8363,5.622776
10.86071,5.435714
11.04317,4.856115
11.02518,5.122302
10.8556,4.545126
11.36331,4.097122
11.08303,4.108303
10.37269,3.291513
10.51812,3.431159
10.15162,3.256318
10.05776,3.924188
9.924188,3.797834
9.35379,3.913357
10.04332,4.758123
10.56115,4.154676
10.31408,3.505415
9.898182,3.309091
9.587591,3.051095
9.518249,3.773723
9.116364,3.447273
9.210909,3.218182
8.941818,3.476364
9.392727,3.094545
9.796364,2.785455
9.923913,2.985507
10.03986,2.576087
9.373188,2.246377
8.703971,2.173285
9.33213,1.779783
8.892473,1.681004
8.874552,2.265233
9.071685,2.480287
8.404255,3.673759
8.695805,4.541958
9.216784,4.353147
9.087719,4.817544
8.943463,4.378092
9.007067,4.639576
8.982332,4.438162
9.55477,3.031802
9.900709,2.613475
10.07194,2.68705
10.26619,3.079137
10.54317,2.902878
10.6223,2.859712
11.05036,3.028777
11.48561,3.258993
12.2029,2.942029
12.30435,3.188406
12.69928,2.927536
12.73551,2.960145
