time,intensidad,ocupacion
00:01:00,12.03356,2.090604
00:06:00,7.006734,0.8417509
00:11:00,7.023569,0.9124579
00:16:00,6.575758,0.7272727
00:21:00,6.218855,0.7138047
00:26:00,5.723906,0.6801347
00:31:00,5.387206,0.6531987
00:36:00,5.222222,0.6666667
00:41:00,4.555555,0.4545455
00:46:00,4.545455,0.3636364
00:51:00,4.468013,0.5016835
00:56:00,4.111111,0.3905724
01:01:00,3.575758,0.2390572
01:06:00,3.83165,0.2659933
01:11:00,3.794613,0.3164983
01:16:00,3.518518,0.4983165
01:21:00,3.335593,0.2745763
01:26:00,3.212121,0.1885522
01:31:00,2.838384,0.1346801
01:36:00,3.053872,0.2356902
01:41:00,2.902357,0.1582492
01:46:00,2.390572,0.1380471
01:51:00,2.501695,0.1966102
01:56:00,2.478114,0.2154882
02:01:00,2.274576,0.1559322
02:06:00,2.094276,0.1144781
02:11:00,2.245791,0.1178451
02:16:00,2.117845,0.1010101
02:21:00,2.298305,0.1525424
02:26:00,2.124579,0.1851852
02:31:00,2.087542,0.1346801
02:36:00,1.915825,0.1649832
02:41:00,1.915825,0.05387205
02:46:00,1.707071,0.05723906
02:51:00,1.52862,0.06060606
02:56:00,1.622896,0.1212121
03:01:00,1.56229,0.07744107
03:06:00,1.434343,0.03367003
03:11:00,1.670034,0.06734007
03:16:00,1.474747,0.1111111
03:21:00,1.367003,0.09427609
03:26:00,1.46128,0.04040404
03:31:00,1.447811,0.05387205
03:36:00,1.430976,0.08080808
03:41:00,1.377104,0.05723906
03:46:00,1.40404,0.05387205
03:51:00,1.360269,0.06060606
03:56:00,1.580205,0.1569966
04:01:00,1.416382,0.1023891
04:06:00,1.329966,0.03703704
04:11:00,1.447811,0.1279461
04:16:00,1.454545,0.3636364
04:21:00,1.626263,0.3265993
04:26:00,1.579125,0.07070707
04:31:00,1.818182,0.07407407
04:36:00,1.760943,0.09427609
04:41:00,1.808081,0.09090909
04:46:00,1.973064,0.1414141
04:51:00,1.888889,0.1649832
04:56:00,1.895623,0.1010101
05:01:00,2.164983,0.3434343
05:06:00,2.359322,0.5830508
05:11:00,2.239057,0.2760943
05:16:00,2.575758,0.2154882
05:21:00,2.89899,0.2760943
05:26:00,2.885522,0.3400673
05:31:00,3.424242,0.2929293
05:36:00,4.003367,0.3703704
05:41:00,4.585859,0.4242424
05:46:00,4.63973,0.4713805
05:51:00,4.952862,0.4781145
05:56:00,5.084175,0.5016835
06:01:00,5.256757,0.6891892
06:06:00,5.581081,0.7736486
06:11:00,6.168919,0.8817568
06:16:00,6.905406,1.030405
06:21:00,8.003402,1.115646
06:26:00,8.445946,1.091216
06:31:00,10.31271,1.728522
06:36:00,11.74403,1.880546
06:41:00,13.5661,2.233898
06:46:00,14.90508,2.338983
06:51:00,15.6678,2.894915
06:56:00,16.07797,2.810169
07:01:00,15.29492,2.633898
07:06:00,17.08784,2.881757
07:11:00,19.79392,3.692568
07:16:00,21.05442,3.880952
07:21:00,25.01351,4.827703
07:26:00,27.18581,5.402027
07:31:00,28.69932,6.277027
07:36:00,32.3266,7.289562
07:41:00,34.45973,8.302013
07:46:00,37.31773,9.618729
07:51:00,37.26578,9.790698
07:56:00,36.12625,9.69103
08:01:00,34.16225,8.701986
08:06:00,31.75083,7.431894
08:11:00,33.17218,8.261589
08:16:00,31.38411,7.986755
08:21:00,30.78477,7.427152
08:26:00,31.08609,7.953642
08:31:00,30.66225,8.29139
08:36:00,30.48333,8.33
08:41:00,32.01324,8.814569
08:46:00,31.98344,8.844371
08:51:00,31.77152,8.450331
08:56:00,28.8245,7.913907
09:01:00,29.66667,7.436666
09:06:00,28.56667,7.046667
09:11:00,29.88667,7.29
