time,intensidad,ocupacion
00:01:00,11.57143,2.196429
00:06:00,11.08633,2.017986
00:11:00,10.51079,1.456835
00:16:00,10.7554,1.453237
00:21:00,11.35252,1.636691
00:26:00,10.51812,1.5
00:31:00,9.964028,1.330935
00:36:00,9.701439,1.392086
00:41:00,9.723022,1.395683
00:46:00,8.719424,1.316547
00:51:00,8.345324,1.122302
00:56:00,7.305756,0.8561151
01:01:00,7.482014,0.881295
01:06:00,6.848921,0.7733813
01:11:00,6.453238,0.6223022
01:16:00,5.589928,0.5467626
01:21:00,5.122302,0.4964029
01:26:00,4.784173,0.4532374
01:31:00,4.721014,0.5434783
01:36:00,4.773381,0.4064748
01:41:00,4.392087,0.3417266
01:46:00,3.931159,0.3188406
01:51:00,3.615108,0.3273381
01:56:00,3.784173,0.2266187
02:01:00,3.381295,0.3848921
02:06:00,3.104316,0.1798561
02:11:00,3.07554,0.2014388
02:16:00,2.964029,0.1726619
02:21:00,2.726619,0.1546763
02:26:00,2.564748,0.1690647
02:31:00,2.320144,0.176259
02:36:00,2.446043,0.1151079
02:41:00,2.431655,0.1726619
02:46:00,2.370504,0.1043165
02:51:00,2.089928,0.1258993
02:56:00,1.931655,0.0971223
03:01:00,1.992806,0.07913669
03:06:00,2.093525,0.1007194
03:11:00,2.18705,0.1043165
03:16:00,1.866907,0.0647482
03:21:00,1.68705,0.07553957
03:26:00,1.830935,0.1043165
03:31:00,1.618705,0.07194245
03:36:00,1.816547,0.0647482
03:41:00,1.830882,0.3235294
03:46:00,1.693431,0.2956204
03:51:00,1.794964,0.3489209
03:56:00,1.629496,0.04316547
04:01:00,1.5,0.0647482
04:06:00,1.593525,0.06834532
04:11:00,1.647482,0.05755396
04:16:00,1.731884,0.1376812
04:21:00,1.690647,0.1151079
04:26:00,1.953237,0.176259
04:31:00,1.694546,0.09090909
04:36:00,1.823741,0.03597122
04:41:00,2.291971,0.2262774
04:46:00,2.233577,0.1861314
04:51:00,2.359712,0.1294964
04:56:00,2.208633,0.1223022
05:01:00,2.582734,0.1942446
05:06:00,2.467626,0.1654676
05:11:00,3.065693,0.2226277
05:16:00,3.0625,0.1948529
05:21:00,3.189781,0.2810219
05:26:00,3.569343,0.2956204
05:31:00,3.694245,0.3021583
05:36:00,4.539568,0.4352518
05:41:00,5.363309,0.4820144
05:46:00,5.384892,0.5143885
05:51:00,5.669065,0.6510791
05:56:00,5.884892,0.7158273
06:01:00,6.697842,0.7877698
06:06:00,6.323741,0.8597122
06:11:00,7.422383,0.8808664
06:16:00,8.418773,1.090253
06:21:00,9.677536,1.318841
06:26:00,11.4708,1.518248
06:31:00,13.19708,1.99635
06:36:00,15.27273,2.36
06:41:00,18.15328,2.883212
06:46:00,19.72628,3.372263
06:51:00,21.01444,3.64982
06:56:00,20.15162,3.368231
07:01:00,19.3935,3.404332
07:06:00,18.16187,3.21223
07:11:00,18.30216,3.579137
07:16:00,21.50362,4.623188
07:21:00,23.11429,5.114286
07:26:00,25.28315,5.591398
07:31:00,26.13929,5.917857
07:36:00,28.23214,6.664286
07:41:00,30.3587,7.985507
07:46:00,32.09319,8.781362
