intensidad,ocupacion
13.23322,2.226148
13.17376,2.20922
13.78014,2.574468
14.15185,2.525926
13.96797,2.533808
13.8617,2.457447
14.66078,2.823322
14.74912,2.759717
14.7614,2.666667
15.72628,3.270073
14.96853,2.877622
15.13287,2.632867
15.45263,2.915789
17.22807,3.217544
18.07747,3.46831
18.5583,4.173145
19.08127,4.544169
19.66912,4.915441
20.63475,4.407802
20.68248,4.613139
21.31636,5.101818
21.73868,6.114983
21.07317,6.222997
23.35192,6.452961
24.18467,7.059234
25.30662,6.773519
25.99275,6.67029
27.41463,8.170732
28.79094,8.609756
30.03833,8.756098
30.3391,8.529411
31.13937,8.062717
31.50903,9.119134
30.51389,8.618055
30.74368,8.595668
30.49466,8.637011
31.07692,8.818182
30.81818,8.818182
32.16084,9.276224
30.98252,9.034965
29.93357,8.660839
30.71228,8.470176
31.28322,8.877623
31.23944,9.580986
30.64706,10.54671
29.73356,10.38408
29.29066,10.60208
29.26644,9.816609
29.609,10.0346
29.90657,9.986159
28.5917,8.598616
29.39583,9.704861
29.15734,9.818182
29.11888,8.566434
29.04498,9.121107
28.98616,9.124567
28.31142,8.491349
29.34722,8.729167
28.01389,8.152778
28.13841,8.584775
27.85121,7.280277
28.0035,7.482518
26.39511,6.772727
26.64685,6.898602
27.11888,6.531468
26.9375,7.618055
27.66436,7.737024
26.58478,7.33564
26.48188,7.362319
26.57439,7.446367
25.46403,7.464029
26.20863,7.190648
25.7128,6.065744
25.86806,6.489583
25.40345,6.789655
25.86552,7.210345
24.4,6.82069
25.5931,7.531034
25.37931,7.486207
26.11034,7.344828
25.48264,6.701389
24.90972,6.336805
25.30072,6.206522
24.80139,6.195122
26.93728,6.547039
26.21329,6.227273
25.06909,5.76
24.58188,5.874565
24.07273,5.752728
24.05776,5.422383
23.5343,5.920578
25.02158,6.172662
24.84946,5.964158
23.89606,6.204301
25.64516,7.182796
25.58965,8.510345
27.67586,8.6
30.05517,8.944828
31.49135,9.474049
32.74483,9.975863
33.88235,10.37024
36.09375,11.61806
36.80556,11.76389
38.30903,11.41667
39.48958,13.41667
38.1875,12.88194
37.31597,12.65278
37.48264,12.63542
37.97561,13.44599
38.44406,13.93357
39.28521,12.91901
39.97544,13.31579
38.60071,13.16254
40.03125,13.45833
40.42456,13.10877
40.62937,13.51399
41.8042,13.66783
38.79636,11.97455
36.2,10.89455
35.31379,9.955173
35.92831,10.44803
34.29655,10.33448
34.26882,10.25806
34.88889,10.28315
33.62362,11.04059
33.22546,9.461818
34.64912,10.19298
33.34296,11.04332
32.71691,10.36765
33.63889,10.47917
32.13495,10.48443
31.92388,10.44291
33.05755,10.60432
33.01038,9.968858
31.22759,9.810345
31.76207,9.072413
31.81379,9.179311
31.52759,9.831035
31.88531,10.17921
31.77419,9.716846
31.87586,9.620689
31.59655,9.051724
31.73356,9.439446
32.13194,9.03125
32.75547,9.737226
