time,intensidad,ocupacion
00:01:00,7.524648,0.8521127
00:06:00,8.451958,1.231317
00:11:00,7.483986,0.9145908
00:16:00,7.298933,0.911032
00:21:00,7.067616,0.7686833
00:26:00,6.275986,0.7706093
00:31:00,5.395018,0.4982207
00:36:00,4.903914,0.3594306
00:41:00,4.918149,0.3701068
00:46:00,4.302491,0.3985765
00:51:00,4.348754,0.3238434
00:56:00,3.886121,0.2846975
01:01:00,3.491103,0.2597865
01:06:00,3.075269,0.1792115
01:11:00,2.805054,0.1552346
01:16:00,2.794224,0.1588448
01:21:00,2.555957,0.166065
01:26:00,2.267148,0.3646209
01:31:00,2.184115,0.07220217
01:36:00,2.067616,0.2384342
01:41:00,1.684588,0.06451613
01:46:00,1.811388,0.07117438
01:51:00,1.72242,0.07473309
01:56:00,1.679715,0.04626334
02:01:00,1.6121,0.05338078
02:06:00,1.66548,0.04270463
02:11:00,1.580071,0.06049822
02:16:00,1.441281,0.06049822
02:21:00,1.505338,0.07117438
02:26:00,1.295374,0.01779359
02:31:00,1.27758,0.01779359
02:36:00,1.348754,0.03202847
02:41:00,1.323843,0.04270463
02:46:00,1.24911,0.03202847
02:51:00,1.238434,0.03914591
02:56:00,1.217082,0.03558719
03:01:00,1.103203,0.01067616
03:06:00,1.067616,0.01779359
03:11:00,1.032028,0.03914591
03:16:00,0.9608541,0.07829182
03:21:00,0.9964413,0.01423488
03:26:00,1.067616,0.04626334
03:31:00,1.056939,0.02846975
03:36:00,1.060498,0.02135231
03:41:00,1.16129,0.1684588
03:46:00,1.145908,0.0569395
03:51:00,1.053381,0.03914591
03:56:00,1.24911,0.0569395
04:01:00,1.074733,0.04982206
04:06:00,1.259786,0.09964412
04:11:00,1.263345,0.04626334
04:16:00,1.007117,0.04982206
04:21:00,1.153025,0.04626334
04:26:00,1.224199,0.04982206
04:31:00,1.448399,0.03914591
04:36:00,1.590747,0.08540925
04:41:00,1.845878,0.1039427
04:46:00,1.733096,0.09252669
04:51:00,1.875445,0.09252669
04:56:00,1.790036,0.07829182
05:01:00,1.903915,0.1067616
05:06:00,2.035587,0.1032028
05:11:00,2.259786,0.1637011
05:16:00,2.209965,0.2206406
05:21:00,2.434164,0.2419929
05:26:00,2.807829,0.202847
05:31:00,3.530249,0.2669039
05:36:00,3.629893,0.2775801
05:41:00,4.30605,0.3879004
05:46:00,4.950178,0.4733096
05:51:00,5.409253,0.5373666
05:56:00,5.188612,0.5088968
06:01:00,5.687943,0.6347518
06:06:00,5.818505,0.6298932
06:11:00,7.06383,0.8865248
06:16:00,8.388693,1.137809
06:21:00,9.632509,1.265018
06:26:00,10.31206,1.411348
06:31:00,12.00355,1.691489
06:36:00,13.78853,1.967742
06:41:00,16.35943,2.540925
06:46:00,18.80071,2.978648
06:51:00,19.95714,3.382143
06:56:00,20.34643,3.3
07:01:00,20.90357,3.621428
07:06:00,21.52857,3.614286
07:11:00,24.8741,4.417266
07:16:00,27.64413,5.096086
07:21:00,29.6121,6.302491
07:26:00,32.74377,7.665481
07:31:00,34.0212,8.240283
07:36:00,36.26502,9.512367
07:41:00,38.93993,11.48763
07:46:00,40.3169,12.35211
07:51:00,41.73077,12.89161
07:56:00,41.48611,12.30208
08:01:00,41.73264,12.17361
08:06:00,41.42561,11.99308
08:11:00,40.49135,11.9481
08:16:00,38.9654,11.54671
08:21:00,38.777,11.42509
08:26:00,39.42907,11.88927
08:31:00,38.56747,12.05536
08:36:00,38.41523,11.13841
08:41:00,39.04167,11.57986
08:46:00,40.01736,12.13889
08:51:00,40.12195,12.15331
08:56:00,38.63636,12.73776
09:01:00,37.76042,12.27083
09:06:00,36.52431,11.625
09:11:00,35.3554,10.65157
09:16:00,36.70242,12.06574
09:21:00,35.82353,11.24221
09:26:00,34.05882,9.965398
09:31:00,33.16028,10.12892
09:36:00,31.34028,9.229167
09:41:00,30.98252,9.006993
09:46:00,31.5193,8.392982
09:51:00,31.42553,8.248227
09:56:00,31.16901,8.235915
10:01:00,29.78596,7.417544
10:06:00,29.10105,7.198606
10:11:00,28.26923,8.185315
10:16:00,28.77465,7.211267
10:21:00,29.44014,7.397887
10:26:00,28.42606,7.06338
10:31:00,28.5035,7.185315
10:36:00,28.34843,7.43554
10:41:00,28.52431,7.375
10:46:00,29.54671,7.788928
10:51:00,29.41176,7.50173
10:56:00,29.52595,7.688581
11:01:00,28.21107,7.602076
11:06:00,29.66783,7.597902
11:11:00,30.22378,7.632867
11:16:00,30.09375,7.548611
11:21:00,31.10035,8.965398
11:26:00,30.16955,8.50173
11:31:00,30.40138,8.442906
11:36:00,30.609,8.242214
11:41:00,31.99652,9.456446
11:46:00,31.45675,9.214533
11:51:00,30.69896,8.747405
11:56:00,31.57785,9.778546
12:01:00,30.80623,9.910034
12:06:00,29.72664,12.21799
12:11:00,31.43253,9.66436
12:16:00,30.67474,9.262976
12:21:00,32.11073,9.522491
12:26:00,31.12111,9.211073
12:31:00,29.95848,9.065744
12:36:00,30.17647,8.802768
12:41:00,30.31142,8.49481
12:46:00,31.23875,9.948097
12:51:00,31.10727,10.45675
12:56:00,30.52249,10.9135
13:01:00,31.45296,10.37631
13:06:00,30.78746,9.756098
13:11:00,32.62807,10.53684
13:16:00,32.47735,10.92683
13:21:00,33.33692,9.060932
13:26:00,34.09678,9.476703
13:31:00,33.36655,9.967972
13:36:00,34.07747,9.75
13:41:00,33.87676,9.922535
13:46:00,35.96127,11.30634
13:51:00,34.98592,10.15845
13:56:00,33.62847,9.503472
14:01:00,34.81597,9.621528
14:06:00,36.3951,10.57343
14:11:00,39.04226,12.59507
14:16:00,42.21329,13.9021
14:21:00,41.55944,13.13986
14:26:00,41.6049,13.44755
14:31:00,42.10638,14.21631
14:36:00,41.80634,13.77113
14:41:00,41.17193,12.87018
14:46:00,40.0807,13.03509
14:51:00,40.58245,11.96491
14:56:00,39.43706,12.27273
15:01:00,37.33217,11.90909
15:06:00,37.38462,10.98601
15:11:00,38.08099,12.40493
15:16:00,39.62587,12.09441
15:21:00,39.44056,10.8007
15:26:00,38.0,10.86713
15:31:00,36.45614,9.992983
15:36:00,35.36842,9.322807
15:41:00,34.36237,9.317073
15:46:00,34.42807,9.603509
15:51:00,34.06993,9.72028
15:56:00,32.88153,9.209059
16:01:00,31.29617,8.400697
16:06:00,30.51568,8.331011
16:11:00,31.17544,8.375439
16:16:00,31.47735,8.595819
16:21:00,31.37676,7.538733
16:26:00,31.53357,7.586573
16:31:00,29.95105,7.157342
16:36:00,29.73077,6.737762
16:41:00,30.26923,6.814685
16:46:00,31.16783,7.265734
16:51:00,31.88811,7.660839
16:56:00,32.53684,7.880702
17:01:00,31.0979,7.762238
17:06:00,30.6383,7.524823
17:11:00,32.02491,7.330961
17:16:00,32.69258,7.95053
17:21:00,33.84099,8.469965
17:26:00,34.1049,8.426574
17:31:00,32.96503,8.622377
17:36:00,32.66667,8.817544
17:41:00,31.83509,8.396491
17:46:00,33.16842,8.71579
17:51:00,34.37063,8.77972
17:56:00,32.97902,8.548951
18:01:00,32.69231,7.905594
18:06:00,31.60702,7.894737
18:11:00,32.89437,8.302817
18:16:00,34.04578,9.31338
18:21:00,33.9576,9.533569
18:26:00,35.73944,9.077465
18:31:00,33.01408,8.700705
18:36:00,33.8169,8.580986
18:41:00,34.61348,9.16312
18:46:00,34.26056,9.253521
18:51:00,34.10563,9.003521
18:56:00,33.17958,8.464788
19:01:00,32.75887,8.549645
19:06:00,32.85815,8.5
19:11:00,33.85106,9.124113
19:16:00,36.05319,9.765958
19:21:00,34.5,9.74468
19:26:00,34.72631,9.238597
19:31:00,33.79931,8.851212
19:36:00,32.17647,8.681661
19:41:00,33.23875,9.612456
19:46:00,32.37024,9.235294
19:51:00,32.99654,9.211073
19:56:00,32.07613,8.99654
20:01:00,31.20761,8.647058
20:06:00,31.14187,8.491349
20:11:00,32.10526,7.891228
20:16:00,33.52281,8.333333
20:21:00,31.92632,8.277193
20:26:00,31.29825,9.136842
20:31:00,29.9614,9.663157
20:36:00,27.19298,9.396491
20:41:00,27.85263,9.740351
20:46:00,29.09859,8.771127
20:51:00,29.80919,7.24735
20:56:00,28.33452,6.626335
21:01:00,27.79359,7.263345
21:06:00,27.70819,6.316726
21:11:00,27.53025,5.957295
21:16:00,27.43816,6.074205
21:21:00,26.2892,6.794425
21:26:00,24.22648,5.710802
21:31:00,24.45296,5.54007
21:36:00,22.90941,5.191638
21:41:00,22.25435,5.055749
21:46:00,20.90244,4.822299
21:51:00,19.3042,4.395105
21:56:00,19.18375,3.254417
22:01:00,17.44014,2.838028
22:06:00,16.49117,2.64311
22:11:00,16.07394,2.774648
22:16:00,16.86316,2.915789
22:21:00,18.0,2.803509
22:26:00,16.24561,2.610526
22:31:00,14.58246,2.34386
22:36:00,13.37895,1.954386
22:41:00,12.55439,1.85614
22:46:00,12.20848,1.749117
22:51:00,11.57295,1.572954
22:56:00,10.63701,1.462633
23:01:00,9.555161,1.259786
23:06:00,9.754448,1.391459
23:11:00,10.05714,1.360714
23:16:00,10.09643,1.317857
23:21:00,9.816546,1.453237
23:26:00,9.227758,1.352313
23:31:00,8.707143,1.207143
23:36:00,7.936396,1.120141
23:41:00,8.226149,1.130742
23:46:00,8.212014,1.088339
23:51:00,7.982394,1.024648
23:56:00,7.683099,0.9542254
