time,intensidad,ocupacion
00:01:00,7.919355,1.189516
00:06:00,7.138211,0.9186992
00:11:00,6.914634,1.105691
00:16:00,6.658536,1.182927
00:21:00,6.044715,1.020325
00:26:00,5.48374,0.7195122
00:31:00,5.382114,0.7886179
00:36:00,4.443089,0.5894309
00:41:00,4.101626,0.5203252
00:46:00,3.658537,0.6422764
00:51:00,3.177686,0.5619835
00:56:00,2.677686,0.2975207
01:01:00,2.382114,0.1422764
01:06:00,2.150407,0.495935
01:11:00,2.146342,0.3414634
01:16:00,2.158537,0.1869919
01:21:00,1.934959,0.3699187
01:26:00,1.723577,0.1056911
01:31:00,1.53252,0.05284553
01:36:00,1.47561,0.04471545
01:41:00,1.49187,0.05691057
01:46:00,1.361789,0.4471545
01:51:00,1.304878,0.4430894
01:56:00,1.207317,0.2357724
02:01:00,1.321138,0.08130081
02:06:00,1.398374,0.1544715
02:11:00,1.386179,0.06910569
02:16:00,1.373984,0.2723577
02:21:00,1.121951,0.06504065
02:26:00,1.089431,0.0203252
02:31:00,1.044715,0.04471545
02:36:00,0.9390244,0.3902439
02:41:00,1.044715,0.05284553
02:46:00,0.8861789,0.04878049
02:51:00,0.8373984,0.02439024
02:56:00,0.8292683,0.03252032
03:01:00,0.9715447,0.05284553
03:06:00,0.6869919,0.008130081
03:11:00,0.7317073,0.02439024
03:16:00,0.9105691,0.03252032
03:21:00,0.796748,0.3292683
03:26:00,0.6788618,0.4227642
03:31:00,0.8252032,0.4430894
03:36:00,0.8577236,0.4471545
03:41:00,0.9308943,0.203252
03:46:00,1.089431,0.1829268
03:51:00,0.7723577,0.03252032
03:56:00,0.8699187,0.1666667
04:01:00,0.8943089,0.04471545
04:06:00,0.8739837,0.1422764
04:11:00,0.8130081,0.1951219
04:16:00,0.9918699,0.2276423
04:21:00,0.9796748,0.2073171
04:26:00,0.9146342,0.4512195
04:31:00,0.8577236,0.4512195
04:36:00,0.9796748,0.4471545
04:41:00,1.308943,0.4430894
04:46:00,1.349594,0.07723577
04:51:00,1.288618,0.05691057
04:56:00,1.569106,0.101626
05:01:00,1.837398,0.1382114
05:06:00,1.715447,0.1544715
05:11:00,1.853659,0.5406504
05:16:00,2.036585,0.5731707
05:21:00,2.093496,0.3495935
05:26:00,2.784553,0.3089431
05:31:00,3.357723,0.3536585
05:36:00,3.621951,0.3861789
05:41:00,4.630081,0.5569106
05:46:00,4.861789,0.8333333
05:51:00,4.963415,0.6097561
