intensidad,ocupacion
5.880435,0.5217391
5.793478,0.5905797
5.974638,0.5615942
6.094203,0.6847826
5.318996,0.5985663
6.09319,0.6379929
7.282143,0.8071429
7.610714,0.9607143
8.335714,1.025
8.578571,1.117857
8.171429,1.035714
8.910714,1.135714
9.342857,1.1
9.225806,1.297491
9.657143,1.353571
9.010715,1.3
9.903571,1.457143
10.48921,1.435252
11.64643,1.610714
13.18929,2.053571
12.92143,2.139286
12.85663,1.960573
12.35484,2.114695
12.68459,1.953405
13.9,2.117857
14.46429,2.435714
14.92857,2.425
16.30714,2.8
15.87143,2.785714
17.48571,2.978571
19.23571,3.617857
20.96786,3.835714
21.175,3.667857
21.15,3.728571
20.96428,3.682143
22.21786,4.057143
23.13214,4.103571
23.96071,4.346428
24.25,4.610714
24.59286,4.828571
23.83928,4.539286
24.86786,5.228571
27.50357,5.785714
28.51071,6.053571
28.8741,5.888489
27.61786,5.757143
27.325,5.328571
27.84286,5.771429
29.73214,6.403572
30.81786,6.410714
28.90714,5.882143
31.22857,6.882143
30.86429,6.642857
30.95,6.596428
33.39286,7.335714
32.93929,7.125
32.98571,7.117857
32.34286,7.017857
29.21786,6.3
29.78572,6.614286
31.07143,7.228571
32.75714,7.560714
31.41429,7.639286
30.70357,7.403572
30.68929,7.303571
30.72143,7.217857
33.21786,8.214286
32.85714,8.060715
29.96748,7.134146
29.69328,7.302521
27.17227,8.592437
28.07563,8.57563
29.02542,7.724576
29.71489,7.53617
30.28511,7.961702
28.08936,7.114893
29,8.20851
29.17021,7.182979
28.55745,7.859574
31.61786,9.532143
29.725,8.821428
29.48913,8.155797
28.42029,7.858696
29.32246,9.184783
29.79348,10.13768
30.1087,10.19928
30.025,9.857142
28.72857,9.482142
27.61429,9.064285
29.325,8.492857
28.63571,6.996428
30.07857,7.335714
30.50357,7.642857
29.16072,7.032143
28.85714,7.407143
29.72143,7.371428
31.58571,7.853571
32.24643,8.057143
32.36428,8.925
33.53929,8.989285
33.00714,9.05
36.71943,9.679856
37.23571,10.24286
39.29286,10.79286
40.58929,11.63571
39.15714,11.38571
36.93929,10.75714
38.89286,11.025
39.50714,10.96429
40.68929,11.7
41.26072,12.03571
41.91429,12.81429
40.26786,11.03929
40.36071,12.44643
42.41429,12.82857
41.78214,13.03571
42.43571,13.10357
