time,intensidad,ocupacion
00:01:00,11.55,1.842308
00:06:00,10.29167,1.791667
00:11:00,10.69583,1.8125
00:16:00,10.80417,1.704167
00:21:00,10.06751,1.85654
00:26:00,10.4322,2.029661
00:31:00,9.983051,1.894068
00:36:00,9.334745,1.622881
00:41:00,9.127119,1.381356
00:46:00,8.8159,1.364017
00:51:00,8.953975,1.456067
00:56:00,8.224576,1.144068
01:01:00,8.389121,1.154812
01:06:00,7.966527,1.096234
01:11:00,7.543933,1.033473
01:16:00,7.355649,0.9246862
01:21:00,7.033473,1.037657
01:26:00,6.808511,0.893617
01:31:00,6.229787,0.7574468
01:36:00,6.068085,0.6680851
01:41:00,5.629787,0.5361702
01:46:00,4.949791,0.4937238
01:51:00,4.83682,1.393305
01:56:00,4.778243,2.025105
02:01:00,4.870293,1.380753
02:06:00,5.291667,0.45
02:11:00,5.333333,0.575
02:16:00,5.570833,0.6083333
02:21:00,5.370833,0.9708334
02:26:00,4.949152,0.4025424
02:31:00,4.834746,0.4152542
02:36:00,4.372881,0.3474576
02:41:00,4.114407,0.4025424
02:46:00,3.894068,0.3855932
02:51:00,3.512712,0.2669491
02:56:00,3.541667,0.2833333
03:01:00,3.233333,0.2166667
03:06:00,2.958333,0.3291667
03:11:00,2.8375,0.4708333
03:16:00,2.645833,0.1708333
03:21:00,2.266667,0.2166667
03:26:00,2.2125,0.1041667
03:31:00,2.179167,0.1166667
03:36:00,1.961864,0.1355932
03:41:00,2.101695,0.1186441
03:46:00,2.097458,0.1864407
03:51:00,2.0,0.08898305
03:56:00,2.0,0.08474576
04:01:00,1.792373,0.05932203
04:06:00,1.915254,0.1228814
04:11:00,1.65678,0.1398305
04:16:00,1.733051,0.1567797
04:21:00,1.707627,0.09322034
04:26:00,1.63983,0.05084746
04:31:00,1.61017,0.09745762
04:36:00,1.597458,0.06779661
04:41:00,1.775424,0.1483051
04:46:00,1.631356,0.1779661
04:51:00,1.957627,0.1313559
04:56:00,1.766949,0.09322034
05:01:00,1.817797,0.08050848
05:06:00,1.868644,0.161017
05:11:00,1.872881,0.1313559
05:16:00,2.055085,0.1186441
05:21:00,2.194915,0.1864407
05:26:00,2.398305,0.1567797
05:31:00,2.745763,0.1864407
05:36:00,2.583333,0.2416667
05:41:00,3.3,0.3541667
05:46:00,3.383333,0.3416667
05:51:00,3.25,0.3333333
05:56:00,3.558333,0.3
06:01:00,3.103004,0.2618026
06:06:00,3.429167,0.3708333
06:11:00,3.575,1.291667
06:16:00,3.795833,1.883333
06:21:00,4.083333,1.6
06:26:00,4.037657,1.430962
06:31:00,4.553192,1.46383
06:36:00,5.292373,1.072034
06:41:00,5.449152,1.258475
06:46:00,6.233051,2.025424
06:51:00,5.54661,2.427966
06:56:00,5.64557,2.345992
07:01:00,5.890296,2.164557
07:06:00,5.797468,1.2827
07:11:00,6.405063,1.383966
07:16:00,6.726891,1.336134
07:21:00,6.689075,1.315126
07:26:00,7.029289,1.380753
07:31:00,7.887029,1.527197
07:36:00,8.523012,1.60251
07:41:00,7.740586,1.619247
07:46:00,8.347281,1.548117
07:51:00,8.543933,2.623431
07:56:00,7.937239,3.832636
08:01:00,8.012605,3.869748
08:06:00,7.401674,3.020921
08:11:00,8.0,2.820084
08:16:00,8.310925,3.222689
08:21:00,9.403361,3.756303
08:26:00,10.51695,3.614407
08:31:00,9.970339,3.84322
08:36:00,10.61277,2.889362
08:41:00,11.14043,2.259574
08:46:00,11.8,2.370213
08:51:00,12.27234,2.604255
08:56:00,12.40171,2.692308
09:01:00,11.52564,2.564103
09:06:00,11.7234,2.451064
