intensidad,ocupacion
9.554348,2.894928
9.039855,2.373188
10.42754,1.818841
9.865942,2.902174
10.18478,2.960145
10.14855,2.608696
10.26449,2.644928
10.59783,3.210145
10.55839,3.149635
10.94161,2.605839
12.0511,2.138686
12.53285,2.218978
11.98905,2.518248
13.28832,2.405109
13.69343,2.456204
13.31752,2.390511
14.73188,2.746377
16.17754,3.130435
16.82182,3.269091
19.41455,3.581818
20.04348,4.072464
19.01087,3.605072
18.73551,3.771739
19.79348,3.869565
20.48699,4.256505
20.2029,4.253623
21.5,4.67029
22.12681,5.021739
22.2971,4.960145
23.60507,5.365942
23.98913,5.380435
23.63043,6.387681
24.25725,6.210145
23.88043,5.528986
23.31159,5.460145
22.17391,5.163043
24.48188,7.115942
23.67029,6.634058
24.3442,6.960145
24.84058,5.695652
23.83696,5.884058
24.22101,7.018116
24.52536,7.206522
24.63768,7.40942
24.42391,6.014493
24.73162,6.231617
24.20652,5.858696
23.23188,5.681159
23.86957,5.721014
24.03261,6.891304
23.5942,7.318841
23.90942,7.445652
22.96739,6.141304
23.44928,5.923913
22.61594,5.775362
22.96014,6.141304
22.8913,5.916667
22.12319,5.847826
20.77536,5.086957
21.58824,5.75
21.77206,7.033088
21.63603,6.878676
20.15441,6.496324
20.36765,6.529412
19.29044,6.264706
20.02941,6.544117
20.5,5.419117
20.94776,5.44403
19.75,4.686567
20.08456,4.6875
19.16912,4.147059
19.70221,4.757353
19.86029,4.963235
19.38043,4.786232
19.90074,4.591912
19.19118,5.419117
19.09559,5.797794
18.59559,5.5625
18.95588,5.680147
19.51838,4.911765
18.93015,4.136029
19.58088,4.533088
19.41912,5.591912
19.36765,5.863971
20.09191,5.878676
20.44928,6.213768
19.68478,5.833333
18.93116,5.804348
19.49265,4.297794
19.05147,4.121324
19.30147,4.047794
20.00735,4.088235
19.80515,4.452206
19.85294,4.599265
20.64179,4.235075
20.54851,4.085821
22.26866,4.570896
23.45522,5.216418
24.81716,5.238806
26.69485,6.466912
27.78261,6.246377
30.02536,7.34058
32.3442,8.076087
33.93116,8.278986
35.37681,8.474638
34.64855,8.148551
33.63971,7.610294
33.2971,7.731884
34.3587,8
34.38406,8.583333
36.41304,8.804348
36.91304,8.902174
35.73551,8.90942
38.23913,9.105072
38.55797,10.46014
38,9.963768
38.55435,9.804348
37.21739,9.48913
34.38044,8.634058
34.11232,8.144928
34.28986,8.384058
34.38044,8.67029
34.27898,8.804348
33.57609,8.481884
32.59058,7.945652
32.32971,8.018116
33.24275,8.144928
31.75725,8.076087
32.96739,8.264493
33.0616,8.811594
31.26087,8.072464
32.72102,9.471014
31.58333,8.532609
32.39855,8.800725
32.6884,8.706522
31.73188,8.311594
31.38043,7.876812
31.96377,8.547101
32.34058,8.514493
32.86956,8.666667
31.18478,8.137681
31.60507,8.456522
31.57246,8.134058
30.06884,7.619565
31.69203,7.608696
30.7029,7.822464
31.35145,7.652174
31.21377,8.326087
30.77174,8.275362
30.49638,7.557971
31.06522,8.07971
28.93478,7.757246
27.43841,7.431159
27.87319,7.293478
26.68841,7.119565
27.67754,6.76087
29.05435,6.931159
28.99638,7.445652
28.47464,7.050725
27.98551,7.065217
27.13043,6.735507
27.43478,6.547101
25.86957,5.956522
26.23551,6.213768
26.90217,6.40942
26.03261,6.297101
27.27536,6.851449
25.76449,6.742754
28.66304,7.246377
27.76449,7.188406
27.50362,7.213768
27.57971,7.144928
27.21014,6.923913
27.3442,7.07971
27.83333,6.800725
27.99638,6.927536
28.59783,6.92029
27.33333,6.557971
28.69565,7.086957
28.03261,6.927536
29.11594,7.224638
30.77899,7.34058
29.71377,7.344203
27.65942,6.398551
26.29348,6.115942
26.98913,6.181159
26.27174,6.184783
27.64493,6.416667
26.4058,5.952899
26.23913,5.942029
28.16667,6.550725
31.02536,7.637681
31.62681,7.880435
31.04348,8.224638
30.34058,8.532609
27.70221,7.477941
26.37132,6.727941
24.98529,6.878676
22.9375,6.246324
20.40942,4.369565
18.89855,4.112319
17.63043,3.974638
16.11957,3.257246
17.57609,3.605072
19.53261,3.869565
19.03986,3.612319
18.18182,3.676364
16.44,3.261818
14.5365,2.791971
12.07299,2.120438
10.40511,1.894161
9.406593,1.608059
8.192727,2.505455
7.025362,1.358696
5.818182,1.214545
5.647273,0.6981818
4.654545,0.5527273
5.090909,0.6909091
4.585454,0.5236363
4.221818,0.5563636
3.916364,0.4509091
3.221818,0.28
2.898182,0.2618182
2.607273,0.1963636
2.36,0.2036364
2.178182,0.1781818
2.058182,0.1636364
1.789091,0.1381818
1.916364,0.1272727
1.698182,0.1236364
1.738182,0.4327273
1.589091,0.1454545
1.418182,0.09454545
1.414545,0.09818182
1.341818,0.06181818
1.414545,0.1672727
1.294545,0.08363637
1.378182,0.08
1.094545,0.04363636
1.316364,0.09454545
1.356364,0.1309091
1.218182,0.1963636
1.687273,0.1054545
1.538182,0.08
1.276364,0.07636364
1.370909,0.09454545
1.338182,0.05454545
1.447273,0.05454545
1.436364,0.05818182
1.603636,0.07636364
1.425454,0.05090909
1.694546,0.3963636
1.636364,1.174545
2.112727,1.556364
2.232727,1.421818
2.192727,0.1890909
2.367273,0.1454545
2.589091,0.1636364
2.825454,0.2
3.083636,0.2363636
3.658182,0.4509091
3.923636,0.5309091
3.261818,0.2763636
3.450909,0.3781818
3.407273,0.2545455
3.970909,0.3854545
3.861818,0.3127273
4.250909,0.3890909
4.676363,0.6
4.955719,0.5608856
5.483395,0.5719557
5.99631,0.6346864
5.929889,0.697417
6.261992,0.697417
6.294776,0.7798507
7.04059,0.7859778
7.767528,0.9261993
8.317343,1.077491
8.789668,1.092251
9.066421,1.265683
9.088561,1.151291
10.24723,1.383764
10.09963,1.535055
10.17712,1.464945
10.2583,1.420664
10.25818,1.469091
10.06909,1.487273
10.05435,2.086957
