time,intensidad,ocupacion
00:01:00,10.88519,1.981481
00:06:00,10.09854,1.419708
00:11:00,9.89416,1.30292
00:16:00,9.649635,1.240876
00:21:00,9.218978,1.364964
00:26:00,9.139706,1.128676
00:31:00,8.689781,1.160584
00:36:00,8.682482,1.222628
00:41:00,7.770073,1.120438
00:46:00,6.992701,0.7591241
00:51:00,6.930657,0.770073
00:56:00,6.189781,0.5766423
01:01:00,5.875912,0.620438
01:06:00,5.264706,0.4963235
01:11:00,5.209559,0.4852941
01:16:00,5.240741,0.4962963
01:21:00,5.857664,0.6386861
01:26:00,5.653285,0.5948905
01:31:00,5.99635,0.689781
01:36:00,6.054745,0.7007299
01:41:00,5.794117,0.625
01:46:00,5.072993,0.459854
01:51:00,4.591241,0.3540146
01:56:00,3.766423,0.2043796
02:01:00,3.124088,0.2408759
02:06:00,2.905109,0.1788321
02:11:00,2.878676,0.1360294
02:16:00,2.890511,0.1788321
02:21:00,2.737226,0.1824818
02:26:00,2.609489,0.2007299
02:31:00,2.284672,0.1423358
02:36:00,2.087591,0.1240876
02:41:00,1.992701,0.120438
02:46:00,1.824818,0.08759124
02:51:00,2.109489,0.1386861
02:56:00,1.937956,0.08029197
03:01:00,1.621324,0.1066176
03:06:00,1.529197,0.06569343
03:11:00,1.551095,0.05839416
03:16:00,1.273723,0.0729927
03:21:00,1.29927,0.02919708
03:26:00,1.25,0.04044118
03:31:00,1.317518,0.04014599
03:36:00,1.233577,0.02919708
03:41:00,1.372263,0.05109489
03:46:00,1.510949,0.05109489
03:51:00,1.39781,0.06934307
03:56:00,1.532847,0.0729927
04:01:00,1.291971,0.03649635
04:06:00,1.335766,0.04014599
04:11:00,1.572993,0.08394161
04:16:00,1.649254,0.1716418
04:21:00,1.633333,0.1407407
04:26:00,1.547445,0.05839416
04:31:00,1.547445,0.1569343
04:36:00,1.459854,0.2883212
04:41:00,2.305147,0.1617647
04:46:00,2.09854,0.1094891
04:51:00,2.20073,0.1167883
04:56:00,2.237226,0.1167883
05:01:00,2.368613,0.1350365
05:06:00,2.377778,0.1444445
05:11:00,2.47037,0.2
05:16:00,2.811111,0.2148148
05:21:00,3.274074,0.2518519
05:26:00,3.569343,0.2992701
05:31:00,4.014706,0.2941177
05:36:00,4.583941,0.4343066
05:41:00,5.277372,0.5145985
