time,intensidad,ocupacion
00:01:00,9.280443,1.343173
00:06:00,13.63504,2.142336
00:11:00,14.27007,2.244525
00:16:00,15.40146,2.335766
00:21:00,15.76277,2.558394
00:26:00,16.4562,2.50365
00:31:00,17.39051,2.937956
00:36:00,17.94161,3.372263
00:41:00,17.74809,3.282443
00:46:00,18.82117,3.80292
00:51:00,19.05396,4.071942
00:56:00,17.27338,3.881295
01:01:00,17.70863,3.985611
01:06:00,17.43525,4.125899
01:11:00,16.7482,3.78777
01:16:00,16.38849,3.816547
01:21:00,15.46667,3.274074
01:26:00,14.58519,2.574074
01:31:00,12.87407,2.303704
01:36:00,12.1295,2.255396
01:41:00,10.90288,2.456835
01:46:00,10.21223,1.647482
01:51:00,9.766187,1.384892
01:56:00,8.852518,1.205036
02:01:00,8.341726,1.233813
02:06:00,7.690648,1.046763
02:11:00,8.248201,1.640288
02:16:00,7.870503,1.122302
02:21:00,7.392087,0.8741007
02:26:00,7.52518,0.8273382
02:31:00,6.967626,0.7769784
02:36:00,6.586331,0.7482014
02:41:00,6.33813,0.8057554
02:46:00,6.086331,0.6043165
02:51:00,6.248201,0.6654676
02:56:00,5.593525,0.6438849
03:01:00,5.510791,0.5215827
03:06:00,5.233813,0.586331
03:11:00,5.582734,0.5935252
03:16:00,5.420863,0.6402878
03:21:00,5.215827,0.5431654
03:26:00,4.97482,0.4640288
03:31:00,5.071942,0.5035971
03:36:00,4.809352,0.4208633
03:41:00,4.658273,0.4460432
03:46:00,4.280576,0.3705036
03:51:00,4.26259,0.4280576
03:56:00,4.978417,0.5683453
04:01:00,4.255396,0.381295
04:06:00,3.845324,0.3309352
04:11:00,4.417266,0.381295
04:16:00,4.395683,0.4568345
04:21:00,3.866906,0.3561151
04:26:00,3.874101,0.5107914
04:31:00,4.417266,0.7086331
04:36:00,3.920863,0.3956835
04:41:00,4.057554,0.3057554
04:46:00,3.672662,0.7086331
04:51:00,3.748201,0.3920863
04:56:00,3.543165,0.3453237
05:01:00,3.442446,0.2482014
05:06:00,3.219424,0.2446043
05:11:00,3.471223,0.3345324
05:16:00,3.57554,0.2482014
05:21:00,3.636691,0.2877698
05:26:00,3.593525,0.3309352
05:31:00,3.593525,0.2553957
05:36:00,3.651079,0.352518
05:41:00,3.510791,0.2877698
05:46:00,3.730216,0.2589928
05:51:00,3.964029,0.3992806
05:56:00,4.086331,0.3561151
06:01:00,3.83813,0.294964
06:06:00,3.883803,0.3028169
06:11:00,4.017986,0.3309352
06:16:00,4.193662,0.3908451
06:21:00,3.92674,0.4615385
06:26:00,4.266904,0.6227758
06:31:00,4.465201,0.4029304
06:36:00,4.696429,0.4214286
06:41:00,4.633699,0.4358974
06:46:00,5.003572,0.525
06:51:00,4.648352,0.5641026
06:56:00,4.684397,0.8085107
07:01:00,4.564103,0.6336997
07:06:00,4.891228,1.82807
07:11:00,4.996403,1.83813
07:16:00,5.769231,1.951049
07:21:00,5.017986,1.834532
07:26:00,5.922262,3.279152
07:31:00,6.101449,4.518116
07:36:00,6.203509,5.266667
07:41:00,6.271062,3.252747
07:46:00,6.461818,2.509091
07:51:00,6.304833,4.055762
07:56:00,6.183453,4.625899
08:01:00,5.837037,3.807407
08:06:00,6.169065,3.820144
08:11:00,6.125461,4.132841
08:16:00,6.240143,3.362007
08:21:00,6.494465,3.575646
08:26:00,7.072727,2.854545
08:31:00,6.700375,3.003745
08:36:00,6.924188,2.306859
08:41:00,7.837037,2.303704
08:46:00,8.114696,2.383512
08:51:00,8.088235,2.558824
08:56:00,8.451612,1.630824
09:01:00,7.688889,1.362963
09:06:00,8.315603,1.570922
09:11:00,8.422794,1.823529
09:16:00,8.665493,2.795775
09:21:00,8.465704,3.068592
09:26:00,8.800699,3.325175
09:31:00,8.761733,3.927798
09:36:00,9.384615,5.538462
09:41:00,9.605166,5.132841
09:46:00,10.20567,4.624114
09:51:00,10.44195,2.187266
09:56:00,11.62909,2.301818
10:01:00,10.8694,2.313433
10:06:00,10.80935,1.953237
10:11:00,10.54647,1.925651
10:16:00,12.06835,2.294964
10:21:00,12.08519,2.903704
10:26:00,12.77738,2.70318
10:31:00,12.95971,2.611722
10:36:00,13.41696,3.056537
10:41:00,12.8638,2.949821
10:46:00,14.05227,2.808362
10:51:00,14.22302,3.16187
10:56:00,14.89583,3.048611
11:01:00,14.16487,2.90681
11:06:00,15.07986,3.225694
11:11:00,15.47312,3.523298
11:16:00,15.81944,3.392361
11:21:00,15.96057,3.37276
11:26:00,16.35069,3.652778
11:31:00,17.03584,3.892473
11:36:00,18.59028,3.965278
11:41:00,17.89964,3.935484
11:46:00,18.71528,4.107639
11:51:00,18.28674,4.200717
11:56:00,18.77352,4.132404
12:01:00,17.70504,4.76259
12:06:00,19.10839,4.36014
12:11:00,18.88686,4.273723
