fecha,intensidad,ocupacion
2021-09-14 00:01:02.923,7.368853,1.20082
2021-09-14 00:06:03.020,7.134146,0.7642276
2021-09-14 00:11:02.873,8.276423,1.073171
2021-09-14 00:16:03.000,7.963415,0.9674796
2021-09-14 00:21:02.920,7.288618,0.8455285
2021-09-14 00:26:02.973,6.861789,0.7642276
2021-09-14 00:31:03.020,5.672269,0.6722689
2021-09-14 00:36:02.967,4.653061,0.4938776
2021-09-14 00:41:03.800,4.579592,0.4857143
2021-09-14 00:46:02.880,4.187755,0.3959184
2021-09-14 00:51:03.013,4.46748,0.4186992
2021-09-14 00:56:02.940,4.223577,0.3089431
2021-09-14 01:01:02.877,3.678862,0.5650406
2021-09-14 01:06:03.043,3.434959,0.3089431
2021-09-14 01:11:02.837,3.369919,0.3414634
2021-09-14 01:16:02.973,3.51626,0.3455285
2021-09-14 01:21:02.850,3.182927,0.2398374
2021-09-14 01:26:03.057,2.898374,0.2560976
2021-09-14 01:31:02.847,2.686992,0.2723577
2021-09-14 01:36:03.090,2.573171,0.1747967
2021-09-14 01:41:02.850,2.369919,0.1585366
2021-09-14 01:46:02.940,2.272358,0.3861789
2021-09-14 01:51:02.853,2.077236,0.1219512
2021-09-14 01:56:02.960,2.056911,0.2560976
2021-09-14 02:01:03.003,1.95122,0.203252
2021-09-14 02:06:03.127,1.886179,0.1463415
2021-09-14 02:11:03.067,1.886179,0.2682927
2021-09-14 02:16:03.080,1.890244,0.101626
2021-09-14 02:21:03.320,1.658537,0.1178862
2021-09-14 02:26:02.867,1.447155,0.05691057
2021-09-14 02:31:02.893,1.361789,0.04471545
2021-09-14 02:36:02.887,1.47561,0.07317073
2021-09-14 02:41:02.917,1.544715,0.703252
2021-09-14 02:46:02.933,1.353659,1.46748
2021-09-14 02:51:03.017,1.288618,0.9552845
2021-09-14 02:56:03.107,1.337398,0.8699187
2021-09-14 03:01:02.840,1.288618,0.8617886
2021-09-14 03:06:03.023,1.097561,0.8658537
2021-09-14 03:11:02.907,1.227642,0.8617886
2021-09-14 03:16:03.110,1.178862,0.8536586
2021-09-14 03:21:02.860,1.239837,1.109756
2021-09-14 03:26:03.073,1.247967,0.995935
2021-09-14 03:31:02.873,1.150406,0.8455285
2021-09-14 03:36:02.813,1.239837,0.8577236
2021-09-14 03:41:02.907,1.341463,1.146341
2021-09-14 03:46:03.037,1.398374,0.9471545
2021-09-14 03:51:02.897,1.243902,0.898374
2021-09-14 03:56:03.053,1.036585,0.8821138
2021-09-14 04:01:02.843,1.020325,0.9308943
2021-09-14 04:06:03.123,1.239837,1.085366
2021-09-14 04:11:02.837,1.105691,0.8780488
2021-09-14 04:16:03.107,1.378049,0.9227642
2021-09-14 04:21:02.900,1.296748,0.8943089
2021-09-14 04:26:03.080,1.231707,0.9308943
2021-09-14 04:31:02.880,1.219512,0.8780488
2021-09-14 04:36:03.087,1.349594,0.9837399
2021-09-14 04:41:02.950,1.418699,0.9390244
2021-09-14 04:46:02.917,1.536585,0.7235773
2021-09-14 04:51:02.933,1.617886,0.08943089
2021-09-14 04:56:03.027,1.650406,0.1056911
2021-09-14 05:01:02.817,1.865854,0.3048781
2021-09-14 05:06:02.990,1.943089,1.113821
2021-09-14 05:11:02.903,2.154472,0.2926829
2021-09-14 05:16:03.123,2.191057,0.1585366
2021-09-14 05:21:02.873,2.223577,0.4390244
2021-09-14 05:26:02.980,2.760163,0.3861789
2021-09-14 05:31:02.880,3.353658,0.3861789
2021-09-14 05:36:03.050,3.686992,0.4308943
2021-09-14 05:41:02.877,4.627615,1.351464
2021-09-14 05:46:03.120,4.389122,1.757322
2021-09-14 05:51:02.880,5.252033,0.703252
2021-09-14 05:56:03.110,5.890244,1.012195
2021-09-14 06:01:02.870,5.714286,1.97551
2021-09-14 06:06:03.037,6.215686,1.580392
2021-09-14 06:11:02.923,7.403361,1.529412
2021-09-14 06:16:03.030,8.975709,1.801619
2021-09-14 06:21:02.983,10.29258,2.039301
2021-09-14 06:26:03.210,9.820833,2.504167
2021-09-14 06:31:02.893,11.72926,3.362445
2021-09-14 06:36:02.987,13.39095,4.909465
2021-09-14 06:41:02.907,15.39655,5.465517
2021-09-14 06:46:03.070,18.06996,5.329218
2021-09-14 06:51:02.950,19.67965,5.580087
2021-09-14 06:56:03.090,18.7572,5.230453
2021-09-14 07:01:02.893,19.51515,5.731602
2021-09-14 07:06:03.000,19.71784,4.854772
2021-09-14 07:11:02.863,22.79913,5.545852
