fecha,intensidad,ocupacion
2022-08-16 00:01:02.897,7.950355,1.712766
2022-08-16 00:06:03.417,13.50541,3.801444
2022-08-16 00:11:03.140,13.51986,3.476534
2022-08-16 00:16:03.340,13.36101,3.516246
2022-08-16 00:21:03.127,13.20939,2.978339
2022-08-16 00:26:03.463,12.89892,2.606498
2022-08-16 00:31:03.260,11.72924,2.375451
2022-08-16 00:36:03.270,10.25632,1.866426
2022-08-16 00:41:03.243,10.14079,1.841155
2022-08-16 00:46:03.190,8.98917,1.523466
2022-08-16 00:51:03.210,8.306859,1.039711
2022-08-16 00:56:03.223,7.509025,0.7761733
2022-08-16 01:01:03.133,6.296029,0.6462094
2022-08-16 01:06:03.420,5.815885,0.5740072
2022-08-16 01:11:03.120,5.263538,0.5126354
2022-08-16 01:16:03.390,5.043321,0.4079422
2022-08-16 01:21:03.137,4.501805,0.3826715
2022-08-16 01:26:03.393,4.212996,0.3718412
2022-08-16 01:31:03.147,3.985559,0.3212996
2022-08-16 01:36:03.383,3.978339,0.3140794
2022-08-16 01:41:03.177,3.379061,0.2454874
2022-08-16 01:46:03.277,3.025271,0.2418773
2022-08-16 01:51:03.183,3.111913,0.4584838
2022-08-16 01:56:03.430,2.956679,0.2021661
2022-08-16 02:01:03.107,2.66426,0.1191336
2022-08-16 02:06:03.283,2.754513,0.1877256
2022-08-16 02:11:03.307,2.938628,0.1877256
2022-08-16 02:16:03.360,2.285198,0.101083
2022-08-16 02:21:03.300,2.541516,0.1371841
2022-08-16 02:26:03.333,2.371841,0.09386282
2022-08-16 02:31:03.350,2.278388,0.1172161
2022-08-16 02:36:03.157,1.908425,0.08791209
2022-08-16 02:41:03.113,2.040293,0.1428571
2022-08-16 02:46:03.167,2,0.1208791
2022-08-16 02:51:03.290,1.758123,0.08303249
2022-08-16 02:56:03.233,2.036364,0.08
2022-08-16 03:01:03.293,1.909747,0.1083032
2022-08-16 03:06:03.233,1.772563,0.09747292
2022-08-16 03:11:03.097,1.783394,0.07581227
2022-08-16 03:16:03.197,1.382671,0.0433213
2022-08-16 03:21:03.090,1.494585,0.1046931
2022-08-16 03:26:03.267,1.444043,0.04693141
2022-08-16 03:31:03.143,1.480144,0.07942238
2022-08-16 03:36:03.450,1.631769,0.06498195
2022-08-16 03:41:03.140,1.436823,0.07581227
2022-08-16 03:46:03.510,1.707581,0.0902527
2022-08-16 03:51:03.130,1.566787,0.05054152
2022-08-16 03:56:03.180,1.44,0.07272727
2022-08-16 04:01:03.173,1.404332,0.1480144
2022-08-16 04:06:03.713,1.425993,0.05776173
2022-08-16 04:11:03.150,1.389892,0.05054152
2022-08-16 04:16:03.793,1.765343,0.1516245
2022-08-16 04:21:03.257,1.516245,0.08303249
2022-08-16 04:26:03.360,1.574007,0.07220217
2022-08-16 04:31:03.180,1.303249,0.1444043
2022-08-16 04:36:03.240,1.595668,0.198556
2022-08-16 04:41:03.190,1.711191,0.07942238
2022-08-16 04:46:03.417,1.823105,0.09747292
2022-08-16 04:51:03.127,1.729242,0.09747292
2022-08-16 04:56:03.290,1.978339,0.09747292
2022-08-16 05:01:03.210,1.790614,0.0866426
2022-08-16 05:06:03.240,1.797834,0.101083
2022-08-16 05:11:03.117,2.180506,0.1227437
2022-08-16 05:16:03.490,2.220217,0.198556
2022-08-16 05:21:03.090,2.754513,0.267148
2022-08-16 05:26:03.380,2.763636,0.16
2022-08-16 05:31:03.110,3.184115,0.2490975
2022-08-16 05:36:03.423,3.776173,0.2779783
2022-08-16 05:41:03.103,4.537906,0.4187725
2022-08-16 05:46:03.317,4.465704,0.400722
2022-08-16 05:51:03.190,4.537906,0.4296029
2022-08-16 05:56:03.247,4.594891,0.5
2022-08-16 06:01:03.167,5.007246,0.4855072
2022-08-16 06:06:03.480,5.48913,0.5978261
2022-08-16 06:11:03.133,6.702899,0.7971014
2022-08-16 06:16:03.243,7.521898,0.919708
2022-08-16 06:21:03.140,8.710623,1.080586
2022-08-16 06:26:03.330,9.808824,1.279412
2022-08-16 06:31:03.107,11.21612,1.637363
2022-08-16 06:36:03.547,13.45985,2.138686
2022-08-16 06:41:03.203,14.92419,2.501805
2022-08-16 06:46:03.383,16.62816,2.555957
2022-08-16 06:51:03.137,17.93863,3.00361
2022-08-16 06:56:03.363,16.88809,2.743682
2022-08-16 07:01:03.137,16.13309,2.640288
2022-08-16 07:06:03.383,14.63082,2.835125
2022-08-16 07:11:03.143,15.98214,3.067857
2022-08-16 07:16:03.183,16.24555,3.032028
2022-08-16 07:21:03.337,17.56228,3.412811
2022-08-16 07:31:03.460,17.56228,3.412811
2022-08-16 07:36:03.010,21.7305,5.379433
2022-08-16 07:41:03.093,24.9539,7.308511
2022-08-16 07:46:02.890,25.77857,7.532143
2022-08-16 07:51:02.627,26.48592,6.53169
2022-08-16 07:56:02.763,25.34965,6.269231
2022-08-16 08:01:02.540,23.86667,5.740351
2022-08-16 08:06:02.737,22.47368,5.564912
2022-08-16 08:11:02.670,21.09825,5.48772
2022-08-16 08:16:02.830,20.4421,6.066667
2022-08-16 08:21:02.533,20.18881,5.874126
2022-08-16 08:26:02.890,20.59507,6.542253
2022-08-16 08:31:02.600,20.22887,6.954226
2022-08-16 08:36:02.760,20.32862,6.04947
2022-08-16 08:41:02.537,21.32028,5.871886
2022-08-16 08:46:02.773,22.58865,6.585106
2022-08-16 08:51:02.663,22.10176,6.4
2022-08-16 08:56:02.710,22.50877,6.62807
2022-08-16 09:01:02.583,21.03158,6.049123
2022-08-16 09:06:02.853,20.76842,5.378947
2022-08-16 09:11:02.533,20.7766,5.024823
2022-08-16 09:16:02.807,20.92308,5.695804
2022-08-16 09:21:02.567,19.9576,5.155477
2022-08-16 09:26:02.730,21.44912,6.975439
2022-08-16 09:31:02.580,20.92606,8.091549
2022-08-16 09:36:02.600,20.5784,8.979095
2022-08-16 09:41:02.630,21.41115,8.993032
2022-08-16 09:46:02.537,21.49477,8.801394
2022-08-16 09:51:02.620,21.84669,9.236934
2022-08-16 09:56:02.750,22.25435,9.108014
2022-08-16 10:01:02.613,21.90357,6.728571
2022-08-16 10:06:02.710,22.17563,5.763441
2022-08-16 10:11:02.537,21.79211,5.587814
2022-08-16 10:16:02.787,22.91756,6.204301
2022-08-16 10:21:02.590,22.35842,6.258065
2022-08-16 10:26:02.740,22.97491,5.913979
2022-08-16 10:31:02.600,22.9319,6.430108
2022-08-16 10:36:02.793,23.21428,6.664286
