fecha,intensidad,ocupacion
2022-07-02 00:01:02.593,12.69314,2.422383
2022-07-02 00:06:02.790,12.15771,1.985663
2022-07-02 00:11:02.707,12.4767,2.175627
2022-07-02 00:16:02.813,12.75451,2.115524
2022-07-02 00:21:02.723,12.43369,2.043011
2022-07-02 00:26:02.677,12.50179,1.960573
2022-07-02 00:31:02.720,12.06452,2.143369
2022-07-02 00:36:02.720,12.55556,2.075269
2022-07-02 00:41:02.720,12.40502,1.870968
2022-07-02 00:46:02.917,11.73835,1.724014
2022-07-02 00:51:02.813,11.28159,1.765343
2022-07-02 00:56:02.817,10.67742,1.516129
2022-07-02 01:01:02.767,10.63441,1.598566
2022-07-02 01:06:02.810,9.824372,1.462366
2022-07-02 01:11:02.697,9.917562,1.673835
2022-07-02 01:16:02.823,9.168459,1.587814
2022-07-02 01:21:02.763,8.992831,1.179211
2022-07-02 01:26:02.797,8.66065,1.054152
2022-07-02 01:31:02.693,8.09319,1.060932
2022-07-02 01:36:02.797,7.562724,0.8709677
2022-07-02 01:41:02.743,7.444445,0.7634408
2022-07-02 01:46:02.767,7.197133,0.8136201
2022-07-02 01:51:02.747,6.831541,0.9211469
2022-07-02 01:56:02.850,6.508961,0.8136201
2022-07-02 02:01:02.780,6.057348,0.6164874
2022-07-02 02:06:02.770,6.179212,0.7311828
2022-07-02 02:11:02.890,6.086021,0.5949821
2022-07-02 02:16:02.810,6.014337,0.6379929
2022-07-02 02:21:02.927,6.028674,0.6272401
2022-07-02 02:26:02.757,5.465704,0.5415162
2022-07-02 02:31:02.810,5.18638,0.4946237
2022-07-02 02:36:02.680,4.845878,0.4014337
2022-07-02 02:41:02.857,5.139785,0.5340502
2022-07-02 02:46:02.697,4.953405,0.5663083
2022-07-02 02:51:02.903,5.322581,0.5017921
2022-07-02 02:56:02.673,5.050179,0.5878136
2022-07-02 03:01:02.780,4.795699,0.4408602
2022-07-02 03:06:02.723,4.60215,0.437276
2022-07-02 03:11:02.727,4.673835,0.5376344
2022-07-02 03:16:02.783,4.580645,0.4731183
2022-07-02 03:21:02.703,4.731183,0.4516129
2022-07-02 03:26:02.850,4.842294,0.4480287
2022-07-02 03:31:02.917,4.62724,0.4229391
2022-07-02 03:36:02.813,4.329749,0.3476703
