fecha,intensidad,ocupacion
2022-07-21 00:01:03.023,11.57143,2.196429
2022-07-21 00:06:03.127,11.08633,2.017986
2022-07-21 00:11:02.950,10.51079,1.456835
2022-07-21 00:16:03.207,10.7554,1.453237
2022-07-21 00:21:02.960,11.35252,1.636691
2022-07-21 00:26:03.330,10.51812,1.5
2022-07-21 00:31:03.190,9.964028,1.330935
2022-07-21 00:36:03.370,9.701439,1.392086
2022-07-21 00:41:03.010,9.723022,1.395683
2022-07-21 00:46:03.323,8.719424,1.316547
2022-07-21 00:51:02.957,8.345324,1.122302
2022-07-21 00:56:02.920,7.305756,0.8561151
2022-07-21 01:01:02.980,7.482014,0.881295
2022-07-21 01:06:03.240,6.848921,0.7733813
2022-07-21 01:11:02.920,6.453238,0.6223022
2022-07-21 01:16:03.057,5.589928,0.5467626
2022-07-21 01:21:03.000,5.122302,0.4964029
2022-07-21 01:26:03.077,4.784173,0.4532374
2022-07-21 01:31:02.910,4.721014,0.5434783
2022-07-21 01:36:03.207,4.773381,0.4064748
2022-07-21 01:41:03.013,4.392087,0.3417266
2022-07-21 01:46:03.220,3.931159,0.3188406
2022-07-21 01:51:02.953,3.615108,0.3273381
2022-07-21 01:56:03.093,3.784173,0.2266187
2022-07-21 02:01:02.950,3.381295,0.3848921
2022-07-21 02:06:03.367,3.104316,0.1798561
2022-07-21 02:11:03.227,3.07554,0.2014388
2022-07-21 02:16:03.220,2.964029,0.1726619
2022-07-21 02:21:03.240,2.726619,0.1546763
2022-07-21 02:26:03.137,2.564748,0.1690647
2022-07-21 02:31:02.973,2.320144,0.176259
2022-07-21 02:36:02.957,2.446043,0.1151079
2022-07-21 02:41:02.947,2.431655,0.1726619
2022-07-21 02:46:02.870,2.370504,0.1043165
2022-07-21 02:51:03.107,2.089928,0.1258993
2022-07-21 02:56:03.000,1.931655,0.0971223
2022-07-21 03:01:03.073,1.992806,0.07913669
2022-07-21 03:06:03.053,2.093525,0.1007194
2022-07-21 03:11:02.913,2.18705,0.1043165
2022-07-21 03:16:03.137,1.866907,0.0647482
2022-07-21 03:21:02.897,1.68705,0.07553957
2022-07-21 03:26:03.183,1.830935,0.1043165
2022-07-21 03:31:02.967,1.618705,0.07194245
2022-07-21 03:36:03.120,1.816547,0.0647482
2022-07-21 03:41:02.920,1.830882,0.3235294
2022-07-21 03:46:03.020,1.693431,0.2956204
2022-07-21 03:51:02.950,1.794964,0.3489209
2022-07-21 03:56:03.070,1.629496,0.04316547
2022-07-21 04:01:03.023,1.5,0.0647482
2022-07-21 04:06:03.140,1.593525,0.06834532
2022-07-21 04:11:02.913,1.647482,0.05755396
2022-07-21 04:16:03.583,1.731884,0.1376812
2022-07-21 04:21:03.020,1.690647,0.1151079
2022-07-21 04:26:03.087,1.953237,0.176259
2022-07-21 04:31:02.960,1.694546,0.09090909
2022-07-21 04:36:03.053,1.823741,0.03597122
2022-07-21 04:41:02.880,2.291971,0.2262774
2022-07-21 04:46:03.067,2.233577,0.1861314
2022-07-21 04:51:02.957,2.359712,0.1294964
2022-07-21 04:56:03.137,2.208633,0.1223022
2022-07-21 05:01:02.983,2.582734,0.1942446
2022-07-21 05:06:03.217,2.467626,0.1654676
2022-07-21 05:11:02.980,3.065693,0.2226277
