fecha,intensidad,ocupacion
2021-06-28 00:01:03.330,10.584,1.844
2021-06-28 00:06:03.433,15.352,3.108
2021-06-28 00:11:03.390,14.98,2.868
2021-06-28 00:16:03.610,14.512,2.72
2021-06-28 00:21:03.480,14.22,2.632
2021-06-28 00:26:03.580,13.56,2.436
2021-06-28 00:31:03.563,12.352,2.112
2021-06-28 00:36:03.557,11.776,2.136
2021-06-28 00:41:03.463,10.972,1.924
2021-06-28 00:46:03.477,9.488,1.416
2021-06-28 00:51:03.413,8.764,1.292
2021-06-28 00:56:03.410,8.444,1.36
2021-06-28 01:01:03.307,7.02,0.964
2021-06-28 01:06:03.770,6.24,0.956
2021-06-28 01:11:03.357,5.908,0.804
2021-06-28 01:16:03.623,5.836,0.824
2021-06-28 01:21:03.350,5.052,0.608
2021-06-28 01:26:03.577,4.504,0.56
2021-06-28 01:31:03.397,4.1,0.524
2021-06-28 01:36:03.547,3.708,0.476
2021-06-28 01:41:03.433,4.172,0.54
2021-06-28 01:46:03.700,3.844,0.464
2021-06-28 01:51:03.300,3.192,0.448
2021-06-28 01:56:03.570,3.204,0.432
2021-06-28 02:01:03.407,3.316,0.412
2021-06-28 02:06:03.510,2.848,0.356
2021-06-28 02:11:03.387,3.184,0.504
2021-06-28 02:16:03.497,3.292,0.368
2021-06-28 02:21:03.377,2.9,0.292
2021-06-28 02:26:03.443,2.82,0.62
2021-06-28 02:31:03.350,2.572,0.44
2021-06-28 02:36:03.623,2.596,0.304
2021-06-28 02:41:03.367,2.384,0.292
2021-06-28 02:46:03.717,2.076,0.112
2021-06-28 02:51:03.450,1.976,0.216
2021-06-28 02:56:03.433,2.116,0.224
2021-06-28 03:01:03.330,1.896,0.256
2021-06-28 03:06:03.497,1.56,0.096
2021-06-28 03:11:03.347,1.696,0.1
2021-06-28 03:16:03.470,1.428,0.112
2021-06-28 03:21:03.393,1.748,0.184
2021-06-28 03:26:03.647,1.288,0.204
2021-06-28 03:31:03.347,1.264,0.088
2021-06-28 03:36:03.593,1.26,0.116
2021-06-28 03:41:03.427,1.416,0.236
2021-06-28 03:46:03.510,1.388,0.136
2021-06-28 03:51:03.287,1.192,0.072
2021-06-28 03:56:03.470,1.448,0.116
2021-06-28 04:01:03.353,1.38,0.112
2021-06-28 04:06:03.693,1.54,0.12
2021-06-28 04:11:03.357,1.504,0.136
2021-06-28 04:16:03.567,1.348,0.14
2021-06-28 04:21:03.337,1.424,0.14
2021-06-28 04:26:03.563,1.896,0.248
2021-06-28 04:31:03.327,1.736,0.268
2021-06-28 04:36:03.560,1.728,0.168
2021-06-28 04:41:03.310,1.8,0.172
2021-06-28 04:46:03.503,1.648,0.192
2021-06-28 04:51:03.330,1.98,0.208
2021-06-28 04:56:03.493,1.776,0.22
2021-06-28 05:01:03.373,2.08,0.808
2021-06-28 05:06:03.560,2.472,0.828
2021-06-28 05:11:03.277,2.716,0.732
2021-06-28 05:16:03.560,2.752033,0.5487805
2021-06-28 05:21:03.320,3.028455,0.4349594
2021-06-28 05:26:03.557,3.560976,0.4796748
2021-06-28 05:31:03.420,3.760163,0.5813008
2021-06-28 05:36:03.557,4.606061,0.8701299
2021-06-28 05:41:03.363,5.233766,0.8181818
2021-06-28 05:46:03.567,5.33617,0.812766
2021-06-28 05:51:03.347,5.770213,1.017021
2021-06-28 05:56:03.560,6.27234,1.06383
2021-06-28 06:01:03.430,6.302128,1.080851
2021-06-28 06:06:03.640,6.87234,1.459574
2021-06-28 06:11:03.297,7.992,1.572
2021-06-28 06:16:03.657,9.943089,1.99187
2021-06-28 06:21:03.267,10.856,2.188
2021-06-28 06:26:03.637,12.208,2.7
2021-06-28 06:31:03.427,14.86345,3.433735
2021-06-28 06:36:03.647,16.41365,3.722892
2021-06-28 06:41:03.323,18.88,4.656
2021-06-28 06:46:03.610,20.9,5
2021-06-28 06:51:03.310,21.344,5.26
2021-06-28 06:56:03.610,22.62602,5.04878
2021-06-28 07:01:03.383,23.01626,5.227642
2021-06-28 07:06:03.610,21.92276,4.979675
2021-06-28 07:11:03.347,24.23887,5.210526
2021-06-28 07:16:03.540,26.22358,5.719512
2021-06-28 07:21:03.333,28.44715,6.325203
2021-06-28 07:26:03.637,29.50813,6.743902
2021-06-28 07:31:03.350,33.18293,7.613821
2021-06-28 07:36:03.483,33.62601,8.841463
2021-06-28 07:41:03.423,35.78455,10.47561
2021-06-28 07:46:03.450,38.6,10.17143
2021-06-28 07:51:03.357,39.24797,11.02033
2021-06-28 07:56:03.633,38.43903,11.7439
2021-06-28 08:01:03.347,37.84553,11.64228
2021-06-28 08:06:03.583,35.98775,13.02041
2021-06-28 08:11:03.400,34.56557,13.40574
2021-06-28 08:16:03.633,36.52016,13.79032
2021-06-28 08:21:03.293,35.37903,13.39919
2021-06-28 08:26:03.647,36.38115,11.79098
2021-06-28 08:31:03.397,36.35458,12.59363
2021-06-28 08:36:03.590,38.5737,12.6255
2021-06-28 08:41:03.390,37.25896,12.84462
2021-06-28 08:46:03.170,39.95984,13.04418
