fecha,intensidad,ocupacion
2022-07-12 00:01:03.343,9.444839,1.234875
2022-07-12 00:06:03.527,8.844766,1.274368
2022-07-12 00:11:03.317,8.16129,1.057348
2022-07-12 00:16:03.670,7.896057,1.0681
2022-07-12 00:21:03.347,7.906137,1
2022-07-12 00:26:03.543,7.34767,0.8422939
2022-07-12 00:31:03.373,7.263538,0.7833935
2022-07-12 00:36:03.443,6.801444,0.6787004
2022-07-12 00:41:03.290,6.702509,0.6666667
2022-07-12 00:46:03.530,6.032258,0.6021506
2022-07-12 00:51:03.287,5.888087,0.6425993
2022-07-12 00:56:03.677,5.028674,0.4946237
2022-07-12 01:01:03.323,4.784946,0.3655914
2022-07-12 01:06:03.433,4.397112,0.3249097
2022-07-12 01:11:03.323,4.014337,0.2544803
2022-07-12 01:16:03.520,4.193548,0.4157706
2022-07-12 01:21:03.363,3.946237,0.3082437
2022-07-12 01:26:03.673,3.74552,0.2688172
2022-07-12 01:31:03.330,3.143369,0.2150538
2022-07-12 01:36:03.650,3.046595,0.2043011
2022-07-12 01:41:03.280,3.182796,0.2939068
2022-07-12 01:46:03.553,2.956989,0.1899642
2022-07-12 01:51:03.347,2.924731,0.1971326
2022-07-12 01:56:03.313,2.555556,0.1577061
2022-07-12 02:01:03.370,2.46595,0.1218638
2022-07-12 02:06:03.333,2.386281,0.06137184
2022-07-12 02:11:03.457,2.358423,0.1684588
2022-07-12 02:16:03.450,2.358423,0.2007169
2022-07-12 02:21:03.540,2.541219,0.1577061
2022-07-12 02:26:03.247,2.089606,0.1111111
2022-07-12 02:31:03.360,1.718412,0.0902527
2022-07-12 02:36:03.263,1.906137,0.0866426
2022-07-12 02:41:03.390,1.917563,0.1218638
2022-07-12 02:46:03.273,1.866426,0.07220217
2022-07-12 02:51:03.463,1.512635,0.04693141
2022-07-12 02:56:03.303,1.691756,0.2007169
2022-07-12 03:01:03.430,1.448029,0.1290323
2022-07-12 03:06:03.510,1.204301,0.06451613
2022-07-12 03:11:03.300,1.53405,0.218638
2022-07-12 03:16:03.740,1.344086,0.1863799
2022-07-12 03:21:03.423,1.34296,0.04693141
2022-07-12 03:26:03.407,1.362007,0.07526882
2022-07-12 03:31:03.387,1.379928,0.09318996
2022-07-12 03:36:03.450,1.261649,0.07168459
2022-07-12 03:41:03.283,1.333333,0.05734767
2022-07-12 03:46:03.463,1.318996,0.06451613
2022-07-12 03:51:03.427,1.447653,0.05776173
2022-07-12 03:56:03.427,1.293907,0.03942652
2022-07-12 04:01:03.313,1.218638,0.04301075
2022-07-12 04:06:03.517,1.329749,0.07885305
2022-07-12 04:11:03.420,1.318996,0.03942652
2022-07-12 04:16:03.427,1.028674,0.02150538
2022-07-12 04:21:03.293,1.197133,0.03942652
2022-07-12 04:26:03.450,1.351254,0.05017921
2022-07-12 04:31:03.400,1.418182,0.06545454
2022-07-12 04:36:03.477,1.614545,0.08
2022-07-12 04:41:03.290,1.978182,0.1127273
2022-07-12 04:46:03.597,1.832727,0.09090909
2022-07-12 04:51:03.283,1.791209,0.1758242
2022-07-12 04:56:03.560,1.989091,0.12
2022-07-12 05:01:03.350,1.88,0.12
2022-07-12 05:06:03.557,2.167273,0.1527273
2022-07-12 05:11:03.337,2.240143,0.1362007
2022-07-12 05:16:03.520,2.696751,0.2129964
2022-07-12 05:21:03.330,3.086643,0.2527076
2022-07-12 05:26:03.570,2.892473,0.218638
2022-07-12 05:31:03.323,3.584229,0.2759857
2022-07-12 05:36:03.407,4.003584,0.3799283
2022-07-12 05:41:03.390,4.731183,0.4444444
