fecha,intensidad,ocupacion
2021-06-11 00:01:03.640,13.77406,2.640167
2021-06-11 00:06:02.733,10.60669,1.665272
2021-06-11 00:11:02.727,11.85774,1.933054
2021-06-11 00:16:03.340,12.30126,1.924686
2021-06-11 00:21:02.697,11.6569,1.782427
2021-06-11 00:26:02.767,10.69038,1.715481
2021-06-11 00:31:02.693,10.08368,1.502092
2021-06-11 00:36:02.700,9.410042,1.410042
2021-06-11 00:41:02.720,9.355649,1.493724
2021-06-11 00:46:02.863,7.669456,1.083682
2021-06-11 00:51:02.730,7.179916,1.083682
2021-06-11 00:56:02.800,6.309623,0.8619247
2021-06-11 01:01:02.767,5.853557,1.054393
2021-06-11 01:06:02.713,5.138075,0.6150628
2021-06-11 01:11:02.750,4.569037,0.707113
2021-06-11 01:16:02.800,4.652719,0.5857741
2021-06-11 01:21:02.763,4.276151,0.4435146
2021-06-11 01:26:02.817,3.606694,0.3556485
2021-06-11 01:31:02.700,3.200837,0.6108786
2021-06-11 01:36:02.797,3.276151,0.3012552
2021-06-11 01:41:02.677,3.217573,0.3096234
2021-06-11 01:46:02.740,2.958159,0.292887
2021-06-11 01:51:02.760,3.033473,0.2594142
2021-06-11 01:56:02.820,2.887029,0.167364
2021-06-11 02:01:02.777,2.656904,0.334728
2021-06-11 02:06:02.760,3.125523,0.3472803
2021-06-11 02:11:02.723,3.192469,0.3179916
2021-06-11 02:16:02.767,3.401674,0.3054393
2021-06-11 02:21:02.710,3.365957,0.3276596
2021-06-11 02:26:02.710,3.042553,0.2638298
2021-06-11 02:31:02.807,2.974468,0.4170213
2021-06-11 02:36:02.703,2.455319,0.1957447
2021-06-11 02:41:02.760,2.133891,0.1422594
2021-06-11 02:46:02.837,2.087866,0.1589958
2021-06-11 02:51:02.727,1.920502,0.09205021
2021-06-11 02:56:02.797,1.778243,0.08786611
2021-06-11 03:01:02.650,1.8159,0.07949791
2021-06-11 03:06:02.810,1.661088,0.1087866
2021-06-11 03:11:02.710,1.472803,0.1297071
2021-06-11 03:16:02.793,1.456067,0.08786611
2021-06-11 03:21:02.653,1.502128,0.1617021
2021-06-11 03:26:02.840,1.404255,0.1106383
2021-06-11 03:31:02.700,1.310638,0.1531915
2021-06-11 03:36:02.863,1.374468,0.1106383
2021-06-11 03:41:02.720,1.353191,0.08510638
2021-06-11 03:46:02.840,1.195745,0.08085106
2021-06-11 03:51:02.707,1.102128,0.06382979
2021-06-11 03:56:02.837,1.408511,0.1276596
2021-06-11 04:01:02.723,1.16318,0.08786611
2021-06-11 04:06:02.770,1.125523,0.07949791
2021-06-11 04:11:02.733,1.414226,0.08786611
2021-06-11 04:16:02.920,1.439331,0.1129707
2021-06-11 04:21:02.733,1.380753,0.1380753
2021-06-11 04:26:02.927,1.631799,0.1422594
2021-06-11 04:31:02.770,1.51046,0.1464435
2021-06-11 04:36:02.900,1.476987,0.1380753
2021-06-11 04:41:02.737,1.859574,0.2638298
2021-06-11 04:46:02.910,2.06383,0.1914894
2021-06-11 04:51:02.817,1.824268,0.1548117
2021-06-11 04:56:02.850,2.096234,0.209205
2021-06-11 05:01:02.737,2.1841,0.2887029
2021-06-11 05:06:02.817,2.225941,0.2301255
2021-06-11 05:11:02.647,2.246862,0.2552301
2021-06-11 05:16:02.827,2.623431,0.2719665
2021-06-11 05:21:02.693,2.891213,0.3556485
2021-06-11 05:26:03.020,3.25523,0.3514644
2021-06-11 05:31:02.707,3.949791,0.5481172
2021-06-11 05:36:02.773,4.225942,0.6485355
2021-06-11 05:41:02.673,5.150628,0.8661088
2021-06-11 05:46:02.810,5.845188,0.8953975
2021-06-11 05:51:02.700,5.447699,0.7322176
