fecha,intensidad,ocupacion
2021-01-28 00:01:03.990,1.602804,0.2149533
2021-01-28 00:06:04.173,1.418719,0.2118227
2021-01-28 00:11:04.030,1.472906,0.1330049
2021-01-28 00:16:04.413,1.369458,0.1231527
2021-01-28 00:21:03.837,1.073892,0.1034483
2021-01-28 00:26:04.527,1.221675,0.1428571
2021-01-28 00:31:03.760,0.9014778,0.09359606
2021-01-28 00:36:03.363,1.078818,0.1182266
2021-01-28 00:41:03.523,0.9852217,0.09359606
2021-01-28 00:46:03.320,0.7832512,0.07389162
2021-01-28 00:51:03.337,0.8571429,0.07881773
2021-01-28 00:56:04.203,0.8374384,0.09359606
2021-01-28 01:01:03.810,0.725,0.115
2021-01-28 01:06:04.123,0.7,0.075
2021-01-28 01:11:04.387,0.725,0.09
2021-01-28 01:16:04.120,0.82,0.11
2021-01-28 01:21:04.127,0.805,0.095
2021-01-28 01:26:04.097,0.87,0.085
2021-01-28 01:31:04.147,0.605,0.07
2021-01-28 01:36:04.237,0.735,0.315
2021-01-28 01:41:03.820,0.7487684,0.08866995
2021-01-28 01:46:04.423,0.7536946,0.1527094
2021-01-28 01:51:03.790,0.7241379,0.07881773
2021-01-28 01:56:03.957,0.9261084,0.1083744
2021-01-28 02:01:04.483,0.7586207,0.06403941
2021-01-28 02:06:04.400,0.729064,0.137931
2021-01-28 02:11:04.290,0.8275862,0.08866995
2021-01-28 02:16:04.360,0.9408867,0.08374384
2021-01-28 02:21:04.247,0.765,0.14
2021-01-28 02:26:04.393,0.7,0.07
2021-01-28 02:31:04.323,0.8275862,0.1477832
2021-01-28 02:36:04.237,0.7389163,0.4187192
2021-01-28 02:41:04.200,0.9458128,0.1182266
2021-01-28 02:46:04.133,0.7339901,0.2068966
2021-01-28 02:51:04.423,0.8078818,0.09359606
2021-01-28 02:56:04.150,0.7684729,0.1773399
2021-01-28 03:01:03.927,0.7980295,0.07881773
2021-01-28 03:06:04.383,0.7093596,0.1527094
2021-01-28 03:11:04.150,0.9310345,0.07881773
2021-01-28 03:16:04.397,0.8669951,0.1182266
2021-01-28 03:21:04.167,0.845,0.13
2021-01-28 03:26:04.010,0.7783251,0.1034483
2021-01-28 03:31:04.373,0.7438424,0.2660098
2021-01-28 03:36:03.780,0.862069,0.1083744
2021-01-28 03:41:03.977,0.862069,0.1231527
2021-01-28 03:46:04.070,0.9310345,0.1133005
2021-01-28 03:51:04.250,0.9852217,0.1921182
2021-01-28 03:56:04.140,0.9014778,0.1871921
2021-01-28 04:01:04.173,1.019704,0.137931
2021-01-28 04:06:04.123,0.8916256,0.1527094
2021-01-28 04:11:04.030,1.236453,0.2610838
2021-01-28 04:16:04.087,1.098522,0.1231527
2021-01-28 04:21:04.153,0.9655172,0.08374384
2021-01-28 04:26:04.787,1.128079,0.1773399
2021-01-28 04:31:04.230,1.216749,0.137931
2021-01-28 04:36:04.270,1.295567,0.1871921
2021-01-28 04:41:04.240,1.487685,0.2216749
2021-01-28 04:46:03.940,1.605911,0.2610838
2021-01-28 04:51:04.483,1.571429,0.2118227
2021-01-28 04:56:03.490,1.640394,0.1871921
2021-01-28 05:01:04.453,1.600985,0.3054187
2021-01-28 05:06:04.553,1.79803,0.2660098
2021-01-28 05:11:03.890,1.827586,0.2364532
2021-01-28 05:16:04.367,2.064039,0.2463054
2021-01-28 05:21:03.840,2.305419,0.3546798
2021-01-28 05:26:04.517,2.931035,0.5270936
2021-01-28 05:31:04.160,3.231527,0.4581281
2021-01-28 05:36:04.260,4.004926,0.5221675
2021-01-28 05:41:03.957,4.812808,0.7783251
2021-01-28 05:46:04.410,4.906404,0.7980295
2021-01-28 05:51:04.340,5.142857,0.8522167
2021-01-28 05:56:04.317,5.758621,0.862069
2021-01-28 06:01:04.247,5.927885,0.8701923
2021-01-28 06:06:04.140,5.830986,0.9812207
2021-01-28 06:11:04.717,7.369159,1.191589
2021-01-28 06:16:03.970,7.6,1.427907
2021-01-28 06:21:04.620,8.654378,1.599078
2021-01-28 06:26:05.000,9.885845,1.799087
2021-01-28 06:31:04.923,10.83636,1.768182
2021-01-28 06:36:04.803,11.89593,2.176471
2021-01-28 06:41:05.573,14.90045,2.656109
2021-01-28 06:46:05.080,17.08928,3.058036
2021-01-28 06:51:05.500,17.59375,3.254464
2021-01-28 06:56:05.437,18.92889,3.511111
2021-01-28 07:01:04.730,18.99556,3.391111
2021-01-28 07:06:04.920,18.80445,3.702222
2021-01-28 07:11:04.550,21.26667,4.448889
2021-01-28 07:16:06.143,24.72445,5.6
2021-01-28 07:21:04.067,27.76339,6.008929
2021-01-28 07:26:04.893,30.46428,6.651786
2021-01-28 07:31:04.873,32.13839,7.665179
2021-01-28 07:36:04.553,34.98214,8.616072
2021-01-28 07:41:04.957,38.20982,10.01339
2021-01-28 07:46:05.420,42.16071,11.42857
2021-01-28 07:51:04.217,44.58482,11.27679
2021-01-28 07:56:04.257,44.91964,11.57143
2021-01-28 08:01:04.133,44.14732,11.75893
2021-01-28 08:06:04.153,40.74554,10.19643
2021-01-28 08:11:03.967,38.55804,8.040178
2021-01-28 08:16:04.570,35.98642,7.873303
2021-01-28 08:21:03.883,36.22768,8.683036
2021-01-28 08:26:04.217,37.8125,9.116072
2021-01-28 08:31:04.223,36.79911,8.464286
2021-01-28 08:36:04.690,36.98214,8.919642
2021-01-28 08:41:04.193,35.83482,8.352678
2021-01-28 08:46:04.483,35.95536,8.473214
2021-01-28 08:51:04.350,36.95089,8.589286
2021-01-28 08:56:04.003,34.75446,8.03125
2021-01-28 09:01:04.467,34.74107,8.049108
2021-01-28 09:06:04.550,33.38839,8.147322
2021-01-28 09:11:04.567,32.77679,7.5625
2021-01-28 09:16:04.480,33.24107,7.90625
2021-01-28 09:21:04.073,32.05357,7.767857
2021-01-28 09:26:04.383,30.99107,7.290179
2021-01-28 09:31:04.647,29.47322,6.90625
2021-01-28 09:36:04.607,29.34822,7.089286
2021-01-28 09:41:04.170,27.79018,6.352679
2021-01-28 09:46:04.610,27.77232,6.46875
2021-01-28 09:51:04.387,28.3125,6.495536
2021-01-28 09:56:04.187,26.26786,6.227679
2021-01-28 10:01:04.470,25.53125,5.754464
2021-01-28 10:06:04.800,25.54018,5.8125
2021-01-28 10:11:04.573,23.91072,5.642857
2021-01-28 10:16:04.420,25.5,6.008929
2021-01-28 10:21:04.753,24.48661,5.946429
2021-01-28 10:26:04.500,24.16072,5.6875
2021-01-28 10:31:04.410,24.86161,5.785714
2021-01-28 10:36:04.607,24.8125,5.8125
2021-01-28 10:41:04.540,25.30803,6.236607
2021-01-28 10:46:04.450,26.125,6.459821
2021-01-28 10:51:04.380,26.70536,6.263393
2021-01-28 10:56:04.363,26.25447,6.245536
2021-01-28 11:01:04.513,25.76786,6.102679
2021-01-28 11:06:04.863,25.80803,6.598214
2021-01-28 11:11:04.410,26.80803,7.017857
2021-01-28 11:16:04.803,26.22768,6.691964
2021-01-28 11:21:04.563,27.17333,6.662222
2021-01-28 11:26:04.790,28.01333,7.008889
2021-01-28 11:31:04.390,26.84889,6.822222
2021-01-28 11:36:04.683,27.47111,6.831111
2021-01-28 11:41:04.290,27.10222,6.564445
2021-01-28 11:46:04.247,27.31556,6.92
2021-01-28 11:51:04.680,27.83556,6.746666
2021-01-28 11:56:04.803,27.80889,6.764444
2021-01-28 12:01:04.453,26.84,7
2021-01-28 12:06:04.507,27.63111,7.182222
2021-01-28 12:11:04.040,27.87556,6.715556
2021-01-28 12:16:04.373,26.29333,6.4
2021-01-28 12:21:04.290,27.45333,6.546667
2021-01-28 12:26:04.327,27.26222,6.688889
2021-01-28 12:31:04.253,26.81778,6.773334
2021-01-28 12:36:04.300,26.8,6.733333
2021-01-28 12:41:04.137,28.25333,7.088889
2021-01-28 12:46:04.713,27.99553,6.834821
2021-01-28 12:51:04.740,27.75893,7.15625
2021-01-28 12:56:03.650,27.93303,7.017857
2021-01-28 13:01:04.033,26.98214,6.598214
2021-01-28 13:06:04.387,26.89732,6.642857
2021-01-28 13:11:04.070,29.34822,6.674107
2021-01-28 13:16:04.217,30.09822,7.491071
2021-01-28 13:21:04.000,29.66072,7.321429
2021-01-28 13:26:03.933,29.26786,6.897321
2021-01-28 13:31:04.107,30.35268,7.013393
2021-01-28 13:36:03.933,31.11161,7.34375
2021-01-28 13:41:04.503,32.17857,7.553571
2021-01-28 13:46:03.913,32.27679,7.598214
2021-01-28 13:51:04.133,31.28125,7.272321
2021-01-28 13:56:04.120,31.64732,7.258929
2021-01-28 14:01:04.130,31.48661,7.709821
2021-01-28 14:06:04.463,33.58036,8.026786
2021-01-28 14:11:04.270,38.72321,9.415178
2021-01-28 14:16:04.253,42.30357,11.70536
2021-01-28 14:21:04.207,41.4375,11.125
2021-01-28 14:26:04.543,41.88393,10.62946
2021-01-28 14:31:04.353,40.02222,9.617778
2021-01-28 14:36:04.380,39.16889,9.342222
2021-01-28 14:41:03.923,40.60444,9.368889
2021-01-28 14:46:04.280,40.97333,9.995556
2021-01-28 14:51:04.133,38.91555,9.106667
2021-01-28 14:56:03.830,37.36889,9.013333
2021-01-28 15:01:04.297,36.48661,8.316964
2021-01-28 15:06:04.330,37.30357,9.205358
2021-01-28 15:11:04.050,38.16518,9.397322
2021-01-28 15:16:03.917,39.46875,9.571428
2021-01-28 15:21:04.500,36.67411,8.558036
2021-01-28 15:26:04.113,34.91964,8.3125
2021-01-28 15:31:04.303,32.94196,7.25
2021-01-28 15:36:04.473,29.33482,6.78125
2021-01-28 15:41:04.483,29.15625,6.46875
2021-01-28 15:46:04.493,30.00447,6.316964
2021-01-28 15:51:04.100,29.17857,6.53125
2021-01-28 15:56:03.793,28.88839,6.263393
2021-01-28 16:01:04.610,27.83784,6.040541
2021-01-28 16:06:04.513,26.74775,6.085586
2021-01-28 16:11:04.197,26.84685,5.788288
2021-01-28 16:16:04.143,27.61712,6.202703
2021-01-28 16:21:04.267,27.99099,5.972973
2021-01-28 16:26:04.533,26.17568,5.792793
2021-01-28 16:31:04.123,25.65315,5.454955
2021-01-28 16:36:04.390,26.1036,5.864865
2021-01-28 16:41:04.337,25.16055,5.53211
2021-01-28 16:46:04.257,27.66055,6.06422
2021-01-28 16:51:04.443,27.95495,6.301802
2021-01-28 16:56:04.303,25.8018,6.297297
2021-01-28 17:01:04.550,25.93694,5.617117
2021-01-28 17:06:04.307,25.65315,5.828829
2021-01-28 17:11:04.050,24.65766,6.666667
2021-01-28 17:16:04.237,26.15315,8.337838
2021-01-28 17:21:04.363,26.74107,8.5
2021-01-28 17:26:04.417,25.03125,8.991072
2021-01-28 17:31:04.403,23.56697,8.6875
2021-01-28 17:36:04.370,23.84822,8.258928
2021-01-28 17:41:04.223,23.74553,8.254464
2021-01-28 17:46:04.217,24.59375,8.308036
2021-01-28 17:51:03.880,25.1875,7.401786
2021-01-28 17:56:03.920,24.79464,7.366071
2021-01-28 18:01:04.420,24.60181,5.669683
2021-01-28 18:06:04.170,26.00452,5.588235
2021-01-28 18:11:04.090,28.70588,6.58371
2021-01-28 18:16:04.343,31.30769,7.719457
2021-01-28 18:21:04.297,31.93213,8.16742
2021-01-28 18:26:03.810,30.60633,8.882353
