fecha,intensidad,ocupacion
2022-05-22 00:01:02.757,10.66791,1.645522
2022-05-22 00:06:02.750,13.26937,2.00738
2022-05-22 00:11:02.693,12.98524,1.837638
2022-05-22 00:16:02.790,13.83026,2.099631
2022-05-22 00:21:02.640,12.92989,2.243542
2022-05-22 00:26:02.807,13.26937,2.01107
2022-05-22 00:31:02.817,12.66421,1.885609
2022-05-22 00:36:02.597,12.94096,1.859779
2022-05-22 00:41:02.660,12.95203,1.848709
2022-05-22 00:46:02.730,12.83395,1.97786
2022-05-22 00:51:02.723,13.06273,2.166052
2022-05-22 00:56:02.740,13.18819,2.02583
2022-05-22 01:01:02.617,13.8155,2.557196
2022-05-22 01:06:02.760,13.70111,2.132841
2022-05-22 01:11:02.607,12.52768,1.870849
2022-05-22 01:16:02.947,11.93727,2.084871
2022-05-22 01:21:02.697,12.30627,1.793358
2022-05-22 01:26:02.683,10.5941,1.638376
2022-05-22 01:31:02.657,10.28782,1.457565
2022-05-22 01:36:02.703,9.535055,1.217712
2022-05-22 01:41:02.670,9.177122,1.162362
2022-05-22 01:46:02.737,8.99631,1.243542
2022-05-22 01:51:02.653,8.900369,1.03321
2022-05-22 01:56:02.773,7.815498,1.151291
2022-05-22 02:01:02.720,7.084871,1.02214
2022-05-22 02:06:02.627,7.446495,1.0369
2022-05-22 02:11:02.710,7.103321,0.800738
2022-05-22 02:16:02.800,6.881919,0.9667897
2022-05-22 02:21:02.960,7.191882,0.8265682
2022-05-22 02:26:02.633,6.453875,0.7564576
2022-05-22 02:31:02.783,6.793358,0.7933579
2022-05-22 02:36:02.630,6.715867,1.073801
2022-05-22 02:41:02.660,6.649446,0.8228782
2022-05-22 02:46:02.563,6.479705,0.6900369
2022-05-22 02:51:02.827,6.177122,0.6273063
2022-05-22 02:56:02.693,5.819188,0.6642066
2022-05-22 03:01:02.727,5.96679,0.7121771
2022-05-22 03:06:02.647,5.715867,0.7269373
2022-05-22 03:11:02.683,5.874539,0.7933579
2022-05-22 03:16:02.797,5.678967,0.5645757
2022-05-22 03:21:02.693,5.822878,0.704797
2022-05-22 03:26:02.640,5.749077,0.704797
2022-05-22 03:31:02.637,5.841329,0.7380074
2022-05-22 03:36:02.897,6.055351,0.9151291
2022-05-22 03:41:02.687,6.346863,1.059041
2022-05-22 03:46:02.733,5.741697,0.7232472
2022-05-22 03:51:02.620,4.822878,0.5498155
2022-05-22 03:56:02.783,5.073801,0.6789668
2022-05-22 04:01:02.620,4.686347,0.4538745
2022-05-22 04:06:02.740,4.206642,0.4612546
2022-05-22 04:11:02.677,3.833948,0.4797048
2022-05-22 04:16:02.893,3.896679,0.3505535
2022-05-22 04:21:02.717,3.822878,0.3468635
2022-05-22 04:26:02.767,3.959409,0.2915129
2022-05-22 04:31:02.637,3.752768,0.398524
2022-05-22 04:36:02.977,3.476015,0.3431734
2022-05-22 04:41:02.640,3.881919,0.3911439
2022-05-22 04:46:02.850,3.686347,0.5608856
2022-05-22 04:51:02.623,3.343174,0.2361624
2022-05-22 04:56:02.753,3.121771,0.2509225
2022-05-22 05:01:02.663,3.295203,0.2361624
2022-05-22 05:06:02.777,3.184502,0.2177122
2022-05-22 05:11:02.587,3.254612,0.2066421
2022-05-22 05:16:02.990,3.070111,0.1808118
2022-05-22 05:21:02.590,3.309963,0.3394834
2022-05-22 05:26:02.817,3.605166,0.2435424
2022-05-22 05:31:02.617,3.678967,0.2693727
2022-05-22 05:36:02.740,3.306273,0.2324723
2022-05-22 05:41:02.640,3.771218,0.3284133
2022-05-22 05:46:02.863,3.686347,0.2435424
2022-05-22 05:51:02.593,3.645756,0.2509225
2022-05-22 05:56:02.833,3.712177,0.298893
2022-05-22 06:01:02.673,4.051661,0.3284133
2022-05-22 06:06:02.690,3.90681,0.3763441
2022-05-22 06:11:02.610,4.02963,0.3037037
2022-05-22 06:16:02.977,4.148015,0.4476534
2022-05-22 06:21:02.553,4.402256,0.4774436
2022-05-22 06:26:02.853,4.332103,0.3874539
2022-05-22 06:31:02.620,4.273764,0.4676806
2022-05-22 06:36:02.860,5.238971,0.4852941
2022-05-22 06:41:02.553,5.083333,0.5606061
2022-05-22 06:46:02.900,5.304029,0.4908425
2022-05-22 06:51:02.690,5.332076,0.554717
2022-05-22 06:56:02.807,4.923357,0.7262774
2022-05-22 07:01:02.663,4.475285,0.6463878
2022-05-22 07:06:02.683,4.755556,0.5777778
2022-05-22 07:11:02.620,5.030418,0.6958175
2022-05-22 07:16:02.953,5.904059,0.9815498
2022-05-22 07:21:02.617,5.896946,0.8129771
2022-05-22 07:26:02.673,6.758364,1.539033
2022-05-22 07:31:02.610,6.237548,2.237548
2022-05-22 07:36:02.810,6.498141,2.011153
2022-05-22 07:41:02.607,6.440613,2.038314
2022-05-22 07:46:02.977,6.44403,2.029851
2022-05-22 07:51:02.617,6.930769,2.123077
2022-05-22 07:56:02.853,7.260223,2.204461
2022-05-22 08:01:02.667,6.761719,0.9414063
2022-05-22 08:06:02.787,7.181132,1.09434
2022-05-22 08:11:02.640,6.833977,1.11583
2022-05-22 08:16:02.727,7.217712,1.225092
2022-05-22 08:21:02.693,6.779026,3.224719
2022-05-22 08:26:02.857,6.974638,3.637681
2022-05-22 08:31:02.610,7,3.457249
2022-05-22 08:36:03.013,7.611511,3.489209
2022-05-22 08:41:02.623,7.914498,2.836431
2022-05-22 08:46:02.660,8.841726,2.557554
2022-05-22 08:51:02.607,8.927203,1.413793
2022-05-22 08:56:02.707,9.029305,1.479854
2022-05-22 09:01:02.603,8.780303,1.44697
2022-05-22 09:06:02.690,9.789668,1.808118
2022-05-22 09:11:02.670,9.5,1.875
2022-05-22 09:16:02.853,10,1.897436
2022-05-22 09:21:02.620,10.20833,1.958333
